permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lng
2011-097511 DS,"Res. Driveway, Sidewalk, Curb, Gutter",New,3104 SACBE CV,01/22/2013,"Install driveway approach, sidewalk & 15 LF of C&G**SMART HOUSING WAIVE 100%(SEE ATTACHED BP WITH SMART HOUSING NOTED)jc",Final,"PEGGY FRITZ, Riata Enterprises",,,,,,Manchaca,TX,78652,(512) 293-7511,,,,,,,,,,,,,,,,,0,LOT 7 BLK A LAS CASAS VERDES SUBD REPLAT OF CASAS GRANDES SUBD,30.19726568,-97.83152941
2011-111372 EP,C-1000 Commercial Remodel,Remodel,1711 ENFIELD RD UNIT 204,01/22/2013,Interior Remodel to existing 2nd floor attic area into bathroom for Multi-Family Res Condominium,Expired,"DAVID A THOMPSON, AMPTECH ELECTRIC LLC",2207,Parmer,LN,,,AUSTIN,TX,78727,(512) 535-1333,,,,,,,,,,,,,,,192,1,0,Lot: 46 Block: Subdivision: ENFIELD F,30.28394011,-97.76137719
2012-018930 DS,Res. Driveway & Sidewalk,New,3106 SACBE CV,01/22/2013,Install driveway approach & sidewalk**SMART HOUSING WAIVE 100%**jc,Final,"PEGGY FRITZ, Riata Enterprises",,,,,,Manchaca,TX,78652,(512) 293-7511,,,,,,,,,,,,,,,,,0,LOT 8 BLK A LAS CASAS VERDES SUBD REPLAT OF CASAS GRANDES SUBD,30.19729603,-97.83165691
2012-028978 PP,R- 329 Res Structures Other Than Bldg,New,4601 DUSIK LN,01/22/2013,permit an existing swimming pool built prior to annexation date,Final,"Royce Vernon, Etc Plumbing, Inc.",12130,PECAN,ST,,,AUSTIN,TX,78727,(512) 258-3088,,,,,,,,,,,,946,,,,0,0,"Lot: 12 Block: A Subdivision: WOODS OF WESTLAKE HILLTOP, THE RESUBDIVISION OF",30.27273757,-97.82391427
2012-035693 DS,"Res. Driveway, Sidewalk, Curb, Gutter",New,3700 GILBERT ST,01/22/2013,"3/11/13*** IN LIEU OF SIDEWALK FEE PAID. sidewalk to be constructed from back of curb to house only.***NB 01/29/13 Add: Construct walkway from curb to residence.**nmt Install driveway approach, sidewalk and 18 lf of C&G**jc",Final,"MIKE INSCORE, Mike Inscore Construction",1501,Bell Springs Rd.,,,,Dripping Springs,TX,78620,(512) 264-9937,,,,,,,,,,,,,,,,,0,LOT 19A LAUREL HEIGHTS AMD PLAT LTS 18-20 BLK 1 & 1/2 ADJ VAC ALLEY,30.30122354,-97.77857979
2012-050002 EP,R- 434 Addition & Alterations,Addition,1512 PALO DURO RD,01/22/2013,Partial demo of existing duplex exterior walls and roof for a new Addition and interior remodel to existing duplex. elect service upgrade,Final,"William M Watkins, Sparky Electrical Services",8300,Beaver Brook,LN,,,Austin,TX,78748,(512) 970-5764,WILSON JESSICA RUE & JESSE T KIPP,,,,,,AUSTIN,TX,78757,,3339,300,,,,2,0,,30.33319966,-97.73374113
2012-050002 MP,R- 434 Addition & Alterations,Addition,1512 PALO DURO RD,01/22/2013,Partial demo of existing duplex exterior walls and roof for a new Addition and interior remodel to existing duplex.,Final,"Kevin Weber, Webers Discount Air",11641,Lindeman,LOOP,,,Leander,TX,78641,(512) 749-5337,WILSON JESSICA RUE & JESSE T KIPP,,,,,,AUSTIN,TX,78757,,3339,300,,,,2,0,,30.33319966,-97.73374113
2012-054235 DS,Res. Driveway,New,2504 S 4TH ST,01/22/2013,"***No sidewalk inspection required. Payment was made in Lieu of the Sidewalk***nb New Construction of two story single family residence with three bedrooms, two bathrooms, attached two car garage, attached covered porches, and balcony.",Final,"Augustin R Ramirez, Azavache Concrete",301,Windy Hill,Road,,,Georgetown,TX,78626,(512) 845-3188,,,,,,,,,,,,,,,,,0,LOT 9 BLK B LA PERLA,30.24111404,-97.76449598
2012-073483 PP,C-1000 Commercial Remodel,Remodel,1801 LAVACA ST UNIT 8A,01/22/2013,Interior remodel to existing Multi-Family Condominums,Final,"Terry Wilson, Wilson Plumbing Company",906,47th,ST,,,Austin,TX,78751,(512) 452-8223,,,,,,,,,,,,,,,1355,0,0,UNT 1D CAMBRIDGE CONDOMINIUMS AMENDED PLUS .65 % INT IN COM AREA,30.28065155,-97.7404064
2012-073490 MP,C-1000 Commercial Remodel,Remodel,1801 LAVACA ST UNIT 8J,01/22/2013,Interior remodel to existing Multi-Family Condominums,Final,"Lawrence Koch,",4300,Congress Ave.,,,,Ausitn,TX,78745,(512) 448-9298,,,,,,,,,,,,,,,1902,0,0,UNT 1D CAMBRIDGE CONDOMINIUMS AMENDED PLUS .65 % INT IN COM AREA,30.28065155,-97.7404064
2012-074001 MP,C- 104 Three & Four Family Bldgs,New,8110 FM 2222 RD BLDG 31,01/22/2013,"New Multi-Family Res Bldgs #11, 31 & 32 *REPLACES EXP. PMTS*",Final,"John Austin Williams, Stan's Heating and Air Conditioning",9200,WATERFORD CENTRE,BLVD,Suite,100,AUSTIN,TX,78758,(512) 929-9393,,,,,,,,,,,,12613,,,,3,0,,30.38033007,-97.807373
2012-079550 MP,R- 101 Single Family Houses,New,5203 STAR LIGHT TER,01/22/2013,New 1 story sf res w uncovered wood deck (revised by DC 8/8/12),Final,"Gene Mundahl, Air Pro, Inc.",,,,,,Austin,TX,78760,(512) 326-1511,,,,,,,,,,,,1131,,,,1,0,LOT 5 STAR LIGHT TERRACE,30.27324054,-97.68418657
