permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description
2008-094085 PP,C- 104 Three & Four Family Bldgs,New,6533 EAST HILL DR BLDG A,02/11/2013,New Multi-Family Residential Condo,Final,"Randolph Taylor, Victory Plumbing",1175,Country,RD,,108,HUTTO,TX,78634,(512) 990-7200,,,,,,,,,,,,9563,,,,3,0,
2008-094089 PP,C- 104 Three & Four Family Bldgs,New,6533 EAST HILL DR BLDG G,02/11/2013,New Multi-Family Residential Condo,Final,"Randolph Taylor, Victory Plumbing",1175,Country,RD,,108,HUTTO,TX,78634,(512) 990-7200,,,,,,,,,,,,9563,,,,3,0,
2012-032290 MP,R- 434 Addition & Alterations,Addition,5703 AVENUE C,02/11/2013,"Partial demo of existing sf residence exterior walls to accommodate a new single story addition which include two bedrooms, a full bathroom and an attached uncovered wood deck. Total interior remodel of existing sf residence to included electrical, plumbing and mechanical as needed.",Final,"Aaron Zamora, A/Z Refrigeration, Inc.",5712,Duval,ST,,,Austin,TX,78752,(512) 467-2349,,,,,,,,,,,1286,1302,,,,1,0,Lot: 26 Block: Subdivision: SKY VIEW SEC 1
2012-059786 MP,C-1000 Commercial Remodel,Remodel,1005 W MILTON ST,02/11/2013,"Remodel to existing Garage, to create accessory Admn/Bus Office to Religious Assembly.",Final,"Juan I Moreno, New Results of Austin",2506,Turtle River,DR,,,Leander,TX,78641,(512) 748-2965,,,,,,,,,,,,,,,495,1,0,Lot: 3 Block: Subdivision: CAPITAL HEIGHTS 1911
2012-064539 MP,R- 101 Single Family Houses,New,1117 ALTUM ST,02/11/2013,"New 2 story construction in SOL development. 3 bedroom, 3 bath in 1538 sq.ft. Second story covered balcony. 396 sq.ft detached garage.",Final,"Juan I Moreno, New Results of Austin",2506,Turtle River,DR,,,Leander,TX,78641,(512) 748-2965,,,,,,,,,,,,1919,,,,1,0,LOT 14 BLK C SOL SUBD
2012-066338 MP,R- 101 Single Family Houses,New,5905 LUX ST,02/11/2013,"New 2 story construction in SOL Development. 3 bed, 3 bath in 1538 Sqft. Second story has covered balcony.. SMART HOUSING WAIVE 100%",Final,"Juan I Moreno, New Results of Austin",2506,Turtle River,DR,,,Leander,TX,78641,(512) 748-2965,,,,,,,,,,,,1538,,,,1,0,LOT 2 BLK B SOL SUBD
2012-073490 PP,C-1000 Commercial Remodel,Remodel,1801 LAVACA ST UNIT 8J,02/11/2013,Interior remodel to existing Multi-Family Condominums,Final,"Timothy C Kinsey, Onion Creek Plumbing LLC",10303,OLD MANCHACA,RD,,,AUSTIN,TX,78748,(512) 282-5908,,,,,,,,,,,,,,,1902,0,0,UNT 1D CAMBRIDGE CONDOMINIUMS AMENDED PLUS .65 % INT IN COM AREA
2012-073491 PP,C-1000 Commercial Remodel,Remodel,1801 LAVACA ST UNIT 8K,02/11/2013,Interior remodel to existing Multi-Family Condominums,Final,"Fernando Garcia, Alvarado Plumbing",389,McKnight,RD,,,Seguin,TX,78155,(830) 386-0629,,,,,,,,,,,,,,,1169,0,0,UNT 1D CAMBRIDGE CONDOMINIUMS AMENDED PLUS .65 % INT IN COM AREA
2012-076503 MP,R- 101 Single Family Houses,New,1704 KAREN AVE,02/11/2013,New 1 story sf res w covered porch and uncovered patio,Final,"Juan I Moreno, New Results of Austin",2506,Turtle River,DR,,,Leander,TX,78641,(512) 748-2965,,,,,,,,,,,,2430,,,,1,0,LOT 7 BLK B BRENTWOOD TERRACE
2012-081758 DS,Res. Driveway,New,6909 DAUGHERTY ST,02/11/2013,Construct new driveway approach. Sidewalk fee paid in lieu of construction. See attached receipt.**nmt New Construction of two story single family residence with attached carport.,Final,"Beck-Reit & Sons, Ltd",,,,,,Austin,TX,78762,(512) 472-8833,,,,,,,,,,,,,,,,,0,N 16.61FT OF LOT 19 & S 53.39FT OF LOT 20 BLK 3 GREEN ACRES
