permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1993-002546 BP,R- 101 Single Family Houses,New,1606 Rockmoor Avenue               A  00000,12/17/1993,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110390,,1,,"Lot: 16A Block:   Subdivision: WALSH PLACE DIVISION B, LOTS 15 & 16, BLOCK 13, AMENDED PLAT OF",1606 ROCKMOOR AVENUE,30.29686862,-97.78170148,,,,,
1993-002546 DS,Res. Driveway & Sidewalk,New,1606 Rockmoor Avenue               A  00000,12/17/1993,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110390,,,,"Lot: 16A Block:   Subdivision: WALSH PLACE DIVISION B, LOTS 15 & 16, BLOCK 13, AMENDED PLAT OF",1606 ROCKMOOR AVENUE,30.29686862,-97.78170148,,,,,
1993-002546 EP,R- 101 Single Family Houses,New,1606 Rockmoor Avenue               A  00000,12/17/1993,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110390,,1,,"Lot: 16A Block:   Subdivision: WALSH PLACE DIVISION B, LOTS 15 & 16, BLOCK 13, AMENDED PLAT OF",1606 ROCKMOOR AVENUE,30.29686862,-97.78170148,,,,,
1993-002546 MP,R- 101 Single Family Houses,New,1606 Rockmoor Avenue               A  00000,12/17/1993,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110390,,1,,"Lot: 16A Block:   Subdivision: WALSH PLACE DIVISION B, LOTS 15 & 16, BLOCK 13, AMENDED PLAT OF",1606 ROCKMOOR AVENUE,30.29686862,-97.78170148,,,,,
1993-002546 PP,R- 101 Single Family Houses,New,1606 Rockmoor Avenue               A  00000,12/17/1993,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110390,,1,,"Lot: 16A Block:   Subdivision: WALSH PLACE DIVISION B, LOTS 15 & 16, BLOCK 13, AMENDED PLAT OF",1606 ROCKMOOR AVENUE,30.29686862,-97.78170148,,,,,
1993-008174 BP,C-1000 Commercial Remodel,Remodel,918 Congress Avenue               A  00100,12/17/1993,Remodel For Caffe Azzurro Restaurant,Final,,,,,,,,,,,TEXAS PODIATRIC MEDICAL ASSOCI % DON M CANADA,,,,,,AUSTIN,TX,78701 2342,,,,,90000,,1,,Lot: 5 Block: 110 Subdivision:  ,918 CONGRESS AVENUE,30.27162938,-97.74184494,,,,,
1993-008174 EP,C-1000 Commercial Remodel,Remodel,918 Congress Avenue               A  00100,12/17/1993,Remodel For Caffe Azzurro Restaurant,Final,,,,,,,,,,,TEXAS PODIATRIC MEDICAL ASSOCI % DON M CANADA,,,,,,AUSTIN,TX,78701 2342,,,,,90000,,1,,Lot: 5 Block: 110 Subdivision:  ,918 CONGRESS AVENUE,30.27162938,-97.74184494,,,,,
1993-008174 MP,C-1000 Commercial Remodel,Remodel,918 Congress Avenue               A  00100,12/17/1993,Remodel For Caffe Azzurro Restaurant,Final,,,,,,,,,,,TEXAS PODIATRIC MEDICAL ASSOCI % DON M CANADA,,,,,,AUSTIN,TX,78701 2342,,,,,90000,,1,,Lot: 5 Block: 110 Subdivision:  ,918 CONGRESS AVENUE,30.27162938,-97.74184494,,,,,
1993-008174 PP,C-1000 Commercial Remodel,Remodel,918 Congress Avenue               A  00100,12/17/1993,Remodel For Caffe Azzurro Restaurant,Final,,,,,,,,,,,TEXAS PODIATRIC MEDICAL ASSOCI % DON M CANADA,,,,,,AUSTIN,TX,78701 2342,,,,,90000,,1,,Lot: 5 Block: 110 Subdivision:  ,918 CONGRESS AVENUE,30.27162938,-97.74184494,,,,,
1993-010471 BP,R- 101 Single Family Houses,New,1000 Chillip Cove                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,95130,,1,,,1000 CHILLIP COVE,30.39394353,-97.65943749,,,,,
1993-010471 DS,Res. Driveway & Sidewalk,New,1000 Chillip Cove                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,95130,,,,,1000 CHILLIP COVE,30.39394353,-97.65943749,,,,,
1993-010471 EP,R- 101 Single Family Houses,New,1000 Chillip Cove                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,95130,,1,,,1000 CHILLIP COVE,30.39394353,-97.65943749,,,,,
1993-010471 MP,R- 101 Single Family Houses,New,1000 Chillip Cove                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,95130,,1,,,1000 CHILLIP COVE,30.39394353,-97.65943749,,,,,
1993-010471 PP,R- 101 Single Family Houses,New,1000 Chillip Cove                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,95130,,1,,,1000 CHILLIP COVE,30.39394353,-97.65943749,,,,,
1993-010566 BP,R- 101 Single Family Houses,New,9339 Simmons Road                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114520,,1,,,9339 SIMMONS ROAD,30.39840582,-97.76655626,,,,,
1993-010566 DS,Res. Driveway & Sidewalk,New,9339 Simmons Road                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114520,,,,,9339 SIMMONS ROAD,30.39840582,-97.76655626,,,,,
1993-010566 EP,R- 101 Single Family Houses,New,9339 Simmons Road                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114520,,1,,,9339 SIMMONS ROAD,30.39840582,-97.76655626,,,,,
1993-010566 MP,R- 101 Single Family Houses,New,9339 Simmons Road                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114520,,1,,,9339 SIMMONS ROAD,30.39840582,-97.76655626,,,,,
1993-010566 PP,R- 101 Single Family Houses,New,9339 Simmons Road                  C  00000,12/17/1993,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114520,,1,,,9339 SIMMONS ROAD,30.39840582,-97.76655626,,,,,
1993-010578 BP,C-1000 Commercial Remodel,Remodel,901 Airoso Cove                   A .00000,12/17/1993,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,HWSAP LP,,,,,,AUSTIN,TX,78731 3659,,,,,200,,1,,Lot: 22 Block: B Subdivision: HEATHERWOOD,901 AIROSO COVE,30.20652206,-97.78688067,,,,,
1993-010581 BP,C-1000 Commercial Remodel,Remodel,900 Airoso Cove                   A .00000,12/17/1993,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,Lot: 16 Block: B Subdivision: HEATHERWOOD,900 AIROSO COVE,30.20707671,-97.7865581,,,,,
1993-010583 BP,C-1000 Commercial Remodel,Remodel,902 Airoso Cove                   A .00000,12/17/1993,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,HEATHERWOOD APARTMENTS LP & DODD LIVING TRUST %VAL L & MICHELLE E DODD,,,,,,AUSTIN,TX,78745 3874,,,,,200,,1,,Lot: 17 Block: B Subdivision: HEATHERWOOD,902 AIROSO COVE,30.20718122,-97.7868348,,,,,
1993-010584 BP,C-1000 Commercial Remodel,Remodel,904 Airoso Cove                   A .00000,12/17/1993,Repair To Min Stds 30,VOID,,,,,,,,,,,HWSAP LP,,,,,,AUSTIN,TX,78731 3659,,,,,200,,1,,Lot: 18 Block: B Subdivision: HEATHERWOOD,904 AIROSO COVE,30.20719696,-97.78707266,,,,,
1993-010591 BP,C-1000 Commercial Remodel,Remodel,907 Airoso Cove                   A .00000,12/17/1993,Repair To Min Stds 30 Days,VOID,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,Lot: 20 Block: B Subdivision: HEATHERWOOD,907 AIROSO COVE,30.20664167,-97.78763985,,,,,
1993-010594 BP,C-1000 Commercial Remodel,Remodel,905 Airoso Cove                   A .00000,12/17/1993,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,Lot: 21 Block: B Subdivision: HEATHERWOOD,905 AIROSO COVE,30.20646445,-97.78744107,,,,,
1993-010595 BP,C-1000 Commercial Remodel,Remodel,906 Airoso Cove                   A .00000,12/17/1993,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,HEATHERWOOD APARTMENTS LP & DODD LIVING TRUST %VAL L & MICHELLE E DODD,,,,,,AUSTIN,TX,78745 3874,,,,,200,,1,,Lot: 19 Block: B Subdivision: HEATHERWOOD,906 AIROSO COVE,30.20690985,-97.78757183,,,,,
1993-012690 BP,R- 101 Single Family Houses,New,8506 Tyhurst Drive                 A .00000,12/17/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,81725,,1,,Lot: 3 Block: 10 Subdivision:  ,8506 TYHURST DRIVE,30.21196774,-97.86898093,,,,,
1993-012690 EP,R- 101 Single Family Houses,New,8506 Tyhurst Drive                 A .00000,12/17/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,81725,,1,,Lot: 3 Block: 10 Subdivision:  ,8506 TYHURST DRIVE,30.21196774,-97.86898093,,,,,
1993-012690 MP,R- 101 Single Family Houses,New,8506 Tyhurst Drive                 A .00000,12/17/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,81725,,1,,Lot: 3 Block: 10 Subdivision:  ,8506 TYHURST DRIVE,30.21196774,-97.86898093,,,,,
1993-012690 PP,R- 101 Single Family Houses,New,8506 Tyhurst Drive                 A .00000,12/17/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,81725,,1,,Lot: 3 Block: 10 Subdivision:  ,8506 TYHURST DRIVE,30.21196774,-97.86898093,,,,,
1993-012860 BP,C-1000 Commercial Remodel,Remodel,314 Highland Mall Boulevard East  A  00000,12/17/1993,Remodel Repartitioning Of An Existing Space,Final,,,,,,,,,,,,,,,,,,,,,,,,55347,,1,,,314 HIGHLAND MALL BOULEVARD EAST A 00000,30.32872926,-97.71140311,,,,,
1993-012860 EP,C-1000 Commercial Remodel,Remodel,314 Highland Mall Boulevard East  A  00000,12/17/1993,Remodel Repartitioning Of An Existing Space,Final,,,,,,,,,,,,,,,,,,,,,,,,55347,,1,,,314 HIGHLAND MALL BOULEVARD EAST A 00000,30.32872926,-97.71140311,,,,,
1993-012860 MP,C-1000 Commercial Remodel,Remodel,314 Highland Mall Boulevard East  A  00000,12/17/1993,Remodel Repartitioning Of An Existing Space,Final,,,,,,,,,,,,,,,,,,,,,,,,55347,,1,,,314 HIGHLAND MALL BOULEVARD EAST A 00000,30.32872926,-97.71140311,,,,,
1993-013086 BP,C-1000 Commercial Remodel,Remodel,701 11 Street East                A  00000,12/17/1993,Remodel Existing Salad Bar/Buffet,Final,,,,,,,,,,,"Austin Capitol Hotel Operator, Inc",701,11TH,ST,,,AUSTIN,TX,78701,(512) 478-1111,,,,30000,,1,,Lot: A Block: 117 Subdivision:  ,701 11 STREET EAST,30.2745382,-97.74834088,,,,,
1993-013086 MP,C-1000 Commercial Remodel,Remodel,701 11 Street East                A  00000,12/17/1993,Remodel Existing Salad Bar/Buffet,VOID,,,,,,,,,,,"Austin Capitol Hotel Operator, Inc",701,11TH,ST,,,AUSTIN,TX,78701,(512) 478-1111,,,,30000,,1,,Lot: A Block: 117 Subdivision:  ,701 11 STREET EAST,30.2745382,-97.74834088,,,,,
1993-013086 PP,C-1000 Commercial Remodel,Remodel,701 11 Street East                A  00000,12/17/1993,Remodel Existing Salad Bar/Buffet,Final,,,,,,,,,,,"Austin Capitol Hotel Operator, Inc",701,11TH,ST,,,AUSTIN,TX,78701,(512) 478-1111,,,,30000,,1,,Lot: A Block: 117 Subdivision:  ,701 11 STREET EAST,30.2745382,-97.74834088,,,,,
1993-013174 BP,R- 101 Single Family Houses,New,8411 Ganttcrest Drive              C  00000,12/17/1993,New One Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,75320,,1,,Lot: 11 Block: 13 Subdivision:  ,8411 GANTTCREST DRIVE,30.21118467,-97.86630615,,,,,
1993-013174 EP,R- 101 Single Family Houses,New,8411 Ganttcrest Drive              C  00000,12/17/1993,New One Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,75320,,1,,Lot: 11 Block: 13 Subdivision:  ,8411 GANTTCREST DRIVE,30.21118467,-97.86630615,,,,,
1993-013174 MP,R- 101 Single Family Houses,New,8411 Ganttcrest Drive              C  00000,12/17/1993,New One Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,75320,,1,,Lot: 11 Block: 13 Subdivision:  ,8411 GANTTCREST DRIVE,30.21118467,-97.86630615,,,,,
1993-013174 PP,R- 101 Single Family Houses,New,8411 Ganttcrest Drive              C  00000,12/17/1993,New One Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,75320,,1,,Lot: 11 Block: 13 Subdivision:  ,8411 GANTTCREST DRIVE,30.21118467,-97.86630615,,,,,
1993-013241 BP,R- 101 Single Family Houses,New,8529 Barasinga Trail               C .00000,12/17/1993,New Two Story Residence W/Att Garage & Wood Dk,Final,,,,,,,,,,,,,,,,,,,,,,,,112595,,1,,"Lot: 8 Block: J Subdivision: DEER PARK AT MAPLE RUN SECTION 10, PHASE A",8529 BARASINGA TRAIL,30.20552595,-97.85825047,,,,,
1993-013241 EP,R- 101 Single Family Houses,New,8529 Barasinga Trail               C .00000,12/17/1993,New Two Story Residence W/Att Garage & Wood Dk,Final,,,,,,,,,,,,,,,,,,,,,,,,112595,,1,,"Lot: 8 Block: J Subdivision: DEER PARK AT MAPLE RUN SECTION 10, PHASE A",8529 BARASINGA TRAIL,30.20552595,-97.85825047,,,,,
