permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1993-002268 BP,R- 101 Single Family Houses,New,8108 Ganttcrest Drive              C .00000,10/13/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,88340,,1,,Lot: 18 Block: 11 Subdivision:  ,8108 GANTTCREST DRIVE,30.21413979,-97.86480567,,,,,
1993-002268 EP,R- 101 Single Family Houses,New,8108 Ganttcrest Drive              C .00000,10/13/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,88340,,1,,Lot: 18 Block: 11 Subdivision:  ,8108 GANTTCREST DRIVE,30.21413979,-97.86480567,,,,,
1993-002268 MP,R- 101 Single Family Houses,New,8108 Ganttcrest Drive              C .00000,10/13/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,88340,,1,,Lot: 18 Block: 11 Subdivision:  ,8108 GANTTCREST DRIVE,30.21413979,-97.86480567,,,,,
1993-002268 PP,R- 101 Single Family Houses,New,8108 Ganttcrest Drive              C .00000,10/13/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,88340,,1,,Lot: 18 Block: 11 Subdivision:  ,8108 GANTTCREST DRIVE,30.21413979,-97.86480567,,,,,
1993-002331 BP,C-1000 Commercial Remodel,Remodel,615 12 Street East                A  00000,10/13/1993,Remodel Existing Financial Services (Amfcu),Final,,,,,,,,,,,,,,,,,,,,,,,,189000,,1,,Lot: 5 Block: 140 Subdivision:  ,615 12 STREET EAST,30.27188469,-97.73431718,,,,,
1993-002331 EP,C-1000 Commercial Remodel,Remodel,615 12 Street East                A  00000,10/13/1993,Remodel Existing Financial Services (Amfcu),Final,,,,,,,,,,,,,,,,,,,,,,,,189000,,1,,Lot: 5 Block: 140 Subdivision:  ,615 12 STREET EAST,30.27188469,-97.73431718,,,,,
1993-002331 MP,C-1000 Commercial Remodel,Remodel,615 12 Street East                A  00000,10/13/1993,Remodel Existing Financial Services (Amfcu),Expired,,,,,,,,,,,,,,,,,,,,,,,,189000,,1,,Lot: 5 Block: 140 Subdivision:  ,615 12 STREET EAST,30.27188469,-97.73431718,,,,,
1993-002382 BP,R- 101 Single Family Houses,New,8106 Ganttcrest Drive              C .00000,10/13/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,90825,,1,,Lot: 17 Block: 11 Subdivision:  ,8106 GANTTCREST DRIVE,30.21429485,-97.864717,,,,,
1993-002382 DS,Res. Driveway & Sidewalk,New,8106 Ganttcrest Drive              C .00000,10/13/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,90825,,,,Lot: 17 Block: 11 Subdivision:  ,8106 GANTTCREST DRIVE,30.21429485,-97.864717,,,,,
1993-002382 EP,R- 101 Single Family Houses,New,8106 Ganttcrest Drive              C .00000,10/13/1993,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,90825,,1,,Lot: 17 Block: 11 Subdivision:  ,8106 GANTTCREST DRIVE,30.21429485,-97.864717,,,,,
