permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1993-001057 BP,R- 101 Single Family Houses,New,11149 Calavar Drive                 A  00000,05/27/1993,New One Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,86730,,1,,,11149 CALAVAR DRIVE,30.43637456,-97.82724888,,,,,
1993-001057 DS,Res. Driveway & Sidewalk,New,11149 Calavar Drive                 A  00000,05/27/1993,New One Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,86730,,,,,11149 CALAVAR DRIVE,30.43637456,-97.82724888,,,,,
1993-001057 EP,R- 101 Single Family Houses,New,11149 Calavar Drive                 A  00000,05/27/1993,New One Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,86730,,1,,,11149 CALAVAR DRIVE,30.43637456,-97.82724888,,,,,
1993-001057 MP,R- 101 Single Family Houses,New,11149 Calavar Drive                 A  00000,05/27/1993,New One Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,86730,,1,,,11149 CALAVAR DRIVE,30.43637456,-97.82724888,,,,,
1993-001057 PP,R- 101 Single Family Houses,New,11149 Calavar Drive                 A  00000,05/27/1993,New One Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,86730,,1,,,11149 CALAVAR DRIVE,30.43637456,-97.82724888,,,,,
1993-001080 BP,R- 101 Single Family Houses,New,10320 Open Gate Drive               A  00000,05/27/1993,New Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,107800,,1,,,10320 OPEN GATE DRIVE,30.43643671,-97.81917576,,,,,
1993-001080 DS,Res. Driveway & Sidewalk,New,10320 Open Gate Drive               A  00000,05/27/1993,New Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,107800,,,,,10320 OPEN GATE DRIVE,30.43643671,-97.81917576,,,,,
1993-001080 EP,R- 101 Single Family Houses,New,10320 Open Gate Drive               A  00000,05/27/1993,New Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,107800,,1,,,10320 OPEN GATE DRIVE,30.43643671,-97.81917576,,,,,
1993-001080 MP,R- 101 Single Family Houses,New,10320 Open Gate Drive               A  00000,05/27/1993,New Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,107800,,1,,,10320 OPEN GATE DRIVE,30.43643671,-97.81917576,,,,,
1993-001080 PP,R- 101 Single Family Houses,New,10320 Open Gate Drive               A  00000,05/27/1993,New Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,107800,,1,,,10320 OPEN GATE DRIVE,30.43643671,-97.81917576,,,,,
