permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1980-001218 BP,"C- 437 Addn, Alter, Convn-NonRes",Addition,1158 Webberville Road              A  00000,01/17/1980,1 Stry Wood Frm Addn To 1 Stry Wood Chruch Bld,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1158 WEBBERVILLE ROAD,,,,,,,
1980-001218 EP,"C- 437 Addn, Alter, Convn-NonRes",Addition,1158 Webberville Road              A  00000,01/17/1980,1 Stry Wood Frm Addn To 1 Stry Wood Chruch Bld,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1158 WEBBERVILLE ROAD,,,,,,,
1980-001218 MP,"C- 437 Addn, Alter, Convn-NonRes",Addition,1158 Webberville Road              A  00000,01/17/1980,1 Stry Wood Frm Addn To 1 Stry Wood Chruch Bld,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1158 WEBBERVILLE ROAD,,,,,,,
1980-001218 PP,"C- 437 Addn, Alter, Convn-NonRes",Addition,1158 Webberville Road              A  00000,01/17/1980,1 Stry Wood Frm Addn To 1 Stry Wood Chruch Bld,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1158 WEBBERVILLE ROAD,,,,,,,
1980-001220 BP,R- 434 Addition & Alterations,Addition,2716 Geraghty Avenue               A  00000,01/17/1980,Remodel Res & Addn To Create Enc Porch & Den,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 17 BLK 10 GREEN ACRES,2716 GERAGHTY AVENUE,30.34706841,-97.7426469,,,,,
1980-001220 EP,R- 434 Addition & Alterations,Addition,2716 Geraghty Avenue               A  00000,01/17/1980,Remodel Res & Addn To Create Enc Porch & Den,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 17 BLK 10 GREEN ACRES,2716 GERAGHTY AVENUE,30.34706841,-97.7426469,,,,,
1980-001220 MP,R- 434 Addition & Alterations,Addition,2716 Geraghty Avenue               A  00000,01/17/1980,Remodel Res & Addn To Create Enc Porch & Den,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 17 BLK 10 GREEN ACRES,2716 GERAGHTY AVENUE,30.34706841,-97.7426469,,,,,
1980-001220 PP,R- 434 Addition & Alterations,Addition,2716 Geraghty Avenue               A  00000,01/17/1980,Remodel Res & Addn To Create Enc Porch & Den,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 17 BLK 10 GREEN ACRES,2716 GERAGHTY AVENUE,30.34706841,-97.7426469,,,,,
1980-001221 BP,R- 434 Addition & Alterations,Addition,8405 Kromer Street                 A  00000,01/17/1980,Addn To Res To Create Bedroom & Bath,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8405 KROMER STREET,30.35916915,-97.71807791,,,,,
1980-001221 EP,R- 434 Addition & Alterations,Addition,8405 Kromer Street                 A  00000,01/17/1980,Addn To Res To Create Bedroom & Bath,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8405 KROMER STREET,30.35916915,-97.71807791,,,,,
1980-001221 MP,R- 434 Addition & Alterations,Addition,8405 Kromer Street                 A  00000,01/17/1980,Addn To Res To Create Bedroom & Bath,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8405 KROMER STREET,30.35916915,-97.71807791,,,,,
1980-001221 PP,R- 434 Addition & Alterations,Addition,8405 Kromer Street                 A  00000,01/17/1980,Addn To Res To Create Bedroom & Bath,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8405 KROMER STREET,30.35916915,-97.71807791,,,,,
1980-001222 BP,R- 435 Renovations/Remodel ,Remodel,902 14 Street East                A  00000,01/17/1980,Repair & Remodel Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 5 BLK 2 OLT 42 DIVISION B,902 14 STREET EAST,30.27458157,-97.73022827,,,,,
1980-001223 BP,C- 327 Stores & Customer Services,New,3504 Congress Avenue South         A  00000,01/17/1980,Move A Portable Bldg Onto Lot\\Retail Sales Bld,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3504 CONGRESS AVENUE SOUTH,30.42778663,-97.99573966,,,,,
1980-001223 MP,C- 327 Stores & Customer Services,New,3504 Congress Avenue South         A  00000,01/17/1980,Move A Portable Bldg Onto Lot\\Retail Sales Bld,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3504 CONGRESS AVENUE SOUTH,30.42778663,-97.99573966,,,,,
1980-001223 PP,C- 327 Stores & Customer Services,New,3504 Congress Avenue South         A  00000,01/17/1980,Move A Portable Bldg Onto Lot\\Retail Sales Bld,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3504 CONGRESS AVENUE SOUTH,30.42778663,-97.99573966,,,,,
