permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1985-008926 BP,"C- 324 Office, Bank & Professional Bldgs",New,3600 Manor Road                    A  00000,11/15/1985,New Shell Building,Final,,,,,,,,,,,,,,,,,,,,,,,,1007800,,1,,LOT 1 BLK 110 MUELLER SEC VII-C SUBD AMENDED (OPEN SPACE) (PRORATE 02/25/15 TO 12/31/15),3600 MANOR ROAD,30.28956017,-97.69835738,,,,,
1985-008926 EP,"C- 324 Office, Bank & Professional Bldgs",New,3600 Manor Road                    A  00000,11/15/1985,New Shell Building,Final,,,,,,,,,,,,,,,,,,,,,,,,1007800,,1,,LOT 1 BLK 110 MUELLER SEC VII-C SUBD AMENDED (OPEN SPACE) (PRORATE 02/25/15 TO 12/31/15),3600 MANOR ROAD,30.28956017,-97.69835738,,,,,
1985-008926 MP,"C- 324 Office, Bank & Professional Bldgs",New,3600 Manor Road                    A  00000,11/15/1985,New Shell Building,Final,,,,,,,,,,,,,,,,,,,,,,,,1007800,,1,,LOT 1 BLK 110 MUELLER SEC VII-C SUBD AMENDED (OPEN SPACE) (PRORATE 02/25/15 TO 12/31/15),3600 MANOR ROAD,30.28956017,-97.69835738,,,,,
1985-008926 PP,"C- 324 Office, Bank & Professional Bldgs",New,3600 Manor Road                    A  00000,11/15/1985,New Shell Building,Final,,,,,,,,,,,,,,,,,,,,,,,,1007800,,1,,LOT 1 BLK 110 MUELLER SEC VII-C SUBD AMENDED (OPEN SPACE) (PRORATE 02/25/15 TO 12/31/15),3600 MANOR ROAD,30.28956017,-97.69835738,,,,,
1985-008959 BP,"C- 324 Office, Bank & Professional Bldgs",New,402 30 Street West                A .00000,11/15/1985,Shell\\Office Bldg,Expired,,,,,,,,,,,,,,,,,,,,,,,,600000,,1,,,402 30 STREET WEST,30.29258454,-97.73479544,,,,,
1985-008959 DS,Com. Driveway & Sidewalk,New,402 30 Street West                A .00000,11/15/1985,Shell\\Office Bldg,VOID,,,,,,,,,,,,,,,,,,,,,,,,600000,,,,,402 30 STREET WEST,30.29258454,-97.73479544,,,,,
1985-008959 EP,"C- 324 Office, Bank & Professional Bldgs",New,402 30 Street West                A .00000,11/15/1985,Shell\\Office Bldg,VOID,,,,,,,,,,,,,,,,,,,,,,,,600000,,1,,,402 30 STREET WEST,30.29258454,-97.73479544,,,,,
1985-008959 MP,"C- 324 Office, Bank & Professional Bldgs",New,402 30 Street West                A .00000,11/15/1985,Shell\\Office Bldg,VOID,,,,,,,,,,,,,,,,,,,,,,,,600000,,1,,,402 30 STREET WEST,30.29258454,-97.73479544,,,,,
1985-008959 PP,"C- 324 Office, Bank & Professional Bldgs",New,402 30 Street West                A .00000,11/15/1985,Shell\\Office Bldg,VOID,,,,,,,,,,,,,,,,,,,,,,,,600000,,1,,,402 30 STREET WEST,30.29258454,-97.73479544,,,,,
1985-023716 BP,R- 435 Renovations/Remodel ,Remodel,907 Taylor Street                 A  00000,11/15/1985,Repair/Remodel Res (Hcs) 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,12200,,1,,Lot: 8 Block: 2 Subdivision: SPENCE ADDN  1913,907 TAYLOR STREET,30.25786752,-97.73617933,,,,,
1985-023716 EP,R- 435 Renovations/Remodel ,Remodel,907 Taylor Street                 A  00000,11/15/1985,Repair/Remodel Res (Hcs) 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,12200,,1,,Lot: 8 Block: 2 Subdivision: SPENCE ADDN  1913,907 TAYLOR STREET,30.25786752,-97.73617933,,,,,
1985-023716 MP,R- 435 Renovations/Remodel ,Remodel,907 Taylor Street                 A  00000,11/15/1985,Repair/Remodel Res (Hcs) 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,12200,,1,,Lot: 8 Block: 2 Subdivision: SPENCE ADDN  1913,907 TAYLOR STREET,30.25786752,-97.73617933,,,,,
1985-023716 PP,R- 435 Renovations/Remodel ,Remodel,907 Taylor Street                 A  00000,11/15/1985,Repair/Remodel Res (Hcs) 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,12200,,1,,Lot: 8 Block: 2 Subdivision: SPENCE ADDN  1913,907 TAYLOR STREET,30.25786752,-97.73617933,,,,,
1985-023964 BP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  51441,11/15/1985,Rearrange Manufacturing Area,Final,,,,,,,,,,,,,,,,,,,,,,,,8597,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1985-023964 EP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  51441,11/15/1985,Rearrange Manufacturing Area,Final,,,,,,,,,,,,,,,,,,,,,,,,8597,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
