permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lon
2004-006085 MP,R- 434 Addition & Alterations,Addition,2503 Milfoil Cv,07/12/2005,"Add 1st Flr Pers Ofc, Enlarge Master Bathrm To Exist Sf Res",Final,"Jason Sander, Comfort Zone Heating & Cooling",1006,Nimbus,DR,,,PFLUGERVILLE,TX,78660,(512) 447-2665,,,,,,,,,,,,350,,67000,,1,,Lot: 33 Block: C Subdivision: HORSESHOE BEND SEC 2,30.25064983,-97.79237434
2004-006662 EP,R- 434 Addition & Alterations,Addition,2321 Village Cir,07/12/2005,Add 2nd Flr To Exist Sf Res To Create An Accessory Apt,Final,"Sonny Verver, Z-Non Electric Inc.",,,,,,AUSTIN,TX,78760,(512) 442-2002,,,,,,,,,,,,,,37000,,,,Lot: 1 Block: H Subdivision: FAIRMONT PARK SEC 2,30.21957294,-97.80203703
2004-008459 EP,R- 434 Addition & Alterations,Addition,2619 Brisbane Rd,07/12/2005,Addn To Existing Sf Residence To Create Cvd Patio And Family Room-Relocate Outside Faucet,Final,"Avant (Homeowner),",,,,,,,,,,,,,,,,,,,,,,,20000,,,,"Lot: 2 Block: B Subdivision: CHERRY CREEK PHASE 7, SEC 6",30.19884698,-97.82230399
2004-008459 PP,R- 434 Addition & Alterations,Addition,2619 Brisbane Rd,07/12/2005,Addn To Existing Sf Residence To Create Cvd Patio And Family Room-Relocate Outside Faucet,Final,"Avant (Homeowner),",,,,,,,,,,,,,,,,,,,,,,,20000,,,,"Lot: 2 Block: B Subdivision: CHERRY CREEK PHASE 7, SEC 6",30.19884698,-97.82230399
2004-017844 EP,"C- 437 Addn, Alter, Convn-NonRes",Addition,2313 Thornton Rd Unit C,07/12/2005,Office Addition To Existing Automotive Repair,Final,"Randall Overley, Randy's Electrical Company",302,North Laurelwood,,Suite,A,Austin,TX,78733,(512) 565-2224,,,,,,,,,,,,,,60000,,,,"Lot: 20 Block: 1 Subdivision: FREDERICKSBURG ROAD ACRES, RESUB OF LOTS 4 & 5 BLK 1",30.24461495,-97.7720379
2005-001667 MP,R- 434 Addition & Alterations,Addition,4513 Shoalwood Ave,07/12/2005,Add 1st Flr Bedrm/Bath & 2nd Flr Bedrm/Bath To Existing Sf Residence,Final,"John Landry, Landry Service Co.",1901,Tribal,Way,,,Leander,TX,78641,(512) 837-2341,,,,,,,,,,,,,,60000,,,,Lot: 14 Block: 21 Subdivision: ROSEDALE G,30.31786994,-97.74438046
2005-001811 MP,R- 101 Single Family Houses,New,9425 Castle Pines Dr,07/12/2005,New 2 Story Sf Res W/Attached Garage And Covered Patios / Porches,Final,"George Christianson, Casa Mechanical Services",2401,Old Settlers,,,,Round Rock,TX,78665,(512) 334-7300,,,,,,,,,,,,,,107385,,1,,,30.49307786,-97.76115255
2005-001812 EP,C-1000 Commercial Remodel,Remodel,3920 N Ih 35 Svrd,07/12/2005,Remodel Relocated Building On Lot For Admn/Bus Offices,Final,"Clifton Hill, C.G. Hill Electric",302,Woodbine,DR,,,Austin,TX,78745,(512) 447-8602,,,,,,,,,,,,,,9500,,,,Lot: 6 Block: Subdivision: PLAINVIEW HEIGHTS BLK 9 & 10,,
2005-001911 MP,R- 435 Renovations/Remodel,Remodel,3611 Thompson St,07/12/2005,Repair/Remdl Existing Sf Residence & Upgrading Elec Srv,Final,"Roland Tey, Tey's Air Conditioning",11508,Oak,Trl,,,Austin,TX,78753,(512) 789-5342,,,,,,,,,,,,,,36300,,,,Lot: 3 Block: 4 Subdivision: E. C. GOODWIN SUBDIVISION,30.26562456,-97.69744641
2005-001926 EP,R- 101 Single Family Houses,New,8800 Towana Trl,07/12/2005,New 2 Story Sf Res. W/Attached Garage W/Covered Porch & Uncovd Wood Deck,Final,"Russell Jones, Russell Jones Electric",3378,FM 1478,,,,LAMPASAS,TX,76550,(512) 556-8702,,,,,,,,,,,,,,205978,,1,,Lot: 13 Block: G Subdivision: COVERED BRIDGE SUBDIVISION SECTION 5,30.24080748,-97.90297948
