permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lon
2004-008747 PP,R- 435 Renovations/Remodel,Remodel,5416 Evans Ave Unit A,03/22/2006,Move On Remdl Foundation/Repair Exist Dw Curb Cuts Moved From 4901 Avenue G,Final,"Michael Hickey, Michael Hickey Dba Hickey Plumbing",166,Westridge,Dr,,,Cedar Creek,TX,78612,(512) 303-3175,,,,,,,,,,,,,,9600,,1,,Lot: 18 Block: Subdivision: HIGHLANDS THE,30.31814879,-97.71666226
2005-003808 MP,R- 330 Accessory Use to Primary,New,2901 WILLOWBRIDGE CIR,03/22/2006,Detached 1st Sty Garage W/ 2nd Fl Accessory Dwelling (Ldc 25-2-893 (E) W/Bathroom-Kitchen- 2nd Floor Deck,Final,"Larry Sellers, ABC Home & Commercial Services",9475,US 290,HWY,,,AUSTIN,TX,78724,(512) 837-9500,,,,,,,,,,,,,,80000,,,,Lot: 6 Block: C Subdivision:,,
2005-004195 MP,R- 434 Addition & Alterations,Addition,2105 Schulle Ave,03/22/2006,"Add 2nd Fl Bedrms & Library & 1st Fl Patio - Remdl To Include Carpet, Tile, Cabinets, Etc. To Existing Sf Res",Final,"Jeff Megerle,",3337,Crispin Hall,Ln,,,Pflugerville,TX,78660,(512) 670-0909,,,,,,,,,,,,,,250000,,,,Lot: 2 Block: D Subdivision: SHERWOOD FOREST,30.29917278,-97.77559944
2005-004348 MP,R- 101 Single Family Houses,New,7004 Via Correto Dr,03/22/2006,New Two Story Sf Res W/Attached Garage W/Covd Patio/Porch,Final,"Roquey Schofield, Big Tex Air Conditioning, Inc.",,,,,,Georgetown,TX,78626,(512) 930-3000,,,,,,,,,,,,,,173762,,1,,Lot: 18 Block: A Subdivision: HEIGHTS AT LOMA VISTA (AKA SHADOWRIDGE CROSSING SEC 10),30.21705671,-97.88476913
2005-004366 MP,R- 101 Single Family Houses,New,10000 Echo Hills Ct,03/22/2006,New 2 Story Sf Res W/Attached Garage W/Covd Porch & Uncovd Patio,Final,"Roquey Schofield, Big Tex Air Conditioning, Inc.",,,,,,Georgetown,TX,78626,(512) 930-3000,,,,,,,,,,,,,,164301,,1,,,30.50302756,-97.76404636
2005-004732 MP,R- 101 Single Family Houses,New,7604 Journeyville Dr,03/22/2006,"New Sf Residence W/Attached Garage, Cov'D Porch, & Uncov'D Patio*Bldg. Pmt Waived*Not The Trades*",Final,"Roquey Schofield, Big Tex Air Conditioning, Inc.",,,,,,Georgetown,TX,78626,(512) 930-3000,,,,,,,,,,,,,,157313,,1,,Lot: 37 Block: C Subdivision: LANTANA SINGLE FAMILY SECTION 2,30.24771149,-97.87530132
2005-009892 MP,R- 101 Single Family Houses,New,11401 Georgian Oaks Dr,03/22/2006,New 2 Story Sf Res W/Attached Garage W/ Covd Patio/ Porch,Final,"Roquey Schofield, Big Tex Air Conditioning, Inc.",,,,,,Georgetown,TX,78626,(512) 930-3000,,,,,,,,,,,,,,194425,,1,,Lot: 37 Block: Subdivision: HIELSCHER SECTION 9,30.18682059,-97.90025383
2005-009905 MP,R- 101 Single Family Houses,New,2207 E 18th St,03/22/2006,New Detached Two-Family Residential W/Att Porch (Ldc 25-2-774),Final,"Robert C Henderson, Austin Air Conditioning, Inc.",13620,IMMANEUL,RD,,,PFLUGERVILLE,TX,78660,(512) 252-7711,,,,,,,,,,,,,,99925,,,,Lot: 15 Block: Subdivision: W. C. BELCHER SUBDIVISION,30.27899539,-97.71764278
2005-013017 EP,R- 434 Addition & Alterations,Addition,1307 Norwood Rd,03/22/2006,Addn/Rmdl Due To Fire Damage-Repitch Roof,Final,"James L Ault, Ault Electric",10705,Circle,Dr,,,Austin,TX,78736,(512) 845-7693,,,,,,,,,,,,,,90000,,1,,Lot: 19 Block: I Subdivision: DELWOOD SEC 2,30.30279037,-97.71058795
2005-013730 EP,R- 434 Addition & Alterations,Addition,210 W 33rd St,03/22/2006,"Add Breakfast Room & Cov'D Porch On Rear Of Sf Residence, Redo Curb Cut",Final,"Ronnie G Tiner, Cen-Tex Elect",901,Pace Bend S,Rd,,,Austin,TX,78669,(512) 836-4097,COFFIN KIMBERLY,,,,,,AUSTIN,TX,78705 2316,,,,,10500,,1,,"Lot: 27B Block: 1 Subdivision: ALDRIDGE PLACE, RESUBDIVISION OF LOT 27, BLOCK 1",30.29878301,-97.73774104
2005-013749 MP,R- 101 Single Family Houses,New,1521 Anise Dr,03/22/2006,"New Two Story Res W/Att Garage, Covered Porch & Uncovered Patio (S.Ma.R.T Housing)",Final,"George Christianson, Casa Mechanical Services",2401,Old Settlers,,,,Round Rock,TX,78665,(512) 334-7300,,,,,,,,,,,,2537,,104000,,,,Lot: 2 Block: G Subdivision: RIVERSIDE MEADOWS SECTION ONE (SMART HOUSING),30.22387052,-97.69344179
2005-013972 MP,R- 101 Single Family Houses,New,15208 Fernhill Dr,03/22/2006,New 2 Story Sf Res W/Attached Garage W/Covd Patio/Porch,Final,"Stanley Johnson,",9200,WATERFORD CENTRE,BLVD,Unit,100,AUSTIN,TX,78758,(512) 929-9393,,,,,,,,,,,,,,142120,,,,"S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK G, Lot 16",30.49245753,-97.76271384
2005-013987 EP,"C- 324 Office, Bank & Professional Bldgs",New,9600 S Ih 35 Svrd Sb Unit I,03/22/2006,New Shell (Retail) Building,Final,"Jack Hill,",,,,,,Austin,TX,78708,(512) 836-3950,,,,,,,,,,,,,,790020,,,,"Lot: 12 Block: A Subdivision: SOUTHPARK MEADOWS SUBDIVISION, AMENDED PLAT",30.16062619,-97.7928677
2005-014151 PP,R- 101 Single Family Houses,New,10628 Senna Hills Dr,03/22/2006,New Two Story Sf Res W/Attached Garage W/Covd Patio/Porch & Uncovd Wood Deck,Final,"Grady A Daniel, Grady Daniel",9202,Amanda,DR,,,AUSTIN,TX,78729,(512) 801-0684,,,,,,,,,,,,5599,,262330,,1,,Lot: 40 Block: Subdivision: SENNA HILLS SECTION 7,30.31261287,-97.90017532
2005-014469 MP,R- 101 Single Family Houses,New,12213 Shropshire Blvd,03/22/2006,Rebuild Exist Sf Residence Due To Fire Damage & Add 2nd Floor,Expired,"Steven Kosel, Kosel Air Conditioning & Heating Inc",600,Bell,Street,Suite,9,Cedar Park,TX,78613,(512) 258-3146,ARZATE ABEL LOZA,,,,,,AUSTIN,TX,78752 1902,,,,,73764,,1,,,30.38828903,-97.65681594
2005-014482 MP,R- 101 Single Family Houses,New,7005 Via Dono Dr,03/22/2006,New Sf Residence W/Attached Garage & Cov'D Patio,Final,"Roquey Schofield, Big Tex Air Conditioning, Inc.",,,,,,Georgetown,TX,78626,(512) 930-3000,,,,,,,,,,,,,,158024,,1,,Lot: 27 Block: B Subdivision: HEIGHTS AT LOMA VISTA (AKA SHADOWRIDGE CROSSING SEC 10),30.21584271,-97.8857384
2005-018315 MP,R- 101 Single Family Houses,New,7329 Jaborandi Dr,03/22/2006,New 2 Story Sf Res W/Attached Garage W/Covd Patio/Porch**Bldg. Permit Waived Not Trades**,Final,"Roquey Schofield, Big Tex Air Conditioning, Inc.",,,,,,Georgetown,TX,78626,(512) 930-3000,,,,,,,,,,,,,,176055,,1,,Lot: 7 Block: Subdivision: MERIDIAN SECTION A2 & B2,30.18681804,-97.91941613
2005-018335 MP,R- 101 Single Family Houses,New,15212 Fernhill Dr,03/22/2006,New One Story Sf Res W/Attached Garage W/Covd Patio/Porch,Final,"Stanley Johnson,",9200,WATERFORD CENTRE,BLVD,Unit,100,AUSTIN,TX,78758,(512) 929-9393,,,,,,,,,,,,,,124830,,1,,"S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK G, Lot 15",30.49258652,-97.76284455
2005-018355 MP,R- 101 Single Family Houses,New,7208 Via Dono Dr,03/22/2006,New 2 Story Sf Res W/Attached Garage W/Covd Porch & Uncovd Patio,Final,"Roquey Schofield, Big Tex Air Conditioning, Inc.",,,,,,Georgetown,TX,78626,(512) 930-3000,,,,,,,,,,,,,,154405,,,,Lot: 10 Block: C Subdivision: HEIGHTS AT LOMA VISTA (AKA SHADOWRIDGE CROSSING SEC 10),30.21755946,-97.88756732
2005-018593 PP,R-2001 Relocation Residential,Relocation,7506 Old Bee Caves Rd,03/22/2006,Move On Rmld-Foundaton From 3404 S.2nd St.,Final,"Joseph Cooper, Cooper Plumbing",10902,Preston Trails,DR,,,Austin,TX,78747,(512) 282-6822,,,,,,,,,,,,,,15900,,,,LOT 1&2 BLK A * .289AC OF DEROCHER HANS SUBD THE ABS 114 SUR 91 BOND A J ACR 1.992,30.242358,-97.87816777
2005-021116 MP,R- 101 Single Family Houses,New,5807 City Park Rd Unit 11,03/22/2006,New Two Story Condo W/Att Garage & Covered Porch,Final,"Jeff Megerle,",3337,Crispin Hall,Ln,,,Pflugerville,TX,78660,(512) 670-0909,,,,,,,,,,,,,,250000,,,,,30.36340496,-97.80539521
