permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1990-008757 BP,C- 327 Stores & Customer Services,New,6610 Burnet Road                   A  00000,12/21/1990,New Morgan Building For Used Car Sales,Final,,,,,,,,,,,WUKASCH PROPERTIES LTD L L P,,,,,,AUSTIN,TX,78705 4919,(512) 472-4700,,,,2500,,1,,,6610 BURNET ROAD,30.3425618,-97.73894005,,,,,
1990-008757 EP,C- 327 Stores & Customer Services,New,6610 Burnet Road                   A  00000,12/21/1990,New Morgan Building For Used Car Sales,VOID,,,,,,,,,,,WUKASCH PROPERTIES LTD L L P,,,,,,AUSTIN,TX,78705 4919,(512) 472-4700,,,,2500,,1,,,6610 BURNET ROAD,30.3425618,-97.73894005,,,,,
1990-008757 MP,C- 327 Stores & Customer Services,New,6610 Burnet Road                   A  00000,12/21/1990,New Morgan Building For Used Car Sales,VOID,,,,,,,,,,,WUKASCH PROPERTIES LTD L L P,,,,,,AUSTIN,TX,78705 4919,(512) 472-4700,,,,2500,,1,,,6610 BURNET ROAD,30.3425618,-97.73894005,,,,,
1990-008757 PP,C- 327 Stores & Customer Services,New,6610 Burnet Road                   A  00000,12/21/1990,New Morgan Building For Used Car Sales,Final,,,,,,,,,,,WUKASCH PROPERTIES LTD L L P,,,,,,AUSTIN,TX,78705 4919,(512) 472-4700,,,,2500,,1,,,6610 BURNET ROAD,30.3425618,-97.73894005,,,,,
1990-011314 EP,Sign Permit,Freestanding,8711 Burnet Road                   A  00000,12/21/1990,Wall Sign For Pro-Print,VOID,,,,,,,,,,,TURTLE ROCK HOLDINGS LTD,,,,,,AUSTIN,TX,78731,,,,,,,1,,LOT A EIGHTY SEVEN ELEVEN BURNET ROAD SEC 2,8711 BURNET ROAD,30.3693966,-97.72693793,,,,,
1990-011334 BP,C-1000 Commercial Remodel,Remodel,11111 Research Boulevard            A 100004,12/21/1990,Finish Out Medical Care/Professional,Final,,,,,,,,,,,,,,,,,,,,,,,,50000,,1,,,11111 RESEARCH BOULEVARD,30.4054451,-97.74440446,,,,,
1990-011334 EP,C-1000 Commercial Remodel,Remodel,11111 Research Boulevard            A 100004,12/21/1990,Finish Out Medical Care/Professional,Final,,,,,,,,,,,,,,,,,,,,,,,,50000,,1,,,11111 RESEARCH BOULEVARD,30.4054451,-97.74440446,,,,,
1990-011334 MP,C-1000 Commercial Remodel,Remodel,11111 Research Boulevard            A 100004,12/21/1990,Finish Out Medical Care/Professional,Final,,,,,,,,,,,,,,,,,,,,,,,,50000,,1,,,11111 RESEARCH BOULEVARD,30.4054451,-97.74440446,,,,,
1990-011334 PP,C-1000 Commercial Remodel,Remodel,11111 Research Boulevard            A 100004,12/21/1990,Finish Out Medical Care/Professional,Final,,,,,,,,,,,,,,,,,,,,,,,,50000,,1,,,11111 RESEARCH BOULEVARD,30.4054451,-97.74440446,,,,,
1990-011381 BP,R- 101 Single Family Houses,New,3713 Aspen Creek Parkway           C  00000,12/21/1990,New Two Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,125335,,1,,"Lot: 10 Block: BLK B Subdivision: OAK CREEK PARKE, SECTION ONE",3713 ASPEN CREEK PARKWAY,30.18135781,-97.8560355,,,,,
1990-011381 DS,Res. Driveway & Sidewalk,New,3713 Aspen Creek Parkway           C  00000,12/21/1990,New Two Story Residence W/Att Garage & Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,125335,,,,"Lot: 10 Block: BLK B Subdivision: OAK CREEK PARKE, SECTION ONE",3713 ASPEN CREEK PARKWAY,30.18135781,-97.8560355,,,,,
