permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1990-000666 BP,R- 645 Demolition One Family Homes,Demolition,5400 Jeff Davis Avenue             A .00000,02/13/1990,Demolish Existing Structure Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5400 JEFF DAVIS AVENUE,30.32743762,-97.73889941,,,,,
1990-003330 PP,Commercial,Remodel,10814 Lamar Boulevard North         A .00000,02/13/1990,Connect To City Sewer Commercial,Final,,,,,,,,,,,,,,,,,,,,,,,,1200,,1,,,10814 LAMAR BOULEVARD NORTH,30.37768015,-97.68914781,,,,,
1990-003332 PP,Residential ,Remodel,1302 Kramer Lane                   A  00000,02/13/1990,Connect To City Sewer Residential,Final,,,,,,,,,,,,,,,,,,,,,,,,1100,,1,,LOT 21A PARSONS SUBD SEC 3,1302 KRAMER LANE,30.38294229,-97.69639427,,,,,
1990-003356 BP,R- 101 Single Family Houses,New,9608 Bitternut Cove                C .00000,02/13/1990,Three Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114310,,1,,,9608 BITTERNUT COVE,30.40420703,-97.77292544,,,,,
1990-003356 DS,Res. Driveway & Sidewalk,New,9608 Bitternut Cove                C .00000,02/13/1990,Three Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114310,,,,,9608 BITTERNUT COVE,30.40420703,-97.77292544,,,,,
1990-003356 EP,R- 101 Single Family Houses,New,9608 Bitternut Cove                C .00000,02/13/1990,Three Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114310,,1,,,9608 BITTERNUT COVE,30.40420703,-97.77292544,,,,,
1990-003356 MP,R- 101 Single Family Houses,New,9608 Bitternut Cove                C .00000,02/13/1990,Three Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114310,,1,,,9608 BITTERNUT COVE,30.40420703,-97.77292544,,,,,
1990-003356 PP,R- 101 Single Family Houses,New,9608 Bitternut Cove                C .00000,02/13/1990,Three Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,114310,,1,,,9608 BITTERNUT COVE,30.40420703,-97.77292544,,,,,
1990-003478 EP,Commercial,Remodel,1800 Stassney Lane East            A  00000,02/13/1990,"Repair Gutters On Bldgs #4,5,6,7 & 8",Final,,,,,,,,,,,MID-AMERICA APARTMENTS LP STASSNEY WOODS,,,,,,MEMPHIS,TN,38138 3687,,,,,700,,1,,Lot: 1 Block:   Subdivision: INTERREGIONAL 26,1800 STASSNEY LANE EAST,30.19754945,-97.76082033,,,,,
1990-003478 MP,Commercial,Remodel,1800 Stassney Lane East            A  00000,02/13/1990,"Repair Gutters On Bldgs #4,5,6,7 & 8",Final,,,,,,,,,,,MID-AMERICA APARTMENTS LP STASSNEY WOODS,,,,,,MEMPHIS,TN,38138 3687,,,,,700,,1,,Lot: 1 Block:   Subdivision: INTERREGIONAL 26,1800 STASSNEY LANE EAST,30.19754945,-97.76082033,,,,,
1990-003479 BP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  00239,02/13/1990,Remodel Storage Area (Exist Non-Compliance),Final,,,,,,,,,,,,,,,,,,,,,,,,3426,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1990-003479 EP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  00239,02/13/1990,Remodel Storage Area (Exist Non-Compliance),Final,,,,,,,,,,,,,,,,,,,,,,,,3426,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1990-003479 MP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  00239,02/13/1990,Remodel Storage Area (Exist Non-Compliance),Final,,,,,,,,,,,,,,,,,,,,,,,,3426,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1990-003480 BP,C-1000 Commercial Remodel,Remodel,919 32 Street East                A  00508,02/13/1990,Finish Out Doctor Office,Final,,,,,,,,,,,,,,,,,,,,,,,,44600,,1,,Lot: 1 Block:   Subdivision: ST DAVID\'S COMMUNITY HOSPITAL ADDITION,919 32 STREET EAST,30.29068114,-97.72674476,,,,,
1990-003480 EP,C-1000 Commercial Remodel,Remodel,919 32 Street East                A  00508,02/13/1990,Finish Out Doctor Office,VOID,,,,,,,,,,,,,,,,,,,,,,,,44600,,1,,Lot: 1 Block:   Subdivision: ST DAVID\'S COMMUNITY HOSPITAL ADDITION,919 32 STREET EAST,30.29068114,-97.72674476,,,,,
1990-003480 MP,C-1000 Commercial Remodel,Remodel,919 32 Street East                A  00508,02/13/1990,Finish Out Doctor Office,Final,,,,,,,,,,,,,,,,,,,,,,,,44600,,1,,Lot: 1 Block:   Subdivision: ST DAVID\'S COMMUNITY HOSPITAL ADDITION,919 32 STREET EAST,30.29068114,-97.72674476,,,,,
1990-003480 PP,C-1000 Commercial Remodel,Remodel,919 32 Street East                A  00508,02/13/1990,Finish Out Doctor Office,Final,,,,,,,,,,,,,,,,,,,,,,,,44600,,1,,Lot: 1 Block:   Subdivision: ST DAVID\'S COMMUNITY HOSPITAL ADDITION,919 32 STREET EAST,30.29068114,-97.72674476,,,,,
1990-003481 EP,Commercial,Remodel,9701 Brown Lane                    C D00402,02/13/1990,Connect Equipment,VOID,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,9701 BROWN LANE,30.35268217,-97.66803717,,,,,
1990-003481 MP,Commercial,Remodel,9701 Brown Lane                    C D00402,02/13/1990,Connect Equipment,VOID,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,9701 BROWN LANE,30.35268217,-97.66803717,,,,,
1990-003482 EP,Commercial,Remodel,1900 Pearl Street                  A  00000,02/13/1990,Change Out Furnace & Coil Commercial,Final,,,,,,,,,,,1900 PEARL LLC,,,,,,AUSTIN,TX,78705 5408,,,,,3500,,1,,LOT 4 OLT 25 DIV D ORR JOHN SUBD,1900 PEARL STREET,30.28342305,-97.74702815,,,,,
1990-003482 MP,Commercial,Remodel,1900 Pearl Street                  A  00000,02/13/1990,Change Out Furnace & Coil Commercial,Final,,,,,,,,,,,1900 PEARL LLC,,,,,,AUSTIN,TX,78705 5408,,,,,3500,,1,,LOT 4 OLT 25 DIV D ORR JOHN SUBD,1900 PEARL STREET,30.28342305,-97.74702815,,,,,
1990-003482 PP,Commercial,Remodel,1900 Pearl Street                  A  00000,02/13/1990,Change Out Furnace & Coil Commercial,Final,,,,,,,,,,,1900 PEARL LLC,,,,,,AUSTIN,TX,78705 5408,,,,,3500,,1,,LOT 4 OLT 25 DIV D ORR JOHN SUBD,1900 PEARL STREET,30.28342305,-97.74702815,,,,,
1990-003483 BP,Residential ,Remodel,13103 Humphrey Drive                C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13103 HUMPHREY DRIVE,30.45042014,-97.76104705,,,,,
1990-003483 EP,Residential ,Remodel,13103 Humphrey Drive                C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13103 HUMPHREY DRIVE,30.45042014,-97.76104705,,,,,
1990-003483 MP,Residential ,Remodel,13103 Humphrey Drive                C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13103 HUMPHREY DRIVE,30.45042014,-97.76104705,,,,,
1990-003483 PP,Residential ,Remodel,13103 Humphrey Drive                C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13103 HUMPHREY DRIVE,30.45042014,-97.76104705,,,,,
1990-003484 BP,Residential ,Remodel,12605 Marimba Trail                 C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12605 MARIMBA TRAIL,30.44333589,-97.76217811,,,,,
1990-003484 EP,Residential ,Remodel,12605 Marimba Trail                 C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12605 MARIMBA TRAIL,30.44333589,-97.76217811,,,,,
1990-003484 MP,Residential ,Remodel,12605 Marimba Trail                 C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12605 MARIMBA TRAIL,30.44333589,-97.76217811,,,,,
1990-003484 PP,Residential ,Remodel,12605 Marimba Trail                 C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12605 MARIMBA TRAIL,30.44333589,-97.76217811,,,,,
1990-003485 BP,Residential ,Remodel,8901 Marybank Drive                C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8901 MARYBANK DRIVE,30.4275622,-97.79156728,,,,,
1990-003485 PP,Residential ,Remodel,8901 Marybank Drive                C  00000,02/13/1990,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8901 MARYBANK DRIVE,30.4275622,-97.79156728,,,,,
1990-003486 PP,Residential ,Remodel,1302 Parsons Drive                 A  00000,02/13/1990,Connect To City Sewer Residential,VOID,,,,,,,,,,,,,,,,,,,,,,,,250,,1,,,1302 PARSONS DRIVE,30.38374898,-97.69630083,,,,,
1990-003487 BP,R- 101 Single Family Houses,New,6709 Bramber Lane                  A  00000,02/13/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70420,,1,,,6709 BRAMBER LANE,30.35103575,-97.61247541,,,,,
1990-003487 DS,Res. Driveway & Sidewalk,New,6709 Bramber Lane                  A  00000,02/13/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70420,,,,,6709 BRAMBER LANE,30.35103575,-97.61247541,,,,,
1990-003487 EP,R- 101 Single Family Houses,New,6709 Bramber Lane                  A  00000,02/13/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70420,,1,,,6709 BRAMBER LANE,30.35103575,-97.61247541,,,,,
1990-003487 MP,R- 101 Single Family Houses,New,6709 Bramber Lane                  A  00000,02/13/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70420,,1,,,6709 BRAMBER LANE,30.35103575,-97.61247541,,,,,
1990-003487 PP,R- 101 Single Family Houses,New,6709 Bramber Lane                  A  00000,02/13/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70420,,1,,,6709 BRAMBER LANE,30.35103575,-97.61247541,,,,,
