permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1990-005744 BP,C-1000 Commercial Remodel,Remodel,5411 WASSON RD,12/04/1990,Remodel To Install Paint Booth/Amnesty C/O,Final,,,,,,,,,,,,,,,,,,,,,,,,14285,,1,,Lot: 2 Block:   Subdivision: WASSON ROAD SUBDIVISION,5411 WASSON RD,30.20557691,-97.7735479,,,,,
1990-005744 EP,C-1000 Commercial Remodel,Remodel,5411 Wasson Road                   A  00000,12/04/1990,Remodel To Install Paint Booth/Amnesty C/O,Final,,,,,,,,,,,,,,,,,,,,,,,,14285,,1,,Lot: 2 Block:   Subdivision: WASSON ROAD SUBDIVISION,5411 WASSON ROAD,30.20557691,-97.7735479,,,,,
1990-005744 MP,C-1000 Commercial Remodel,Remodel,5411 Wasson Road                   A  00000,12/04/1990,Remodel To Install Paint Booth/Amnesty C/O,Final,,,,,,,,,,,,,,,,,,,,,,,,14285,,1,,Lot: 2 Block:   Subdivision: WASSON ROAD SUBDIVISION,5411 WASSON ROAD,30.20557691,-97.7735479,,,,,
1990-005867 EP,Sign Permit,,6800 West Gate Boulevard           A  00000,12/04/1990,Wall Sign For Quik Wash Laundry,Final,,,,,,,,,,,"Nicole Atwood Byer, Premiere Lady Fitness",,,,,,AUSTIN,TX,78745,,,,,,,1,,"Lot: 3B Block:   Subdivision: CHERRY CREEK COMMERCIAL III-F, RESUB OF LOTS 2 & 3",6800 WEST GATE BOULEVARD,30.20916971,-97.81590681,,,,,
1990-005868 EP,Sign Permit,,6800 West Gate Boulevard           A  00000,12/04/1990,Wall Sign For Quik Wash Laundry,Final,,,,,,,,,,,"Nicole Atwood Byer, Premiere Lady Fitness",,,,,,AUSTIN,TX,78745,,,,,,,1,,"Lot: 3B Block:   Subdivision: CHERRY CREEK COMMERCIAL III-F, RESUB OF LOTS 2 & 3",6800 WEST GATE BOULEVARD,30.20916971,-97.81590681,,,,,
1990-008040 BP,R- 101 Single Family Houses,New,5903 Mountain Villa Drive          A  00000,12/04/1990,Two Story Residence W/Attach Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,129675,,1,,,5903 MOUNTAIN VILLA DRIVE,30.34510272,-97.77487948,,,,,
1990-008040 DS,Res. Driveway & Sidewalk,New,5903 Mountain Villa Drive          A  00000,12/04/1990,Two Story Residence W/Attach Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,129675,,,,,5903 MOUNTAIN VILLA DRIVE,30.34510272,-97.77487948,,,,,
1990-008040 EP,R- 101 Single Family Houses,New,5903 Mountain Villa Drive          A  00000,12/04/1990,Two Story Residence W/Attach Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,129675,,1,,,5903 MOUNTAIN VILLA DRIVE,30.34510272,-97.77487948,,,,,
1990-008040 MP,R- 101 Single Family Houses,New,5903 Mountain Villa Drive          A  00000,12/04/1990,Two Story Residence W/Attach Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,129675,,1,,,5903 MOUNTAIN VILLA DRIVE,30.34510272,-97.77487948,,,,,
1990-008040 PP,R- 101 Single Family Houses,New,5903 Mountain Villa Drive          A  00000,12/04/1990,Two Story Residence W/Attach Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,129675,,1,,,5903 MOUNTAIN VILLA DRIVE,30.34510272,-97.77487948,,,,,
1990-008049 EP,Sign Permit,,1913 Riverside Drive East          A  00000,12/04/1990,Wall Sign For China Express Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2.399 AC OF LOT 10 BLK B COLORADO HILLS ESTATES SEC 5 PLUS 7216 SQ FT ADJ VAC ST,1913 RIVERSIDE DRIVE EAST,30.24183646,-97.7292271,,,,,
1990-008096 BP,C- 329 Com Structures Other Than Bldg ,New,3511 Manor Road                    A 100000,12/04/1990,New Covered Parking,Final,,,,,,,,,,,CITY OF AUSTIN,,,,,,AUSTIN,TX,78767 1088,,,,,1870,,1,,Lot: 13 Block: B Subdivision: BLOCK 1 CREST HAVEN ADDITION,3511 MANOR ROAD,30.28842527,-97.69919195,,,,,
1990-008098 BP,C- 329 Com Structures Other Than Bldg ,New,3511 Manor Road                    A 200000,12/04/1990,New Covered Parking,Final,,,,,,,,,,,CITY OF AUSTIN,,,,,,AUSTIN,TX,78767 1088,,,,,2135,,1,,Lot: 13 Block: B Subdivision: BLOCK 1 CREST HAVEN ADDITION,3511 MANOR ROAD,30.28842527,-97.69919195,,,,,
1990-008099 BP,C- 329 Com Structures Other Than Bldg ,New,3511 Manor Road                    A 300000,12/04/1990,New Covered Parking,Final,,,,,,,,,,,CITY OF AUSTIN,,,,,,AUSTIN,TX,78767 1088,,,,,1260,,1,,Lot: 13 Block: B Subdivision: BLOCK 1 CREST HAVEN ADDITION,3511 MANOR ROAD,30.28842527,-97.69919195,,,,,
1990-008100 BP,C- 329 Com Structures Other Than Bldg ,New,3511 Manor Road                    A 400000,12/04/1990,New Covered Parking,Final,,,,,,,,,,,CITY OF AUSTIN,,,,,,AUSTIN,TX,78767 1088,,,,,8235,,1,,Lot: 13 Block: B Subdivision: BLOCK 1 CREST HAVEN ADDITION,3511 MANOR ROAD,30.28842527,-97.69919195,,,,,
1990-008605 PP,Commercial,Remodel,4811 Braker Lane West              A  00000,12/04/1990,Commercial Irrigation System,Final,,,,,,,,,,,,,,,,,,,,,,,,1900,,1,,,4811 BRAKER LANE WEST,30.40034791,-97.74739755,,,,,
1990-008606 EP,Residential ,Remodel,10710 D-K Ranch Road                C  00000,12/04/1990,Complete Changeout Residenital,Final,,,,,,,,,,,,,,,,,,,,,,,,4620,,1,,LOT 7-9 *& E50FT LOT 10 BLK 51 TRAVIS HEIGHTS,10710 D-K RANCH ROAD,30.42088294,-97.78082411,,,,,
1990-008606 MP,Residential ,Remodel,10710 D-K Ranch Road                C  00000,12/04/1990,Complete Changeout Residenital,Final,,,,,,,,,,,,,,,,,,,,,,,,4620,,1,,LOT 7-9 *& E50FT LOT 10 BLK 51 TRAVIS HEIGHTS,10710 D-K RANCH ROAD,30.42088294,-97.78082411,,,,,
1990-008607 PP,Residential ,Remodel,3003 Bowman Avenue                 A  00000,12/04/1990,Replace Sewer Residence,VOID,,,,,,,,,,,,,,,,,,,,,,,,914,,1,,Lot: 9 Block: A Subdivision: MONTE VISTA,3003 BOWMAN AVENUE,30.29917981,-97.77085606,,,,,
1990-008609 EP,Residential ,Remodel,5510 Buffalo Pass                  A A00000,12/04/1990,Mechanical Changeout (Ecsd),Expired,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,LOT 7-9 *& E50FT LOT 10 BLK 51 TRAVIS HEIGHTS,5510 BUFFALO PASS,30.21896881,-97.80431163,,,,,
1990-008610 BP,C-1000 Commercial Remodel,Remodel,11615 Angus Road                    A  00106,12/04/1990,Finish Out For Medical Office,Final,,,,,,,,,,,,,,,,,,,,,,,,22945,,1,,,11615 ANGUS ROAD,30.41423268,-97.74389934,,,,,
1990-008610 EP,C-1000 Commercial Remodel,Remodel,11615 Angus Road                    A  00106,12/04/1990,Finish Out For Medical Office,Final,,,,,,,,,,,,,,,,,,,,,,,,22945,,1,,,11615 ANGUS ROAD,30.41423268,-97.74389934,,,,,
1990-008610 MP,C-1000 Commercial Remodel,Remodel,11615 Angus Road                    A  00106,12/04/1990,Finish Out For Medical Office,Final,,,,,,,,,,,,,,,,,,,,,,,,22945,,1,,,11615 ANGUS ROAD,30.41423268,-97.74389934,,,,,
1990-008610 PP,C-1000 Commercial Remodel,Remodel,11615 Angus Road                    A  00106,12/04/1990,Finish Out For Medical Office,Final,,,,,,,,,,,,,,,,,,,,,,,,22945,,1,,,11615 ANGUS ROAD,30.41423268,-97.74389934,,,,,
1990-008613 EP,Commercial,Remodel,8315 Elroy Road                    D  00000,12/04/1990,Meter Loop,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,,8315 ELROY ROAD,30.13379435,-97.61918981,,,,,
