permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1990-003260 BP,C-1000 Commercial Remodel,Remodel,8911 Capital Of Texas Highway Northa 202300,02/27/1990,Finish Out To Expand Bmc Software,Final,,,,,,,,,,,,,,,,,,,,,,,,42744,,1,,LOT 1 OAKCHASE SEC 2,8911 CAPITAL OF TEXAS HIGHWAY NORTHA 202300,30.38727994,-97.75951855,,,,,
1990-003260 EP,C-1000 Commercial Remodel,Remodel,8911 Capital Of Texas Highway Northa 202300,02/27/1990,Finish Out To Expand Bmc Software,Final,,,,,,,,,,,,,,,,,,,,,,,,42744,,1,,LOT 1 OAKCHASE SEC 2,8911 CAPITAL OF TEXAS HIGHWAY NORTHA 202300,30.38727994,-97.75951855,,,,,
1990-003260 MP,C-1000 Commercial Remodel,Remodel,8911 Capital Of Texas Highway Northa 202300,02/27/1990,Finish Out To Expand Bmc Software,Final,,,,,,,,,,,,,,,,,,,,,,,,42744,,1,,LOT 1 OAKCHASE SEC 2,8911 CAPITAL OF TEXAS HIGHWAY NORTHA 202300,30.38727994,-97.75951855,,,,,
1990-003274 BP,R- 645 Demolition One Family Homes,Demolition,1711 Holly Street                  A  00000,02/27/1990,Demolish Existing Residential Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 30 Block:   Subdivision: POPES  RESUB  LOTS 48 59  DIV O,1711 HOLLY STREET,30.25367774,-97.72746456,,,,,
1990-003342 BP,R- 101 Single Family Houses,New,6300 Duranta Cove                  C .00000,02/27/1990,One Stry Frm Res W/Rock Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,112070,,1,,,6300 DURANTA COVE,30.39509447,-97.77468398,,,,,
1990-003342 EP,R- 101 Single Family Houses,New,6300 Duranta Cove                  C .00000,02/27/1990,One Stry Frm Res W/Rock Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,112070,,1,,,6300 DURANTA COVE,30.39509447,-97.77468398,,,,,
1990-003342 MP,R- 101 Single Family Houses,New,6300 Duranta Cove                  C .00000,02/27/1990,One Stry Frm Res W/Rock Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,112070,,1,,,6300 DURANTA COVE,30.39509447,-97.77468398,,,,,
1990-003342 PP,R- 101 Single Family Houses,New,6300 Duranta Cove                  C .00000,02/27/1990,One Stry Frm Res W/Rock Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,112070,,1,,,6300 DURANTA COVE,30.39509447,-97.77468398,,,,,
1990-003558 EP,Sign Permit,,12990 Us Highway 183 North          A  00000,02/27/1990,Pole Sign For Brake Specialists,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12990 US HIGHWAY 183 NORTH,30.43715452,-97.77698341,,,,,
1990-003572 BP,C-1000 Commercial Remodel,Remodel,6001 Airport Boulevard             A  02280,02/27/1990,Finish Out For Musicland,Final,,,,,,,,,,,AUSTIN COMMUNITY COLLEGE DISTRICT,,,,,,AUSTIN,TX,78754 4700,,,,,54890,,1,,"20.88 ACR OF LOT 3E *RESUB OF LOT 3A,3B-1,3C-1, 3D,6A-2&6B-2 AUSTIN MALL ( PRORATE 04/30/15 TO 12/31/15)",6001 AIRPORT BOULEVARD,30.32545936,-97.71407736,,,,,
1990-003572 EP,C-1000 Commercial Remodel,Remodel,6001 Airport Boulevard             A  02280,02/27/1990,Finish Out For Musicland,Final,,,,,,,,,,,AUSTIN COMMUNITY COLLEGE DISTRICT,,,,,,AUSTIN,TX,78754 4700,,,,,54890,,1,,"20.88 ACR OF LOT 3E *RESUB OF LOT 3A,3B-1,3C-1, 3D,6A-2&6B-2 AUSTIN MALL ( PRORATE 04/30/15 TO 12/31/15)",6001 AIRPORT BOULEVARD,30.32545936,-97.71407736,,,,,
1990-003572 MP,C-1000 Commercial Remodel,Remodel,6001 Airport Boulevard             A  02280,02/27/1990,Finish Out For Musicland,Final,,,,,,,,,,,AUSTIN COMMUNITY COLLEGE DISTRICT,,,,,,AUSTIN,TX,78754 4700,,,,,54890,,1,,"20.88 ACR OF LOT 3E *RESUB OF LOT 3A,3B-1,3C-1, 3D,6A-2&6B-2 AUSTIN MALL ( PRORATE 04/30/15 TO 12/31/15)",6001 AIRPORT BOULEVARD,30.32545936,-97.71407736,,,,,
1990-003572 PP,C-1000 Commercial Remodel,Remodel,6001 Airport Boulevard             A  02280,02/27/1990,Finish Out For Musicland,Final,,,,,,,,,,,AUSTIN COMMUNITY COLLEGE DISTRICT,,,,,,AUSTIN,TX,78754 4700,,,,,54890,,1,,"20.88 ACR OF LOT 3E *RESUB OF LOT 3A,3B-1,3C-1, 3D,6A-2&6B-2 AUSTIN MALL ( PRORATE 04/30/15 TO 12/31/15)",6001 AIRPORT BOULEVARD,30.32545936,-97.71407736,,,,,
1990-003966 EP,Residential ,Remodel,8712 Collingwood Drive             A  00000,02/27/1990,Mechanical Changeout (Ecsd),Final,,,,,,,,,,,,,,,,,,,,,,,,1945,,1,,Lot: 6 Block:   Subdivision: CASTLEWOOD ANNEX,8712 COLLINGWOOD DRIVE,30.18831212,-97.82518486,,,,,
1990-003966 MP,Residential ,Remodel,8712 Collingwood Drive             A  00000,02/27/1990,Mechanical Changeout (Ecsd),Final,,,,,,,,,,,,,,,,,,,,,,,,1945,,1,,Lot: 6 Block:   Subdivision: CASTLEWOOD ANNEX,8712 COLLINGWOOD DRIVE,30.18831212,-97.82518486,,,,,
1990-003968 EP,Residential ,Remodel,7007 Priscilla Drive               A  00000,02/27/1990,Mechanical Changeout (Ecsd),Final,,,,,,,,,,,,,,,,,,,,,,,,1850,,1,,LOT 13 BLK 10 HUNTLAND HEIGHTS SEC 2,7007 PRISCILLA DRIVE,30.33378947,-97.71003535,,,,,
1990-003968 MP,Residential ,Remodel,7007 Priscilla Drive               A  00000,02/27/1990,Mechanical Changeout (Ecsd),Final,,,,,,,,,,,,,,,,,,,,,,,,1850,,1,,LOT 13 BLK 10 HUNTLAND HEIGHTS SEC 2,7007 PRISCILLA DRIVE,30.33378947,-97.71003535,,,,,
1990-005972 EP,Sign Permit,,2001 Wells Branch Parkway          C  00000,02/27/1990,Berm Sign For Texaco Reader Board,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2001 WELLS BRANCH PARKWAY,30.43386849,-97.68238068,,,,,
1990-005986 BP,R- 101 Single Family Houses,New,6006 Rickerhill Lane               C  00000,02/27/1990,Two Stry Res W/Brk Ven&Garage Att By Breezeway,Final,,,,,,,,,,,,,,,,,,,,,,,,119175,,1,,Lot: 96 Block: RR Subdivision: CIRCLE C RANCH  PHASE B  SEC 3,6006 RICKERHILL LANE,30.1878576,-97.88870549,,,,,
1990-005986 EP,R- 101 Single Family Houses,New,6006 Rickerhill Lane               C  00000,02/27/1990,Two Stry Res W/Brk Ven&Garage Att By Breezeway,Final,,,,,,,,,,,,,,,,,,,,,,,,119175,,1,,Lot: 96 Block: RR Subdivision: CIRCLE C RANCH  PHASE B  SEC 3,6006 RICKERHILL LANE,30.1878576,-97.88870549,,,,,
1990-005986 MP,R- 101 Single Family Houses,New,6006 Rickerhill Lane               C  00000,02/27/1990,Two Stry Res W/Brk Ven&Garage Att By Breezeway,Final,,,,,,,,,,,,,,,,,,,,,,,,119175,,1,,Lot: 96 Block: RR Subdivision: CIRCLE C RANCH  PHASE B  SEC 3,6006 RICKERHILL LANE,30.1878576,-97.88870549,,,,,
1990-005986 PP,R- 101 Single Family Houses,New,6006 Rickerhill Lane               C  00000,02/27/1990,Two Stry Res W/Brk Ven&Garage Att By Breezeway,Final,,,,,,,,,,,,,,,,,,,,,,,,119175,,1,,Lot: 96 Block: RR Subdivision: CIRCLE C RANCH  PHASE B  SEC 3,6006 RICKERHILL LANE,30.1878576,-97.88870549,,,,,
1990-006077 BP,R- 101 Single Family Houses,New,4503 Tortuga Cove                  A  00000,02/27/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,154455,,1,,,4503 TORTUGA COVE,30.33783611,-97.77804085,,,,,
1990-006077 DS,Res. Driveway & Sidewalk,New,4503 Tortuga Cove                  A  00000,02/27/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,154455,,,,,4503 TORTUGA COVE,30.33783611,-97.77804085,,,,,
1990-006077 EP,R- 101 Single Family Houses,New,4503 Tortuga Cove                  A  00000,02/27/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,154455,,1,,,4503 TORTUGA COVE,30.33783611,-97.77804085,,,,,
1990-006077 MP,R- 101 Single Family Houses,New,4503 Tortuga Cove                  A  00000,02/27/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,154455,,1,,,4503 TORTUGA COVE,30.33783611,-97.77804085,,,,,
1990-006077 PP,R- 101 Single Family Houses,New,4503 Tortuga Cove                  A  00000,02/27/1990,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,154455,,1,,,4503 TORTUGA COVE,30.33783611,-97.77804085,,,,,
1990-006079 EP,Residential ,Remodel,3201 Silverleaf Drive              A .00000,02/27/1990,A/C Unit Changeout Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,2800,,1,,,3201 SILVERLEAF DRIVE,30.35499131,-97.74410145,,,,,
1990-006079 MP,Residential ,Remodel,3201 Silverleaf Drive              A .00000,02/27/1990,A/C Unit Changeout Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,2800,,1,,,3201 SILVERLEAF DRIVE,30.35499131,-97.74410145,,,,,
