permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1996-000555 BP,R- 435 Renovations/Remodel ,Remodel,2013 Riverview Street              A  00000,04/08/1996,Repair Res To Min Stds 30 Days,Final,,,,,,,,,,,2013 RIVERVIEW JOINT VENTURE,,,,,,ROUND ROCK,TX,78681,,,,,500,,1,,Lot: 7 Block: 2 Subdivision: BERGMAN VALLEY VIEW ADDN,2013 RIVERVIEW STREET,30.25079729,-97.72520679,,,,,
1996-000555 EP,R- 435 Renovations/Remodel ,Remodel,2013 Riverview Street              A  00000,04/08/1996,Repair Res To Min Stds 30 Days,Final,,,,,,,,,,,2013 RIVERVIEW JOINT VENTURE,,,,,,ROUND ROCK,TX,78681,,,,,500,,1,,Lot: 7 Block: 2 Subdivision: BERGMAN VALLEY VIEW ADDN,2013 RIVERVIEW STREET,30.25079729,-97.72520679,,,,,
1996-000555 MP,R- 435 Renovations/Remodel ,Remodel,2013 Riverview Street              A  00000,04/08/1996,Repair Res To Min Stds 30 Days,Final,,,,,,,,,,,2013 RIVERVIEW JOINT VENTURE,,,,,,ROUND ROCK,TX,78681,,,,,500,,1,,Lot: 7 Block: 2 Subdivision: BERGMAN VALLEY VIEW ADDN,2013 RIVERVIEW STREET,30.25079729,-97.72520679,,,,,
1996-000555 PP,R- 435 Renovations/Remodel ,Remodel,2013 Riverview Street              A  00000,04/08/1996,Repair Res To Min Stds 30 Days,Final,,,,,,,,,,,2013 RIVERVIEW JOINT VENTURE,,,,,,ROUND ROCK,TX,78681,,,,,500,,1,,Lot: 7 Block: 2 Subdivision: BERGMAN VALLEY VIEW ADDN,2013 RIVERVIEW STREET,30.25079729,-97.72520679,,,,,
1996-000684 BP,R- 101 Single Family Houses,New,6040 Bel Fay Lane                  A  00000,04/08/1996,Two Stry Frm Res W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,121050,,1,,Lot: 56 Block:   Subdivision: LEGEND OAKS SECTION 7,6040 BEL FAY LANE,30.22789192,-97.86413431,,,,,
1996-000684 DS,Res. Driveway & Sidewalk,New,6040 Bel Fay Lane                  A  00000,04/08/1996,Two Stry Frm Res W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,121050,,,,Lot: 56 Block:   Subdivision: LEGEND OAKS SECTION 7,6040 BEL FAY LANE,30.22789192,-97.86413431,,,,,
1996-000684 EP,R- 101 Single Family Houses,New,6040 Bel Fay Lane                  A  00000,04/08/1996,Two Stry Frm Res W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,121050,,1,,Lot: 56 Block:   Subdivision: LEGEND OAKS SECTION 7,6040 BEL FAY LANE,30.22789192,-97.86413431,,,,,
1996-000684 MP,R- 101 Single Family Houses,New,6040 Bel Fay Lane                  A  00000,04/08/1996,Two Stry Frm Res W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,121050,,1,,Lot: 56 Block:   Subdivision: LEGEND OAKS SECTION 7,6040 BEL FAY LANE,30.22789192,-97.86413431,,,,,
1996-000684 PP,R- 101 Single Family Houses,New,6040 Bel Fay Lane                  A  00000,04/08/1996,Two Stry Frm Res W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,121050,,1,,Lot: 56 Block:   Subdivision: LEGEND OAKS SECTION 7,6040 BEL FAY LANE,30.22789192,-97.86413431,,,,,
1996-000889 BP,R- 101 Single Family Houses,New,1608 Cabinwood Cove                C  00000,04/08/1996,Two Story Residence W/Att Garage & Cover Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,215000,,1,,Lot: 29 Block: A Subdivision: WOODS OF WESTLAKE HEIGHTS AMENDED PLAT,1608 CABINWOOD COVE,30.27443377,-97.82078863,,,,,
