permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1988-000767 EP,Residential ,Remodel,5400 Freidrich Lane                A  00092,04/19/1988,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,5400 FREIDRICH LANE,30.20057595,-97.75631904,,,,,
1988-000767 MP,Residential ,Remodel,5400 Freidrich Lane                A  00092,04/19/1988,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,5400 FREIDRICH LANE,30.20057595,-97.75631904,,,,,
1988-000767 PP,Residential ,Remodel,5400 Freidrich Lane                A  00092,04/19/1988,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,5400 FREIDRICH LANE,30.20057595,-97.75631904,,,,,
1988-000828 BP,C-1000 Commercial Remodel,Remodel,1934 Rutland Drive                 A  00800,04/19/1988,Finish Out For Pizza Pickup & Delivery Only,Final,,,,,,,,,,,,,,,,,,,,,,,,25000,,1,,,1934 RUTLAND DRIVE,30.37972687,-97.71302692,,,,,
1988-000828 EP,C-1000 Commercial Remodel,Remodel,1934 Rutland Drive                 A  00800,04/19/1988,Finish Out For Pizza Pickup & Delivery Only,Final,,,,,,,,,,,,,,,,,,,,,,,,25000,,1,,,1934 RUTLAND DRIVE,30.37972687,-97.71302692,,,,,
1988-000828 MP,C-1000 Commercial Remodel,Remodel,1934 Rutland Drive                 A  00800,04/19/1988,Finish Out For Pizza Pickup & Delivery Only,Final,,,,,,,,,,,,,,,,,,,,,,,,25000,,1,,,1934 RUTLAND DRIVE,30.37972687,-97.71302692,,,,,
1988-000828 PP,C-1000 Commercial Remodel,Remodel,1934 Rutland Drive                 A  00800,04/19/1988,Finish Out For Pizza Pickup & Delivery Only,Final,,,,,,,,,,,,,,,,,,,,,,,,25000,,1,,,1934 RUTLAND DRIVE,30.37972687,-97.71302692,,,,,
1988-002924 BP,C-1000 Commercial Remodel,Remodel,9416 Neils Thompson Drive          A .00117,04/19/1988,Remodel Exist Ofc/Warehouse .................,Final,,,,,,,,,,,,,,,,,,,,,,,,7400,,1,,LOT 3 BLK G INDUSTRIAL TERRACE SEC 4,9416 NEILS THOMPSON DRIVE,30.38261096,-97.73365815,,,,,
1988-002924 EP,C-1000 Commercial Remodel,Remodel,9416 Neils Thompson Drive          A .00117,04/19/1988,Remodel Exist Ofc/Warehouse .................,Final,,,,,,,,,,,,,,,,,,,,,,,,7400,,1,,LOT 3 BLK G INDUSTRIAL TERRACE SEC 4,9416 NEILS THOMPSON DRIVE,30.38261096,-97.73365815,,,,,
1988-002924 MP,C-1000 Commercial Remodel,Remodel,9416 Neils Thompson Drive          A .00117,04/19/1988,Remodel Exist Ofc/Warehouse .................,Final,,,,,,,,,,,,,,,,,,,,,,,,7400,,1,,LOT 3 BLK G INDUSTRIAL TERRACE SEC 4,9416 NEILS THOMPSON DRIVE,30.38261096,-97.73365815,,,,,
