permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description
2007-002123 PP,C- 321 Pkg Garage Bldg & Open Deck,New,43 RAINEY ST,07/29/2008,new 9-story pre-cast concrete garage,Final,"Leon Simons, N & H Plumbing Service Inc.",364,Long Creek,RD,,,Sunnyvale,TX,75182,(469) 916-6120,TOWN LAKE ASSOCIATES LP % LEGACY PARTNERS RESIDENTIAL INC,,,,,,DALLAS,TX,75240 1521,,,134591,,285000,,0,,Lot: 5 Block: Subdivision: BRIDGE VIEW 1893
2007-166725 EP,C-1000 Commercial Remodel,Remodel,7112 ED BLUESTEIN BLVD SB UNIT 150,07/29/2008,Interior remodel to retail ( w/accessory use food sales ).,Final,"Steven Cunningham, S & J Leyva Electric",1508,Yager,Ln,,,Austin,TX,78753,(512) 663-1555,,,,,,,,,,,,,,,9723,7,0,Lot: 1 Block: Subdivision: SPRINGDALE COMMERCIAL II
2007-167168 EP,C- 328 Commercial Other Nonresident Bldg,Shell,7000 BURLESON RD BLDG A,07/29/2008,New Shell Bldgs (Warehouses),Final,"Malcom Wortham, Rose Electric, Inc.",,,,,,Hutto,TX,78634-849,(512) 759-3700,,,,,,,,,,,,86718,,,,0,0,"Lot: 4 Block: G Subdivision: COLORADO CROSSING PHASE 2 (BEING A PORTION OF LOT 5A OF RESUBDIVISION OF LOT 1, LOCKHEED ADDITION"
2007-167169 EP,C- 328 Commercial Other Nonresident Bldg,Shell,7000 BURLESON RD BLDG B,07/29/2008,New Shell Bldgs (Warehouses),Final,"Malcom Wortham, Rose Electric, Inc.",,,,,,Hutto,TX,78634-849,(512) 759-3700,,,,,,,,,,,,85967,,,,0,0,"Lot: 4 Block: G Subdivision: COLORADO CROSSING PHASE 2 (BEING A PORTION OF LOT 5A OF RESUBDIVISION OF LOT 1, LOCKHEED ADDITION"
2007-167170 EP,C- 328 Commercial Other Nonresident Bldg,Shell,7000 BURLESON RD BLDG C,07/29/2008,New Shell Bldgs (Warehouses),Final,"Malcom Wortham, Rose Electric, Inc.",,,,,,Hutto,TX,78634-849,(512) 759-3700,,,,,,,,,,,,49668,,,,0,0,"Lot: 4 Block: G Subdivision: COLORADO CROSSING PHASE 2 (BEING A PORTION OF LOT 5A OF RESUBDIVISION OF LOT 1, LOCKHEED ADDITION"
2007-167171 EP,C- 328 Commercial Other Nonresident Bldg,Shell,7000 BURLESON RD BLDG D,07/29/2008,New Shell Bldgs (Warehouses),Final,"Malcom Wortham, Rose Electric, Inc.",,,,,,Hutto,TX,78634-849,(512) 759-3700,,,,,,,,,,,,42584,,,,0,0,"Lot: 4 Block: G Subdivision: COLORADO CROSSING PHASE 2 (BEING A PORTION OF LOT 5A OF RESUBDIVISION OF LOT 1, LOCKHEED ADDITION"
2007-171412 EP,C- 106 Mixed Use,Shell,507 PRESSLER ST,07/29/2008,NEW CONSTRUCTION SHELL RETAIL/RESTAURANT/LEASING OFFICE/APARTMENTS/CORE AREAS & UNIT DETAILS/POOL DECK/AMENITY AREA,Final,"William Britton Crist Jr, (Comm.)Houston-Stafford Electric /IES Residential, INC",,,,,,Stafford,TX,77497,(281) 498-2212,,,,,,,,,,,,221060,,,,0,0,
2007-171413 EP,C- 321 Pkg Garage Bldg & Open Deck,New,507 PRESSLER ST BLDG G,07/29/2008,NEW CONSTRUCTION GARAGE,Final,"William Britton Crist Jr, (Comm.)Houston-Stafford Electric /IES Residential, INC",,,,,,Stafford,TX,77497,(281) 498-2212,,,,,,,,,,,,158227,,,,0,0,
2007-171414 EP,C-1001 Commercial Finish Out,Remodel,507 PRESSLER ST UNIT 2,07/29/2008,UNIT DETAILS FINISH OUT TO MULTI-FAMILY APARTMENTS,Final,"William Britton Crist Jr, (Comm.)Houston-Stafford Electric /IES Residential, INC",,,,,,Stafford,TX,77497,(281) 498-2212,,,,,,,,,,,,,,,49385,44,0,
2007-171415 EP,C-1001 Commercial Finish Out,Remodel,507 PRESSLER ST UNIT 3,07/29/2008,UNIT DETAIL FINISH OUT TO MULTI-FAMILY APARTMENTS,Final,"William Britton Crist Jr, (Comm.)Houston-Stafford Electric /IES Residential, INC",,,,,,Stafford,TX,77497,(281) 498-2212,,,,,,,,,,,,,,,48823,44,0,
2007-171416 EP,C-1001 Commercial Finish Out,Remodel,507 PRESSLER ST UNIT 4,07/29/2008,UNIT DETAIL FINISH OUT TO MULTI-FAMILY APARTMENTS,Final,"William Britton Crist Jr, (Comm.)Houston-Stafford Electric /IES Residential, INC",,,,,,Stafford,TX,77497,(281) 498-2212,,,,,,,,,,,,,,,48823,44,0,
