permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1982-002002 BP,C- 329 Com Structures Other Than Bldg ,New,2966 Westlake Drive                A  00000,01/05/1982,Boat Dock,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2966 WESTLAKE DRIVE,,,,,,,
1982-002006 BP,C- 322 Service Station & Repair Garage,New,3707  2 Street South               A  00000,01/05/1982,Private Auto Fuel Facility,Final,,,,,,,,,,,,,,,,,,,,,,,,25700,,1,,"Lot: LOT 10A Block:   Subdivision: SOUTHWESTERN BELL TELEPHONE CO.,  AUSTIN TOLL OFFICE NO. 3 (A RESUB OF FREEWATER",3707 2 STREET SOUTH,30.22957231,-97.7697811,,,,,
1982-002013 EP,,New,8711 Clearbrook Trail              R  00000,01/05/1982,New Duplex Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8711 CLEARBROOK TRAIL,30.45632816,-97.77110075,,,,,
1982-002013 MP,,New,8711 Clearbrook Trail              R  00000,01/05/1982,New Duplex Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8711 CLEARBROOK TRAIL,30.45632816,-97.77110075,,,,,
1982-002040 BP,R- 435 Renovations/Remodel ,Remodel,1708 Poquito Street                A  00000,01/05/1982,Repair & Remodel Res,Expired,,,,,,,,,,,,,,,,,,,,,,,,700,,1,,Lot: 9 Block:   Subdivision: WALTER BREMOND JR. RESUB OF LOTS 1-9,1708 POQUITO STREET,30.27870077,-97.71991812,,,,,
1982-002041 EP,,Remodel,2600 Martin Luther King Jr Bv E    A  00000,01/05/1982,Electric For Commercial,Final,,,,,,,,,,,DAUGHTERS OF CHARITY HEALTH HEALTH SERVICES OF AUSTIN ATTN BOB MOROZ,,,,,,AUSTIN,TX,78705 1006,,,,,16000,,1,,Lot: 2 Block:   Subdivision: HOLY CROSS NORTH,2600 MARTIN LUTHER KING JR BV E,30.28164291,-97.71395444,,,,,
1982-002041 MP,,Remodel,2600 Martin Luther King Jr Bv E    A  00000,01/05/1982,Electric For Commercial,Final,,,,,,,,,,,DAUGHTERS OF CHARITY HEALTH HEALTH SERVICES OF AUSTIN ATTN BOB MOROZ,,,,,,AUSTIN,TX,78705 1006,,,,,16000,,1,,Lot: 2 Block:   Subdivision: HOLY CROSS NORTH,2600 MARTIN LUTHER KING JR BV E,30.28164291,-97.71395444,,,,,
1982-002043 BP,C-1000 Commercial Remodel,Remodel,208  4 Street West                A  00000,01/05/1982,Common Area And Restrooms,VOID,,,,,,,,,,,BLOUNT 4TH STREET PROPERTY LLC,,,,,,AUSTIN,TX,78731 2610,,,,,16000,,1,,Lot: A Block:   Subdivision: GASLIGHT SQUARE,208 4 STREET WEST,30.26699079,-97.745172,,,,,
1982-002043 EP,C-1000 Commercial Remodel,Remodel,208  4 Street West                A  00000,01/05/1982,Common Area And Restrooms,VOID,,,,,,,,,,,BLOUNT 4TH STREET PROPERTY LLC,,,,,,AUSTIN,TX,78731 2610,,,,,16000,,1,,Lot: A Block:   Subdivision: GASLIGHT SQUARE,208 4 STREET WEST,30.26699079,-97.745172,,,,,
1982-002043 MP,C-1000 Commercial Remodel,Remodel,208  4 Street West                A  00000,01/05/1982,Common Area And Restrooms,VOID,,,,,,,,,,,BLOUNT 4TH STREET PROPERTY LLC,,,,,,AUSTIN,TX,78731 2610,,,,,16000,,1,,Lot: A Block:   Subdivision: GASLIGHT SQUARE,208 4 STREET WEST,30.26699079,-97.745172,,,,,
1982-002043 PP,C-1000 Commercial Remodel,Remodel,208  4 Street West                A  00000,01/05/1982,Common Area And Restrooms,VOID,,,,,,,,,,,BLOUNT 4TH STREET PROPERTY LLC,,,,,,AUSTIN,TX,78731 2610,,,,,16000,,1,,Lot: A Block:   Subdivision: GASLIGHT SQUARE,208 4 STREET WEST,30.26699079,-97.745172,,,,,
1982-002044 PP,,Repair,1109 Edgewood Avenue               A  00000,01/05/1982,Sewer Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 78 Block:   Subdivision: AVALON C,1109 EDGEWOOD AVENUE,30.29028082,-97.72131835,,,,,
1982-002045 PP,,New,1430 Frontier Valley Drive         A  00110,01/05/1982,Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"FRONTIER VALLEY MH PARK, SPACE 5, SN1 PH3506LA0566; HUD# LOU0056146",1430 FRONTIER VALLEY DRIVE,30.226466,-97.69381103,,,,,
