permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1982-006982 EP,,Repair,7705 Merrybrook Circle             A  00000,05/19/1982,Res -Elec Repairs,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7705 MERRYBROOK CIRCLE,30.36237955,-97.75232773,,,,,
1982-006982 MP,,Repair,7705 Merrybrook Circle             A  00000,05/19/1982,Res -Elec Repairs,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7705 MERRYBROOK CIRCLE,30.36237955,-97.75232773,,,,,
1982-006983 EP,,Remodel,1701 Elton Lane                    A  00000,05/19/1982,Res- Connect A/C & Heat,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1701 ELTON LANE,,,,,,,
1982-006983 MP,,Remodel,1701 Elton Lane                    A  00000,05/19/1982,Res- Connect A/C & Heat,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1701 ELTON LANE,,,,,,,
1982-006984 EP,Commercial,Remodel,2157 Woodward Street               A J00000,05/19/1982,Remodel Office Space  J Bldg,Expired,,,,,,,,,,,,,,,,,,,,,,,,5140,,1,,Lot: 15 Block:   Subdivision:  ,2157 WOODWARD STREET,30.21272409,-97.74605756,,,,,
1982-006984 MP,Commercial,Remodel,2157 Woodward Street               A J00000,05/19/1982,Remodel Office Space  J Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,5140,,1,,Lot: 15 Block:   Subdivision:  ,2157 WOODWARD STREET,30.21272409,-97.74605756,,,,,
1982-006984 PP,Commercial,Remodel,2157 Woodward Street               A J00000,05/19/1982,Remodel Office Space  J Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,5140,,1,,Lot: 15 Block:   Subdivision:  ,2157 WOODWARD STREET,30.21272409,-97.74605756,,,,,
1982-006986 BP,C-1000 Commercial Remodel,Remodel,316 Congress Avenue               A  00000,05/19/1982,"Rem Exist Comm Bldg / Reroof, New Slab",Final,,,,,,,,,,,,,,,,,,,,,,,,250000,,1,,LOT 5 & N 1FT OF LOT 4 BLOCK 029 ORIGINAL CITY (TOTAL SQ FT 7520),316 CONGRESS AVENUE,30.26598414,-97.74408131,,,,,
1982-006986 PP,C-1000 Commercial Remodel,Remodel,316 Congress Avenue               A  00000,05/19/1982,"Rem Exist Comm Bldg / Reroof, New Slab",VOID,,,,,,,,,,,,,,,,,,,,,,,,250000,,1,,LOT 5 & N 1FT OF LOT 4 BLOCK 029 ORIGINAL CITY (TOTAL SQ FT 7520),316 CONGRESS AVENUE,30.26598414,-97.74408131,,,,,
1982-006988 BP,R- 434 Addition & Alterations,Addition,4519  2 Street South               A  00000,05/19/1982,Addn To Exist Res To Create Playroom,Expired,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 3 Block: K Subdivision: GREENWOOD FOREST SEC 1,4519 2 STREET SOUTH,30.21906349,-97.77528936,,,,,
