permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1982-003850 EP,Residential ,Remodel,2501 Schulle Avenue                A .00000,08/31/1982,Gas Line To Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2501 SCHULLE AVENUE,30.3013113,-97.77462209,,,,,
1982-003850 PP,Residential ,Remodel,2501 Schulle Avenue                A .00000,08/31/1982,Gas Line To Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2501 SCHULLE AVENUE,30.3013113,-97.77462209,,,,,
1982-003851 PP,,Repair,737 Montopolis Drive              A  00000,08/31/1982,Gas Meter Repair Comm,Final,,,,,,,,,,,BBJM INC,,,,,,AUSTIN,TX,78741 3347,,,,,,,1,,"LOT 3A PONCA STREET ADDN AMENDED PLAT OF LOTS 2,3 & 4",737 MONTOPOLIS DRIVE,30.2362995,-97.69534433,,,,,
1982-003852 EP,Commercial,Repair,3706 Goodwin Avenue                A  00000,08/31/1982,Comm Repairs On Riser,VOID,,,,,,,,,,,GBME LLC,,,,,,AUSTIN,TX,78758,,,,,1500,,1,,3.7402 AC OLT 56 DIVISION A,3706 GOODWIN AVENUE,30.26846872,-97.69545494,,,,,
1982-003852 EP,Commercial,Repair,3706 Goodwin Avenue                A  00000,08/31/1982,Comm Repairs On Riser,VOID,,,,,,,,,,,GOODWIN APARTMENTS LLC,,,,,,SAN ANTONIO,TX,78259 0220,,,,,1500,,1,,3.7402 AC OLT 56 DIVISION A,3706 GOODWIN AVENUE,30.26846872,-97.69545494,,,,,
1982-003852 MP,Commercial,Repair,3706 Goodwin Avenue                A  00000,08/31/1982,Comm Repairs On Riser,VOID,,,,,,,,,,,GOODWIN APARTMENTS LLC,,,,,,SAN ANTONIO,TX,78259 0220,,,,,1500,,1,,3.7402 AC OLT 56 DIVISION A,3706 GOODWIN AVENUE,30.26846872,-97.69545494,,,,,
1982-003852 MP,Commercial,Repair,3706 Goodwin Avenue                A  00000,08/31/1982,Comm Repairs On Riser,VOID,,,,,,,,,,,GBME LLC,,,,,,AUSTIN,TX,78758,,,,,1500,,1,,3.7402 AC OLT 56 DIVISION A,3706 GOODWIN AVENUE,30.26846872,-97.69545494,,,,,
1982-003853 EP,Residential ,Remodel,14709 Rhone Drive                   D  00000,08/31/1982,Res,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 89 Block:   Subdivision: SWISS ALPINE VILLAGE SUBD,14709 RHONE DRIVE,30.13008867,-97.6157436,,,,,
1982-003853 MP,Residential ,Remodel,14709 Rhone Drive                   D  00000,08/31/1982,Res,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 89 Block:   Subdivision: SWISS ALPINE VILLAGE SUBD,14709 RHONE DRIVE,30.13008867,-97.6157436,,,,,
1982-003854 PP,,New,2004 10 Street East                A  00000,08/31/1982,Install Water Heater Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 13 Block: 9 Subdivision:  ,2004 10 STREET EAST,30.26474349,-97.71928211,,,,,
1982-003855 EP,,New,6900 Beauford Dr  **No Abcstr Rec**C  00000,08/31/1982,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6900 BEAUFORD DR **NO ABCSTR REC**C 00000,,,,,,,
1982-003855 MP,,New,6900 Beauford Dr  **No Abcstr Rec**C  00000,08/31/1982,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6900 BEAUFORD DR **NO ABCSTR REC**C 00000,,,,,,,
1982-003855 PP,,New,6900 Beauford Dr  **No Abcstr Rec**C  00000,08/31/1982,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6900 BEAUFORD DR **NO ABCSTR REC**C 00000,,,,,,,
1982-003858 EP,Residential ,Remodel,3301 Fritz Hughes Park Road        L .00000,08/31/1982,Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3301 FRITZ HUGHES PARK ROAD,30.38272684,-97.91083611,,,,,
1982-003858 MP,Residential ,Remodel,3301 Fritz Hughes Park Road        L .00000,08/31/1982,Mobile Home,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3301 FRITZ HUGHES PARK ROAD,30.38272684,-97.91083611,,,,,
1982-003858 PP,Residential ,Remodel,3301 Fritz Hughes Park Road        L .00000,08/31/1982,Mobile Home,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3301 FRITZ HUGHES PARK ROAD,30.38272684,-97.91083611,,,,,
1982-003859 EP,,New,9100 Sansom Road                   C B00000,08/31/1982,Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9100 SANSOM ROAD,30.33592168,-97.65491687,,,,,
1982-003859 MP,,New,9100 Sansom Road                   C B00000,08/31/1982,Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9100 SANSOM ROAD,30.33592168,-97.65491687,,,,,
1982-003859 PP,,New,9100 Sansom Road                   C B00000,08/31/1982,Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9100 SANSOM ROAD,30.33592168,-97.65491687,,,,,
1982-003860 EP,,Repair,8902 Sparkling Creek Circle        C  00000,08/31/1982,Res,Final,,,,,,,,,,,,,,,,,,,,,,,,550,,1,,,8902 SPARKLING CREEK CIRCLE,30.44869538,-97.77852398,,,,,
1982-003860 MP,,Repair,8902 Sparkling Creek Circle        C  00000,08/31/1982,Res,Final,,,,,,,,,,,,,,,,,,,,,,,,550,,1,,,8902 SPARKLING CREEK CIRCLE,30.44869538,-97.77852398,,,,,
1982-003861 EP,Residential ,Remodel,105 Provines Dr  **No Abcstr Rec**C .00000,08/31/1982,Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,105 PROVINES DR **NO ABCSTR REC**C .00000,,,,,,,
1982-003861 MP,Residential ,Remodel,105 Provines Dr  **No Abcstr Rec**C .00000,08/31/1982,Mobile Home,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,105 PROVINES DR **NO ABCSTR REC**C .00000,,,,,,,
1982-003861 PP,Residential ,Remodel,105 Provines Dr  **No Abcstr Rec**C .00000,08/31/1982,Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,105 PROVINES DR **NO ABCSTR REC**C .00000,,,,,,,
1982-003862 BP,R- 435 Renovations/Remodel ,Remodel,2511 Euclid Avenue                 A  00000,08/31/1982,Remodel Res - Siding,Final,,,,,,,,,,,,,,,,,,,,,,,,4000,,1,,Lot: 35 Block:   Subdivision: FOREST WOOD,2511 EUCLID AVENUE,30.23789432,-97.75741906,,,,,
1982-003863 BP,R- 435 Renovations/Remodel ,Remodel,807 Riverside Drive East          A  00000,08/31/1982,Reroofing For Duplex,Final,,,,,,,,,,,ELLIS THOMAS C W IV,,,,,,NEW ORLEANS,LA,70119 3741,,,,,400,,1,,LOT 3 *LESS SE TRI PLUS SE TRI OF LOT 4 BLK 1 TRAVIS HEIGHTS,807 RIVERSIDE DRIVE EAST,30.25016383,-97.74025654,,,,,
1982-003864 EP,Residential ,Remodel,7901 Ben White Boulevard East      A .00022,08/31/1982,Mobile Home,VOID,,,,,,,,,,,ROYAL PALMS MOBILE HOME & RV COMMUNITY LTD,,,,,,AUSTIN,TX,78741,,,,,,,1,,ABS 24 DELVALLE S ACR 19.82,7901 BEN WHITE BOULEVARD EAST,30.21979188,-97.68660363,,,,,
1982-003864 MP,Residential ,Remodel,7901 Ben White Boulevard East      A .00022,08/31/1982,Mobile Home,Final,,,,,,,,,,,ROYAL PALMS MOBILE HOME & RV COMMUNITY LTD,,,,,,AUSTIN,TX,78741,,,,,,,1,,ABS 24 DELVALLE S ACR 19.82,7901 BEN WHITE BOULEVARD EAST,30.21979188,-97.68660363,,,,,
1982-003864 PP,Residential ,Remodel,7901 Ben White Boulevard East      A .00022,08/31/1982,Mobile Home,VOID,,,,,,,,,,,ROYAL PALMS MOBILE HOME & RV COMMUNITY LTD,,,,,,AUSTIN,TX,78741,,,,,,,1,,ABS 24 DELVALLE S ACR 19.82,7901 BEN WHITE BOULEVARD EAST,30.21979188,-97.68660363,,,,,
1982-003866 EP,Residential ,Remodel,5801 Us Highway 290 West           A .00049,08/31/1982,Mobile Home,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 3 Block:   Subdivision: HOLIDAY PARK,5801 US HIGHWAY 290 WEST,30.23554269,-97.84773294,,,,,
1982-003866 MP,Residential ,Remodel,5801 Us Highway 290 West           A .00049,08/31/1982,Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 3 Block:   Subdivision: HOLIDAY PARK,5801 US HIGHWAY 290 WEST,30.23554269,-97.84773294,,,,,
