permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1982-010304 BP,C- 327 Stores & Customer Services,New,1101 34 Street West                A  00000,05/28/1982,One Story Wood Frm Stucco Ven Bldg Addition,Final,,,,,,,,,,,1101 WEST 34TH STREET LLC,,,,,,AUSTIN,TX,78746 2247,,,,,80000,,1,,LOT 1 BLK 4 WHITTEN ADDN PLUS 1/2 VAC ALLEY +137 SQ FT OF LOT 2,1101 34 STREET WEST,30.3030705,-97.74602379,,,,,
1982-010304 EP,C- 327 Stores & Customer Services,New,1101 34 Street West                A  00000,05/28/1982,One Story Wood Frm Stucco Ven Bldg Addition,Final,,,,,,,,,,,1101 WEST 34TH STREET LLC,,,,,,AUSTIN,TX,78746 2247,,,,,80000,,1,,LOT 1 BLK 4 WHITTEN ADDN PLUS 1/2 VAC ALLEY +137 SQ FT OF LOT 2,1101 34 STREET WEST,30.3030705,-97.74602379,,,,,
1982-010304 MP,C- 327 Stores & Customer Services,New,1101 34 Street West                A  00000,05/28/1982,One Story Wood Frm Stucco Ven Bldg Addition,Final,,,,,,,,,,,1101 WEST 34TH STREET LLC,,,,,,AUSTIN,TX,78746 2247,,,,,80000,,1,,LOT 1 BLK 4 WHITTEN ADDN PLUS 1/2 VAC ALLEY +137 SQ FT OF LOT 2,1101 34 STREET WEST,30.3030705,-97.74602379,,,,,
1982-010304 PP,C- 327 Stores & Customer Services,New,1101 34 Street West                A  00000,05/28/1982,One Story Wood Frm Stucco Ven Bldg Addition,Final,,,,,,,,,,,1101 WEST 34TH STREET LLC,,,,,,AUSTIN,TX,78746 2247,,,,,80000,,1,,LOT 1 BLK 4 WHITTEN ADDN PLUS 1/2 VAC ALLEY +137 SQ FT OF LOT 2,1101 34 STREET WEST,30.3030705,-97.74602379,,,,,
1982-010305 BP,C- 327 Stores & Customer Services,New,812 11 Street West                A  00000,05/28/1982,3 Story Steel Frame W/Brick Veneer,Final,,,,,,,,,,,,,,,,,,,,,,,,600000,,1,,,812 11 STREET WEST,30.27552308,-97.749808,,,,,
1982-010305 DS,Com. Driveway & Sidewalk,New,812 11 Street West                A  00000,05/28/1982,3 Story Steel Frame W/Brick Veneer,Final,,,,,,,,,,,,,,,,,,,,,,,,600000,,,,,812 11 STREET WEST,30.27552308,-97.749808,,,,,
1982-010305 EP,C- 327 Stores & Customer Services,New,812 11 Street West                A  00000,05/28/1982,3 Story Steel Frame W/Brick Veneer,Final,,,,,,,,,,,,,,,,,,,,,,,,600000,,1,,,812 11 STREET WEST,30.27552308,-97.749808,,,,,
1982-010305 MP,C- 327 Stores & Customer Services,New,812 11 Street West                A  00000,05/28/1982,3 Story Steel Frame W/Brick Veneer,Final,,,,,,,,,,,,,,,,,,,,,,,,600000,,1,,,812 11 STREET WEST,30.27552308,-97.749808,,,,,
1982-010305 PP,C- 327 Stores & Customer Services,New,812 11 Street West                A  00000,05/28/1982,3 Story Steel Frame W/Brick Veneer,Final,,,,,,,,,,,,,,,,,,,,,,,,600000,,1,,,812 11 STREET WEST,30.27552308,-97.749808,,,,,
1982-010307 BP,R- 434 Addition & Alterations,Addition,4116 Idlewild Road                 A  00000,05/28/1982,"Addn To Exist Res To Create Den, Bed & Bath",Expired,,,,,,,,,,,,,,,,,,,,,,,,20000,,1,,Lot: 22 Block:   Subdivision: RIDGELEA,4116 IDLEWILD ROAD,30.31497536,-97.74990968,,,,,
