permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1982-013401 BP,R- 434 Addition & Alterations,Addition,736 Cherico Street                A  00000,03/01/1982,"2 Stry Frm Addn To Enlarge Play Rm,Create Cp",Final,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot:   Block:   Subdivision: LATTIMORE SUBDIVISION RESUB OF LOT ONE BLOCK THREE,736 CHERICO STREET,30.25866164,-97.70338371,,,,,
1982-013401 EP,R- 434 Addition & Alterations,Addition,736 Cherico Street                A  00000,03/01/1982,"2 Stry Frm Addn To Enlarge Play Rm,Create Cp",VOID,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot:   Block:   Subdivision: LATTIMORE SUBDIVISION RESUB OF LOT ONE BLOCK THREE,736 CHERICO STREET,30.25866164,-97.70338371,,,,,
1982-013401 MP,R- 434 Addition & Alterations,Addition,736 Cherico Street                A  00000,03/01/1982,"2 Stry Frm Addn To Enlarge Play Rm,Create Cp",VOID,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot:   Block:   Subdivision: LATTIMORE SUBDIVISION RESUB OF LOT ONE BLOCK THREE,736 CHERICO STREET,30.25866164,-97.70338371,,,,,
1982-013506 BP,Sign Permit,,2624 William Cannon Drive East     A  00000,03/01/1982,Sign For N P C Realtors,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2624 WILLIAM CANNON DRIVE EAST,30.20738698,-97.81477714,,,,,
1982-013508 PP,,Repair,1900 Burton Drive                  A  00000,03/01/1982,Pulle Meter Apts,Final,,,,,,,,,,,FLATS ON BURTON LLC,,,,,,POWELL,OH,43065,,,,,,,1,,Lot: 6 Block:   Subdivision: COLORADO HILLS ESTATES SEC 6,1900 BURTON DRIVE,30.2346596,-97.73156299,,,,,
1982-013508 PP,,Repair,1900 Burton Drive                  A  00000,03/01/1982,Pulle Meter Apts,Final,,,,,,,,,,,W RIDGE APTS LLC,,,,,,LA JOLLA,CA,92037 7067,,,,,,,1,,Lot: 6 Block:   Subdivision: COLORADO HILLS ESTATES SEC 6,1900 BURTON DRIVE,30.2346596,-97.73156299,,,,,
1982-013510 EP,,New,1308 Thornberry Road               D  00067,03/01/1982,Connect Mobile Home Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"CAPITOL VIEW MH PARK, SPACE 89, SN1 CLW010604TX; HUD# HWC0256602",1308 THORNBERRY ROAD,30.22330477,-97.66454904,,,,,
1982-013510 MP,,New,1308 Thornberry Road               D  00067,03/01/1982,Connect Mobile Home Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"CAPITOL VIEW MH PARK, SPACE 89, SN1 CLW010604TX; HUD# HWC0256602",1308 THORNBERRY ROAD,30.22330477,-97.66454904,,,,,
1982-013511 EP,,Remodel,1614 Broadmoor Drive               A  00000,03/01/1982,Residence Remodel**,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 34 Block: F Subdivision: WINDSOR PARK SEC 2,1614 BROADMOOR DRIVE,30.30663871,-97.69760914,,,,,
1982-013511 MP,,Remodel,1614 Broadmoor Drive               A  00000,03/01/1982,Residence Remodel**,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 34 Block: F Subdivision: WINDSOR PARK SEC 2,1614 BROADMOOR DRIVE,30.30663871,-97.69760914,,,,,
1982-013512 MP,Commercial,Remodel,13804 Turbine Drive                 R .00000,03/01/1982,Warehouse,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13804 TURBINE DRIVE,30.43120133,-97.68081422,,,,,
1982-013512 PP,Commercial,Remodel,13804 Turbine Drive                 R .00000,03/01/1982,Warehouse,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13804 TURBINE DRIVE,30.43120133,-97.68081422,,,,,
