permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1989-002070 BP,C-1000 Commercial Remodel,Remodel,6406 Interstate Highway 35 North   A .00000,02/02/1989,Finish Out Motion Picture Theatre,Final,,,,,,,,,,,,,,,,,,,,,,,,548000,,1,,,6406 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1989-002070 EP,C-1000 Commercial Remodel,Remodel,6406 Interstate Highway 35 North   A .00000,02/02/1989,Finish Out Motion Picture Theatre,Final,,,,,,,,,,,,,,,,,,,,,,,,548000,,1,,,6406 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1989-002070 MP,C-1000 Commercial Remodel,Remodel,6406 Interstate Highway 35 North   A .00000,02/02/1989,Finish Out Motion Picture Theatre,Final,,,,,,,,,,,,,,,,,,,,,,,,548000,,1,,,6406 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1989-002070 PP,C-1000 Commercial Remodel,Remodel,6406 Interstate Highway 35 North   A .00000,02/02/1989,Finish Out Motion Picture Theatre,Final,,,,,,,,,,,,,,,,,,,,,,,,548000,,1,,,6406 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1989-004452 BP,C-1000 Commercial Remodel,Remodel,8303 Mo-Pac Expressway North       A A00114,02/02/1989,Finish Out For General Office,Final,,,,,,,,,,,,,,,,,,,,,,,,42620,,1,,,8303 MO-PAC EXPRESSWAY NORTH,30.36895421,-97.74110743,,,,,
1989-004452 EP,C-1000 Commercial Remodel,Remodel,8303 Mo-Pac Expressway North       A A00114,02/02/1989,Finish Out For General Office,Final,,,,,,,,,,,,,,,,,,,,,,,,42620,,1,,,8303 MO-PAC EXPRESSWAY NORTH,30.36895421,-97.74110743,,,,,
1989-004452 MP,C-1000 Commercial Remodel,Remodel,8303 Mo-Pac Expressway North       A A00114,02/02/1989,Finish Out For General Office,Final,,,,,,,,,,,,,,,,,,,,,,,,42620,,1,,,8303 MO-PAC EXPRESSWAY NORTH,30.36895421,-97.74110743,,,,,
1989-004452 PP,C-1000 Commercial Remodel,Remodel,8303 Mo-Pac Expressway North       A A00114,02/02/1989,Finish Out For General Office,Final,,,,,,,,,,,,,,,,,,,,,,,,42620,,1,,,8303 MO-PAC EXPRESSWAY NORTH,30.36895421,-97.74110743,,,,,
1989-004519 EP,Sign Permit,,1012  6 Street West                A A00000,02/02/1989,"Building Sign For ""Avalon Hair Salon""",Final,,,,,,,,,,,600 LAMAR INVESTORS LTD % ROGER E JOSEPH,,,,,,AUSTIN,TX,78767 0007,,,,,,,1,,Lot:   Block:   Subdivision: RAYMOND THE  OUTLOT 2 DIV Z  1898,1012 6 STREET WEST,30.27190767,-97.75444835,,,,,
1989-004876 BP,C-1000 Commercial Remodel,Remodel,3407 Wells Branch Parkway          C .00750,02/02/1989,Finish Out For Anice Cream Shop,Final,,,,,,,,,,,,,,,,,,,,,,,,2500,,1,,,3407 WELLS BRANCH PARKWAY,30.43938375,-97.69635817,,,,,
1989-004876 EP,C-1000 Commercial Remodel,Remodel,3407 Wells Branch Parkway          C .00750,02/02/1989,Finish Out For Anice Cream Shop,Final,,,,,,,,,,,,,,,,,,,,,,,,2500,,1,,,3407 WELLS BRANCH PARKWAY,30.43938375,-97.69635817,,,,,
1989-004876 MP,C-1000 Commercial Remodel,Remodel,3407 Wells Branch Parkway          C .00750,02/02/1989,Finish Out For Anice Cream Shop,Final,,,,,,,,,,,,,,,,,,,,,,,,2500,,1,,,3407 WELLS BRANCH PARKWAY,30.43938375,-97.69635817,,,,,
1989-004876 PP,C-1000 Commercial Remodel,Remodel,3407 Wells Branch Parkway          C .00750,02/02/1989,Finish Out For Anice Cream Shop,Final,,,,,,,,,,,,,,,,,,,,,,,,2500,,1,,,3407 WELLS BRANCH PARKWAY,30.43938375,-97.69635817,,,,,
1989-004904 EP,Sign Permit,,11689 Research Boulevard            A  00000,02/02/1989,Reface Existing Pylon Sign Allrisk Ins Co,Final,,,,,,,,,,,ANGUS SQUARE CORPORATION & EVELASQUEZ & ANGUS SQ SHOPPING % GOODWIN MANAGEMENT INC,,,,,,AUSTIN,TX,78759 5227,,,,,,,1,,,11689 RESEARCH BOULEVARD,30.418433,-97.74606071,,,,,
1989-004969 EP,Residential ,Remodel,12609 Dessau Road                   C B00327,02/02/1989,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,"BRANCH CREEK ESTATES MH PARK, SPACE 405, SN1 HOTX09902883; HUD# NTA0646022",12609 DESSAU ROAD,30.39456965,-97.64399502,,,,,
1989-004969 MP,Residential ,Remodel,12609 Dessau Road                   C B00327,02/02/1989,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,"BRANCH CREEK ESTATES MH PARK, SPACE 405, SN1 HOTX09902883; HUD# NTA0646022",12609 DESSAU ROAD,30.39456965,-97.64399502,,,,,
1989-004974 BP,C- 327 Stores & Customer Services,New,11693 Research Boulevard            A  00000,02/02/1989,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,60000,,1,,,11693 RESEARCH BOULEVARD,,,,,,,
1989-004974 DS,Com. Driveway & Sidewalk,New,11693 Research Boulevard            A  00000,02/02/1989,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,60000,,,,,11693 RESEARCH BOULEVARD,,,,,,,
1989-004974 EP,C- 327 Stores & Customer Services,New,11693 Research Boulevard            A  00000,02/02/1989,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,60000,,1,,,11693 RESEARCH BOULEVARD,,,,,,,
1989-004974 MP,C- 327 Stores & Customer Services,New,11693 Research Boulevard            A  00000,02/02/1989,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,60000,,1,,,11693 RESEARCH BOULEVARD,,,,,,,
1989-004974 PP,C- 327 Stores & Customer Services,New,11693 Research Boulevard            A  00000,02/02/1989,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,60000,,1,,,11693 RESEARCH BOULEVARD,,,,,,,
1989-005239 EP,Sign Permit,,6715 Interstate Highway 35 South   A  00000,02/02/1989,Building Sign For Pharmacy,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Lot: 2 Block:   Subdivision: BLUFF SPRINGS CENTER, PHASE 3",6715 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1989-005240 BP,R- 101 Single Family Houses,New,4705 Lookout Mountain Cove         A  00000,02/02/1989,Three Story Residence W/Attached Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,220780,,1,,,4705 LOOKOUT MOUNTAIN COVE,30.34468083,-97.78200328,,,,,
1989-005240 DS,Res. Driveway & Sidewalk,New,4705 Lookout Mountain Cove         A  00000,02/02/1989,Three Story Residence W/Attached Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,220780,,,,,4705 LOOKOUT MOUNTAIN COVE,30.34468083,-97.78200328,,,,,
