permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1989-012273 EP,Sign Permit,,863 Airport Boulevard             A  00000,12/20/1989,"Pole Sign For Conoco, Price Sign, & Payless",Final,,,,,,,,,,,7-ELEVEN INC,,,,,,DALLAS,TX,75201 2535,,,,,,,1,,Lot: 2 Block:   Subdivision: B SQUARE ADDN,863 AIRPORT BOULEVARD,30.25926726,-97.69324696,,,,,
1989-012273 EP,Sign Permit,,863 Airport Boulevard             A  00000,12/20/1989,"Pole Sign For Conoco, Price Sign, & Payless",Final,,,,,,,,,,,STRASBURGER H T #171-173,,,,,,TEMPLE,TX,76503 6117,,,,,,,1,,Lot: 2 Block:   Subdivision: B SQUARE ADDN,863 AIRPORT BOULEVARD,30.25926726,-97.69324696,,,,,
1989-012392 EP,Sign Permit,,4925 Craigwood Drive               A  00000,12/20/1989,"Pole Sign For Conoco, Price Sign, Payless",Final,,,,,,,,,,,GB & GH INC,,,,,,AUSTIN,TX,78725 1024,,,,,,,1,,Lot: LOT B Block:   Subdivision: CRAIGWOOD COMMERCIAL AREA,4925 CRAIGWOOD DRIVE,30.28411618,-97.65951835,,,,,
1989-012408 EP,Sign Permit,,12212 Technology Boulevard          A  00000,12/20/1989,Building Sign For Inland Laboratories,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 10 MCNEIL ROAD COMMERCIAL SUBD SEC 2 AMND LOTS 3 & 10 (2.85AC TRAVIS CO),12212 TECHNOLOGY BOULEVARD,30.43370566,-97.7607433,,,,,
1989-015383 BP,R- 101 Single Family Houses,New,6601 West Courtyard Drive          A .00000,12/20/1989,"Two Stry Res W/Stucco & Att Gar,Deck,Courtyard",Final,,,,,,,,,,,,,,,,,,,,,,,,157955,,1,,,6601 WEST COURTYARD DRIVE,30.35819036,-97.80198528,,,,,
1989-015383 DS,Res. Driveway & Sidewalk,New,6601 West Courtyard Drive          A .00000,12/20/1989,"Two Stry Res W/Stucco & Att Gar,Deck,Courtyard",Final,,,,,,,,,,,,,,,,,,,,,,,,157955,,,,,6601 WEST COURTYARD DRIVE,30.35819036,-97.80198528,,,,,
1989-015383 EP,R- 101 Single Family Houses,New,6601 West Courtyard Drive          A .00000,12/20/1989,"Two Stry Res W/Stucco & Att Gar,Deck,Courtyard",Final,,,,,,,,,,,,,,,,,,,,,,,,157955,,1,,,6601 WEST COURTYARD DRIVE,30.35819036,-97.80198528,,,,,
1989-015383 MP,R- 101 Single Family Houses,New,6601 West Courtyard Drive          A .00000,12/20/1989,"Two Stry Res W/Stucco & Att Gar,Deck,Courtyard",Final,,,,,,,,,,,,,,,,,,,,,,,,157955,,1,,,6601 WEST COURTYARD DRIVE,30.35819036,-97.80198528,,,,,
1989-015383 PP,R- 101 Single Family Houses,New,6601 West Courtyard Drive          A .00000,12/20/1989,"Two Stry Res W/Stucco & Att Gar,Deck,Courtyard",Final,,,,,,,,,,,,,,,,,,,,,,,,157955,,1,,,6601 WEST COURTYARD DRIVE,30.35819036,-97.80198528,,,,,
1989-015431 BP,C- 326 Schools & Other Educational Bldgs,New,3001  1 Street South               A I00000,12/20/1989,Relocate Temporary Portable Classroom,Final,,,,,,,,,,,,,,,,,,,,,,,,7000,,1,,ABS 8 SUR 20 DECKER I ACR 9.6800,3001 1 STREET SOUTH,30.2351676,-97.76384916,,,,,
