permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1989-012297 BP,C-1000 Commercial Remodel,Remodel,3500 Susquehanna Lane              A .00000,12/26/1989,Addition To Existing School,Final,,,,,,,,,,,,,,,,,,,,,,,,743000,,1,,LOT 13 BLK 19 RIVERBEND SEC 3A AT UNIVERSITY HILLS LOT 1-6 BLK 19 SEC 3C & 8.581AC J A G BROOKS SUR,3500 SUSQUEHANNA LANE,30.31395845,-97.6653494,,,,,
1989-012297 EP,C-1000 Commercial Remodel,Remodel,3500 Susquehanna Lane              A .00000,12/26/1989,Addition To Existing School,Final,,,,,,,,,,,,,,,,,,,,,,,,743000,,1,,LOT 13 BLK 19 RIVERBEND SEC 3A AT UNIVERSITY HILLS LOT 1-6 BLK 19 SEC 3C & 8.581AC J A G BROOKS SUR,3500 SUSQUEHANNA LANE,30.31395845,-97.6653494,,,,,
1989-012297 MP,C-1000 Commercial Remodel,Remodel,3500 Susquehanna Lane              A .00000,12/26/1989,Addition To Existing School,Final,,,,,,,,,,,,,,,,,,,,,,,,743000,,1,,LOT 13 BLK 19 RIVERBEND SEC 3A AT UNIVERSITY HILLS LOT 1-6 BLK 19 SEC 3C & 8.581AC J A G BROOKS SUR,3500 SUSQUEHANNA LANE,30.31395845,-97.6653494,,,,,
1989-012297 PP,C-1000 Commercial Remodel,Remodel,3500 Susquehanna Lane              A .00000,12/26/1989,Addition To Existing School,Final,,,,,,,,,,,,,,,,,,,,,,,,743000,,1,,LOT 13 BLK 19 RIVERBEND SEC 3A AT UNIVERSITY HILLS LOT 1-6 BLK 19 SEC 3C & 8.581AC J A G BROOKS SUR,3500 SUSQUEHANNA LANE,30.31395845,-97.6653494,,,,,
1989-015427 BP,C-1000 Commercial Remodel,Remodel,1908 Kramer Lane                   A L00000,12/26/1989,Finish Out Computer Research,Final,,,,,,,,,,,,,,,,,,,,,,,,84100,,1,,,1908 KRAMER LANE,30.38852047,-97.70718258,,,,,
1989-015427 EP,C-1000 Commercial Remodel,Remodel,1908 Kramer Lane                   A L00000,12/26/1989,Finish Out Computer Research,Final,,,,,,,,,,,,,,,,,,,,,,,,84100,,1,,,1908 KRAMER LANE,30.38852047,-97.70718258,,,,,
1989-015427 MP,C-1000 Commercial Remodel,Remodel,1908 Kramer Lane                   A L00000,12/26/1989,Finish Out Computer Research,Final,,,,,,,,,,,,,,,,,,,,,,,,84100,,1,,,1908 KRAMER LANE,30.38852047,-97.70718258,,,,,
1989-015427 PP,C-1000 Commercial Remodel,Remodel,1908 Kramer Lane                   A L00000,12/26/1989,Finish Out Computer Research,Final,,,,,,,,,,,,,,,,,,,,,,,,84100,,1,,,1908 KRAMER LANE,30.38852047,-97.70718258,,,,,
1989-015594 BP,R- 101 Single Family Houses,New,7602 Bellflower Cove               C  00000,12/26/1989,Two Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,160020,,1,,LOT 7 BLK A GREAT HILLS XXIII,7602 BELLFLOWER COVE,30.4191603,-97.77690844,,,,,
1989-015594 DS,Res. Driveway & Sidewalk,New,7602 Bellflower Cove               C  00000,12/26/1989,Two Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,160020,,,,LOT 7 BLK A GREAT HILLS XXIII,7602 BELLFLOWER COVE,30.4191603,-97.77690844,,,,,
1989-015594 EP,R- 101 Single Family Houses,New,7602 Bellflower Cove               C  00000,12/26/1989,Two Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,160020,,1,,LOT 7 BLK A GREAT HILLS XXIII,7602 BELLFLOWER COVE,30.4191603,-97.77690844,,,,,
1989-015594 MP,R- 101 Single Family Houses,New,7602 Bellflower Cove               C  00000,12/26/1989,Two Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,160020,,1,,LOT 7 BLK A GREAT HILLS XXIII,7602 BELLFLOWER COVE,30.4191603,-97.77690844,,,,,
1989-015594 PP,R- 101 Single Family Houses,New,7602 Bellflower Cove               C  00000,12/26/1989,Two Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,160020,,1,,LOT 7 BLK A GREAT HILLS XXIII,7602 BELLFLOWER COVE,30.4191603,-97.77690844,,,,,
1989-015678 BP,R- 101 Single Family Houses,New,8103 Bounty Trail                  A  00000,12/26/1989,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,99225,,1,,Lot: 9 Block: Q Subdivision:  ,8103 BOUNTY TRAIL,30.21676646,-97.86981329,,,,,
1989-015678 DS,Res. Driveway & Sidewalk,New,8103 Bounty Trail                  A  00000,12/26/1989,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,99225,,,,Lot: 9 Block: Q Subdivision:  ,8103 BOUNTY TRAIL,30.21676646,-97.86981329,,,,,
1989-015678 EP,R- 101 Single Family Houses,New,8103 Bounty Trail                  A  00000,12/26/1989,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,99225,,1,,Lot: 9 Block: Q Subdivision:  ,8103 BOUNTY TRAIL,30.21676646,-97.86981329,,,,,
1989-015678 MP,R- 101 Single Family Houses,New,8103 Bounty Trail                  A  00000,12/26/1989,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,99225,,1,,Lot: 9 Block: Q Subdivision:  ,8103 BOUNTY TRAIL,30.21676646,-97.86981329,,,,,
1989-015678 PP,R- 101 Single Family Houses,New,8103 Bounty Trail                  A  00000,12/26/1989,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,99225,,1,,Lot: 9 Block: Q Subdivision:  ,8103 BOUNTY TRAIL,30.21676646,-97.86981329,,,,,
1989-015733 EP,Residential ,Remodel,11910 Arabian Trail                 A .00000,12/26/1989,Ac Change Out,Final,,,,,,,,,,,,,,,,,,,,,,,,2650,,1,,,11910 ARABIAN TRAIL,30.42489886,-97.75333615,,,,,
1989-015733 MP,Residential ,Remodel,11910 Arabian Trail                 A .00000,12/26/1989,Ac Change Out,Final,,,,,,,,,,,,,,,,,,,,,,,,2650,,1,,,11910 ARABIAN TRAIL,30.42489886,-97.75333615,,,,,
1989-015734 MP,Residential ,Remodel,13804 Long Meadow Drive             P  00000,12/26/1989,Connect Mobile Home,Expired,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,,13804 LONG MEADOW DRIVE,30.40705622,-97.63324028,,,,,
1989-015735 DS,Res. Driveway & Sidewalk,New,515 Live Oak Street East          A  00000,12/26/1989,Install 16\' Residential Driveway,Final,,,,,,,,,,,,,,,,,,,,,,,,700,,,,Lot: 52 Block:   Subdivision: PLEASANT VIEW ADDITION,515 LIVE OAK STREET EAST,30.24001377,-97.74862865,,,,,
1989-015736 BP,C-1000 Commercial Remodel,Remodel,100 Congress Avenue               A  02000,12/26/1989,Finish Out For The Business Suites Co,Final,,,,,,,,,,,"Paul Noetzel, METROPOLITAN LIFE INSURANCE CO % CB RICHARD ELLIS INC ATTN PROPERTY MANAGER",,,,,,AUSTIN,TX,78701 2742,(512) 322-3200,,,,125000,,1,,LOT 1-6 BLOCK 005 ORIGINAL CITY (TOTAL SQ FT44201),100 CONGRESS AVENUE,30.26404546,-97.74476644,,,,,
1989-015736 BP,C-1000 Commercial Remodel,Remodel,100 Congress Avenue               A  02000,12/26/1989,Finish Out For The Business Suites Co,Final,,,,,,,,,,,METROPOLITAN LIFE INSURANCE CO  CB RICHARD ELLIS INC,,,,,,AUSTIN,TX,78701 2742,,,,,125000,,1,,LOT 1-6 BLOCK 005 ORIGINAL CITY (TOTAL SQ FT44201),100 CONGRESS AVENUE,30.26404546,-97.74476644,,,,,
1989-015736 EP,C-1000 Commercial Remodel,Remodel,100 Congress Avenue               A  02000,12/26/1989,Finish Out For The Business Suites Co,Final,,,,,,,,,,,"Paul Noetzel, METROPOLITAN LIFE INSURANCE CO % CB RICHARD ELLIS INC ATTN PROPERTY MANAGER",,,,,,AUSTIN,TX,78701 2742,(512) 322-3200,,,,125000,,1,,LOT 1-6 BLOCK 005 ORIGINAL CITY (TOTAL SQ FT44201),100 CONGRESS AVENUE,30.26404546,-97.74476644,,,,,
1989-015736 EP,C-1000 Commercial Remodel,Remodel,100 Congress Avenue               A  02000,12/26/1989,Finish Out For The Business Suites Co,Final,,,,,,,,,,,METROPOLITAN LIFE INSURANCE CO  CB RICHARD ELLIS INC,,,,,,AUSTIN,TX,78701 2742,,,,,125000,,1,,LOT 1-6 BLOCK 005 ORIGINAL CITY (TOTAL SQ FT44201),100 CONGRESS AVENUE,30.26404546,-97.74476644,,,,,
1989-015736 MP,C-1000 Commercial Remodel,Remodel,100 Congress Avenue               A  02000,12/26/1989,Finish Out For The Business Suites Co,Final,,,,,,,,,,,"Paul Noetzel, METROPOLITAN LIFE INSURANCE CO % CB RICHARD ELLIS INC ATTN PROPERTY MANAGER",,,,,,AUSTIN,TX,78701 2742,(512) 322-3200,,,,125000,,1,,LOT 1-6 BLOCK 005 ORIGINAL CITY (TOTAL SQ FT44201),100 CONGRESS AVENUE,30.26404546,-97.74476644,,,,,
1989-015736 MP,C-1000 Commercial Remodel,Remodel,100 Congress Avenue               A  02000,12/26/1989,Finish Out For The Business Suites Co,Final,,,,,,,,,,,METROPOLITAN LIFE INSURANCE CO  CB RICHARD ELLIS INC,,,,,,AUSTIN,TX,78701 2742,,,,,125000,,1,,LOT 1-6 BLOCK 005 ORIGINAL CITY (TOTAL SQ FT44201),100 CONGRESS AVENUE,30.26404546,-97.74476644,,,,,
1989-015736 PP,C-1000 Commercial Remodel,Remodel,100 Congress Avenue               A  02000,12/26/1989,Finish Out For The Business Suites Co,Final,,,,,,,,,,,METROPOLITAN LIFE INSURANCE CO  CB RICHARD ELLIS INC,,,,,,AUSTIN,TX,78701 2742,,,,,125000,,1,,LOT 1-6 BLOCK 005 ORIGINAL CITY (TOTAL SQ FT44201),100 CONGRESS AVENUE,30.26404546,-97.74476644,,,,,
1989-015736 PP,C-1000 Commercial Remodel,Remodel,100 Congress Avenue               A  02000,12/26/1989,Finish Out For The Business Suites Co,Final,,,,,,,,,,,"Paul Noetzel, METROPOLITAN LIFE INSURANCE CO % CB RICHARD ELLIS INC ATTN PROPERTY MANAGER",,,,,,AUSTIN,TX,78701 2742,(512) 322-3200,,,,125000,,1,,LOT 1-6 BLOCK 005 ORIGINAL CITY (TOTAL SQ FT44201),100 CONGRESS AVENUE,30.26404546,-97.74476644,,,,,
1989-015737 EP,Commercial,Remodel,10003 Manchaca Road                 A  00000,12/26/1989,Install Walk In Cooler,Final,,,,,,,,,,,,,,,,,,,,,,,,1000,,1,,Lot: 1 Block:   Subdivision:  ,10003 MANCHACA ROAD,30.17105712,-97.82417625,,,,,
1989-015737 MP,Commercial,Remodel,10003 Manchaca Road                 A  00000,12/26/1989,Install Walk In Cooler,Final,,,,,,,,,,,,,,,,,,,,,,,,1000,,1,,Lot: 1 Block:   Subdivision:  ,10003 MANCHACA ROAD,30.17105712,-97.82417625,,,,,
1989-015738 EP,Residential ,Remodel,5317 Presidio Road                 A  00000,12/26/1989,Install Furnace,VOID,,,,,,,,,,,,,,,,,,,,,,,,800,,1,,Lot: 5 Block: D Subdivision:  ,5317 PRESIDIO ROAD,30.20420289,-97.76412939,,,,,
1989-015739 EP,Residential ,Remodel,1504 Ridgehaven Drive              A  00000,12/26/1989,Electric Up-Grade,Final,,,,,,,,,,,RUNNELS ROXANNE & FREDERICK NAVA,,,,,,AUSTIN,TX,78723 2531,,,,,465,,1,,Lot: 12 Block: R Subdivision: DELWOOD HEIGHTS,1504 RIDGEHAVEN DRIVE,30.31259611,-97.69640982,,,,,
1989-015739 MP,Residential ,Remodel,1504 Ridgehaven Drive              A  00000,12/26/1989,Electric Up-Grade,Final,,,,,,,,,,,RUNNELS ROXANNE & FREDERICK NAVA,,,,,,AUSTIN,TX,78723 2531,,,,,465,,1,,Lot: 12 Block: R Subdivision: DELWOOD HEIGHTS,1504 RIDGEHAVEN DRIVE,30.31259611,-97.69640982,,,,,
1989-015743 PP,Residential ,Remodel,701 Brentwood Street              A B00000,12/26/1989,Pulled Gas Meter,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,701 BRENTWOOD STREET,30.33312867,-97.72097612,,,,,
1989-015745 BP,R- 101 Single Family Houses,New,8341 Doe Meadow Drive              A  00000,12/26/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,BRENNES RICHARD MICHAEL,,,,,,AUSTIN,TX,78749 2871,,,,,72800,,1,,LOT 1 BLK E VILLAGE AT WESTERN OAKS X,8341 DOE MEADOW DRIVE,30.21490438,-97.8722374,,,,,
1989-015745 DS,Res. Driveway & Sidewalk,New,8341 Doe Meadow Drive              A  00000,12/26/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,BRENNES RICHARD MICHAEL,,,,,,AUSTIN,TX,78749 2871,,,,,72800,,,,LOT 1 BLK E VILLAGE AT WESTERN OAKS X,8341 DOE MEADOW DRIVE,30.21490438,-97.8722374,,,,,
1989-015745 EP,R- 101 Single Family Houses,New,8341 Doe Meadow Drive              A  00000,12/26/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,BRENNES RICHARD MICHAEL,,,,,,AUSTIN,TX,78749 2871,,,,,72800,,1,,LOT 1 BLK E VILLAGE AT WESTERN OAKS X,8341 DOE MEADOW DRIVE,30.21490438,-97.8722374,,,,,
1989-015745 MP,R- 101 Single Family Houses,New,8341 Doe Meadow Drive              A  00000,12/26/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,BRENNES RICHARD MICHAEL,,,,,,AUSTIN,TX,78749 2871,,,,,72800,,1,,LOT 1 BLK E VILLAGE AT WESTERN OAKS X,8341 DOE MEADOW DRIVE,30.21490438,-97.8722374,,,,,
1989-015745 PP,R- 101 Single Family Houses,New,8341 Doe Meadow Drive              A  00000,12/26/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,BRENNES RICHARD MICHAEL,,,,,,AUSTIN,TX,78749 2871,,,,,72800,,1,,LOT 1 BLK E VILLAGE AT WESTERN OAKS X,8341 DOE MEADOW DRIVE,30.21490438,-97.8722374,,,,,
