permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1989-002114 BP,"C- 437 Addn, Alter, Convn-NonRes",Addition,2315 Nueces Street                 A .00000,05/25/1989,Addition To Exist Sorority,Final,,,,,,,,,,,SIGMA EPSILON OF KAPPA DELTA DELTA HOUSE CORPORATION,,,,,,AUSTIN,TX,78705 5207,,,,,136286,,1,,Lot: 14 Block:   Subdivision: LOUIS HORSTS SUBDIVISION,2315 NUECES STREET,30.287577,-97.7433967,,,,,
1989-002114 EP,"C- 437 Addn, Alter, Convn-NonRes",Addition,2315 Nueces Street                 A .00000,05/25/1989,Addition To Exist Sorority,Final,,,,,,,,,,,SIGMA EPSILON OF KAPPA DELTA DELTA HOUSE CORPORATION,,,,,,AUSTIN,TX,78705 5207,,,,,136286,,1,,Lot: 14 Block:   Subdivision: LOUIS HORSTS SUBDIVISION,2315 NUECES STREET,30.287577,-97.7433967,,,,,
1989-002114 MP,"C- 437 Addn, Alter, Convn-NonRes",Addition,2315 Nueces Street                 A .00000,05/25/1989,Addition To Exist Sorority,Final,,,,,,,,,,,SIGMA EPSILON OF KAPPA DELTA DELTA HOUSE CORPORATION,,,,,,AUSTIN,TX,78705 5207,,,,,136286,,1,,Lot: 14 Block:   Subdivision: LOUIS HORSTS SUBDIVISION,2315 NUECES STREET,30.287577,-97.7433967,,,,,
1989-003020 BP,C-1000 Commercial Remodel,Remodel,1907 Riverside Drive East          A  00000,05/25/1989,Remodel Exist Club Festival & O.L.C.,VOID,,,,,,,,,,,,,,,,,,,,,,,,1400,,1,,LOT B RIVER HILLS ADDN PLUS PT VAC STREET,1907 RIVERSIDE DRIVE EAST,30.24207593,-97.72935147,,,,,
1989-003023 BP,C-1000 Commercial Remodel,Remodel,11101 Metric Boulevard              A  00000,05/25/1989,Finish Out For I B M Offices,Final,,,,,,,,,,,BRAKER INDUSTRIAL PORTFOLIO LTD,,,,,,PLANO,TX,75024 6612,,,,,1800000,,1,,LOT 5 BLK B KRAMER LANE 65 SEC THREE RESUB OF BLK B,11101 METRIC BOULEVARD,30.38966175,-97.70888166,,,,,
1989-003023 EP,C-1000 Commercial Remodel,Remodel,11101 Metric Boulevard              A  00000,05/25/1989,Finish Out For I B M Offices,Final,,,,,,,,,,,BRAKER INDUSTRIAL PORTFOLIO LTD,,,,,,PLANO,TX,75024 6612,,,,,1800000,,1,,LOT 5 BLK B KRAMER LANE 65 SEC THREE RESUB OF BLK B,11101 METRIC BOULEVARD,30.38966175,-97.70888166,,,,,
1989-003023 MP,C-1000 Commercial Remodel,Remodel,11101 Metric Boulevard              A  00000,05/25/1989,Finish Out For I B M Offices,Final,,,,,,,,,,,BRAKER INDUSTRIAL PORTFOLIO LTD,,,,,,PLANO,TX,75024 6612,,,,,1800000,,1,,LOT 5 BLK B KRAMER LANE 65 SEC THREE RESUB OF BLK B,11101 METRIC BOULEVARD,30.38966175,-97.70888166,,,,,
1989-003023 PP,C-1000 Commercial Remodel,Remodel,11101 Metric Boulevard              A  00000,05/25/1989,Finish Out For I B M Offices,Final,,,,,,,,,,,BRAKER INDUSTRIAL PORTFOLIO LTD,,,,,,PLANO,TX,75024 6612,,,,,1800000,,1,,LOT 5 BLK B KRAMER LANE 65 SEC THREE RESUB OF BLK B,11101 METRIC BOULEVARD,30.38966175,-97.70888166,,,,,
1989-003147 BP,C-1000 Commercial Remodel,Remodel,1125 Bastrop Highway               A  00000,05/25/1989,Raise Slab And Enclose Area For Ofc/Showroom,Final,,,,,,,,,,,BOHLS EQUIPMENT CO,,,,,,SAN ANTONIO,TX,78204 1743,,,,,3000,,1,,,1125 BASTROP HIGHWAY,30.24105519,-97.68968786,,,,,
1989-003189 DS,Res. Driveway & Sidewalk,New,1405 Ridgemont Drive               A  00000,05/25/1989,Residential 16\' Driveway,Final,,,,,,,,,,,,,,,,,,,,,,,,800,,,,Lot: 3 Block:   Subdivision: DELWOOD 4 SECTION B,1405 RIDGEMONT DRIVE,30.31205974,-97.70015399,,,,,
1989-005246 BP,"C- 437 Addn, Alter, Convn-NonRes",Addition,3630 North Hills Drive             A  00000,05/25/1989,Addition Of Pedestrian Bridge,Final,,,,,,,,,,,,,,,,,,,,,,,,12600,,1,,,3630 NORTH HILLS DRIVE,30.3531317,-97.75759422,,,,,
1989-005246 EP,"C- 437 Addn, Alter, Convn-NonRes",Addition,3630 North Hills Drive             A  00000,05/25/1989,Addition Of Pedestrian Bridge,Final,,,,,,,,,,,,,,,,,,,,,,,,12600,,1,,,3630 NORTH HILLS DRIVE,30.3531317,-97.75759422,,,,,
1989-005246 MP,"C- 437 Addn, Alter, Convn-NonRes",Addition,3630 North Hills Drive             A  00000,05/25/1989,Addition Of Pedestrian Bridge,Final,,,,,,,,,,,,,,,,,,,,,,,,12600,,1,,,3630 NORTH HILLS DRIVE,30.3531317,-97.75759422,,,,,
1989-005299 BP,R- 101 Single Family Houses,New,7503 Canna Cove                    C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125055,,1,,,7503 CANNA COVE,30.41500936,-97.77728905,,,,,
1989-005299 DS,Res. Driveway & Sidewalk,New,7503 Canna Cove                    C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125055,,,,,7503 CANNA COVE,30.41500936,-97.77728905,,,,,
1989-005299 EP,R- 101 Single Family Houses,New,7503 Canna Cove                    C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125055,,1,,,7503 CANNA COVE,30.41500936,-97.77728905,,,,,
1989-005299 MP,R- 101 Single Family Houses,New,7503 Canna Cove                    C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125055,,1,,,7503 CANNA COVE,30.41500936,-97.77728905,,,,,
1989-005299 PP,R- 101 Single Family Houses,New,7503 Canna Cove                    C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125055,,1,,,7503 CANNA COVE,30.41500936,-97.77728905,,,,,
1989-005303 BP,R- 101 Single Family Houses,New,7404 Blue Beach Cove               C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,1,,,7404 BLUE BEACH COVE,30.41470837,-97.77695272,,,,,
1989-005303 DS,Res. Driveway & Sidewalk,New,7404 Blue Beach Cove               C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,,,,7404 BLUE BEACH COVE,30.41470837,-97.77695272,,,,,
1989-005303 EP,R- 101 Single Family Houses,New,7404 Blue Beach Cove               C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,1,,,7404 BLUE BEACH COVE,30.41470837,-97.77695272,,,,,
1989-005303 MP,R- 101 Single Family Houses,New,7404 Blue Beach Cove               C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,1,,,7404 BLUE BEACH COVE,30.41470837,-97.77695272,,,,,
1989-005303 PP,R- 101 Single Family Houses,New,7404 Blue Beach Cove               C  00000,05/25/1989,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,1,,,7404 BLUE BEACH COVE,30.41470837,-97.77695272,,,,,
1989-005313 EP,Sign Permit,,9327 Burnet Road                   A  00000,05/25/1989,Building Sign For Adco Printing  (Left Wall),Final,,,,,,,,,,,SPECTER GROUP LTD,,,,,,AUSTIN,TX,78720 3488,,,,,,,1,,,9327 BURNET ROAD,30.37749112,-97.72505298,,,,,
1989-005315 EP,Sign Permit,,9327 Burnet Road                   A  00000,05/25/1989,Building Sign For Adco Adv & Printing (Front),Final,,,,,,,,,,,SPECTER GROUP LTD,,,,,,AUSTIN,TX,78720 3488,,,,,,,1,,,9327 BURNET ROAD,30.37749112,-97.72505298,,,,,
1989-005317 EP,Sign Permit,,9327 Burnet Road                   A  00000,05/25/1989,Building Sign For Adco Adv & Printing (South),Final,,,,,,,,,,,SPECTER GROUP LTD,,,,,,AUSTIN,TX,78720 3488,,,,,,,1,,,9327 BURNET ROAD,30.37749112,-97.72505298,,,,,
1989-005319 EP,Sign Permit,,9327 Burnet Road                   A  00000,05/25/1989,Reface Existing Pole Sign For Adco Adv & Print,Final,,,,,,,,,,,SPECTER GROUP LTD,,,,,,AUSTIN,TX,78720 3488,,,,,,,1,,,9327 BURNET ROAD,30.37749112,-97.72505298,,,,,
1989-005322 EP,Sign Permit,,9608 Lamar Boulevard North         A  00000,05/25/1989,Building Sign For Blockbuster Video,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9608 LAMAR BOULEVARD NORTH,,,,,,,
1989-005323 EP,Sign Permit,,3105 Windsor Road                  A  00000,05/25/1989,Berm Sign For Franklin Federal,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 1 Block:   Subdivision: WESTFIELD A RESUB OF LOT 7 BLOCK 18,3105 WINDSOR ROAD,30.29598209,-97.76771636,,,,,
1989-005368 EP,C-1000 Commercial Remodel,Remodel,3300 Bee Caves Road                C  00610,05/25/1989,Westlake Jeweler,Final,,,,,,,,,,,,,,,,,,,,,,,,4100,,1,,Lot: 1 Block:   Subdivision: PLAZA DE LAS LOMAS SEC 1 (WLH),3300 BEE CAVES ROAD,30.2757368,-97.80016632,,,,,
1989-005368 MP,C-1000 Commercial Remodel,Remodel,3300 Bee Caves Road                C  00610,05/25/1989,Westlake Jeweler,Final,,,,,,,,,,,,,,,,,,,,,,,,4100,,1,,Lot: 1 Block:   Subdivision: PLAZA DE LAS LOMAS SEC 1 (WLH),3300 BEE CAVES ROAD,30.2757368,-97.80016632,,,,,
1989-005369 EP,Residential ,Remodel,116 Cold Water Lane               L .00000,05/25/1989,Service Only,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,116 COLD WATER LANE,30.35455854,-97.96816837,,,,,
1989-005369 MP,Residential ,Remodel,116 Cold Water Lane               L .00000,05/25/1989,Service Only,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,116 COLD WATER LANE,30.35455854,-97.96816837,,,,,
1989-005370 EP,Commercial,Remodel,3324 Northland Drive               A  00000,05/25/1989,Hook Up Electrical To Sign,Final,,,,,,,,,,,CAPITAL CONVENIENCE STORES L P ATTN GUY FRENCH,,,,,,SAN ANTONIO,TX,78217 1020,,,,,200,,1,,,3324 NORTHLAND DRIVE,30.33744694,-97.75649553,,,,,
1989-005370 MP,Commercial,Remodel,3324 Northland Drive               A  00000,05/25/1989,Hook Up Electrical To Sign,Final,,,,,,,,,,,CAPITAL CONVENIENCE STORES L P ATTN GUY FRENCH,,,,,,SAN ANTONIO,TX,78217 1020,,,,,200,,1,,,3324 NORTHLAND DRIVE,30.33744694,-97.75649553,,,,,
1989-005371 EP,Commercial,Remodel,2909 Anderson Lane West            A  00000,05/25/1989,Hook Up Electrical To Sign,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,Lot: 5-G Block:   Subdivision: NORTHCROSS SEC 2,2909 ANDERSON LANE WEST,30.35934304,-97.73818105,,,,,
1989-005371 MP,Commercial,Remodel,2909 Anderson Lane West            A  00000,05/25/1989,Hook Up Electrical To Sign,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,Lot: 5-G Block:   Subdivision: NORTHCROSS SEC 2,2909 ANDERSON LANE WEST,30.35934304,-97.73818105,,,,,
1989-005372 EP,Sign Permit,,4413 Pack Saddle Pass              A  00000,05/25/1989,Relocate Exist Berm Sign For South Austin Opt,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 1 Block: H Subdivision:  ,4413 PACK SADDLE PASS,30.22995576,-97.79247458,,,,,
1989-005373 EP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  90646,05/25/1989,Install Emergency Lighting,Final,,,,,,,,,,,,,,,,,,,,,,,,250,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1989-005373 MP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  90646,05/25/1989,Install Emergency Lighting,Final,,,,,,,,,,,,,,,,,,,,,,,,250,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1989-005374 EP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  90636,05/25/1989,Install Outlets,Final,,,,,,,,,,,,,,,,,,,,,,,,250,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1989-005374 MP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  90636,05/25/1989,Install Outlets,Final,,,,,,,,,,,,,,,,,,,,,,,,250,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1989-005375 EP,Residential ,Remodel,908 Valdez Street                 A  00000,05/25/1989,Install Ac And Furnace,Expired,,,,,,,,,,,,,,,,,,,,,,,,1800,,1,,Lot:   Block: 3 Subdivision: CHERNOSKY SUBD NO 16,908 VALDEZ STREET,30.23291691,-97.69355791,,,,,
1989-005375 MP,Residential ,Remodel,908 Valdez Street                 A  00000,05/25/1989,Install Ac And Furnace,Final,,,,,,,,,,,,,,,,,,,,,,,,1800,,1,,Lot:   Block: 3 Subdivision: CHERNOSKY SUBD NO 16,908 VALDEZ STREET,30.23291691,-97.69355791,,,,,
1989-005376 EP,Residential ,Remodel,603 Rocky Ledge Road              H  00000,05/25/1989,A/C Furnace Changeout Rmd,Final,,,,,,,,,,,,,,,,,,,,,,,,150,,1,,Lot: 2 Block:   Subdivision: M. R. COLVIN SUBDIVISION NO. 1 (WLH),603 ROCKY LEDGE ROAD,30.28619441,-97.80096493,,,,,
1989-005376 MP,Residential ,Remodel,603 Rocky Ledge Road              H  00000,05/25/1989,A/C Furnace Changeout Rmd,Final,,,,,,,,,,,,,,,,,,,,,,,,150,,1,,Lot: 2 Block:   Subdivision: M. R. COLVIN SUBDIVISION NO. 1 (WLH),603 ROCKY LEDGE ROAD,30.28619441,-97.80096493,,,,,
1989-005377 EP,Commercial,Remodel,3300 Bee Caves Road                C  00500,05/25/1989,Hook Up Equipment,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,Lot: 1 Block:   Subdivision: PLAZA DE LAS LOMAS SEC 1 (WLH),3300 BEE CAVES ROAD,30.2757368,-97.80016632,,,,,
