permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1991-002183 EP,Sign Permit,,6503 Interstate Highway 35 South   A  00000,12/23/1991,Pole Sign For Mcdonalds,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 2 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6503 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1991-002185 EP,Sign Permit,,6503 Interstate Highway 35 South   A  00000,12/23/1991,Building Sign For Mcdonalds,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 2 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6503 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1991-002207 BP,R- 434 Addition & Alterations,Addition,5512 Merrywing Circle              C .00000,12/23/1991,Add Deck Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5512 MERRYWING CIRCLE,30.38220825,-97.85206517,,,,,
1991-002262 EP,Sign Permit,,13788 Us Highway 183 North          A  00000,12/23/1991,Wall Sign For Hi-Lo Auto Supply,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 6 Block:   Subdivision: HENRY B. SEIDERS SUBDIVISION,13788 US HIGHWAY 183 NORTH,,,,,,,
1991-002263 EP,Sign Permit,,7112 Ed Bluestein Boulevard        A P00000,12/23/1991,Wall Sign For Hi-Lo Auto Supply,Final,,,,,,,,,,,TR AUSTIN RETAIL CORP % LPC REALTY ADVISORS I LTD,,,,,,CHICAGO,IL,60602,,,,,,,1,,Lot: 1 Block:   Subdivision: SPRINGDALE COMMERCIAL II,7112 ED BLUESTEIN BOULEVARD,30.3125648,-97.66380214,,,,,
1991-002263 EP,Sign Permit,,7112 Ed Bluestein Boulevard        A P00000,12/23/1991,Wall Sign For Hi-Lo Auto Supply,Final,,,,,,,,,,,VELOCIS SPRINGDALE LP,,,,,,DALLAS,TX,75201 1854,,,,,,,1,,Lot: 1 Block:   Subdivision: SPRINGDALE COMMERCIAL II,7112 ED BLUESTEIN BOULEVARD,30.3125648,-97.66380214,,,,,
1991-002298 BP,C-1000 Commercial Remodel,Remodel,2416 Guadalupe Street              A  00000,12/23/1991,Remodel For Beauty Salon,Final,,,,,,,,,,,,,,,,,,,,,,,,3900,,1,,LOT 4 OLT 49 DIVISION D,2416 GUADALUPE STREET,30.28822929,-97.74178668,,,,,
1991-002298 EP,C-1000 Commercial Remodel,Remodel,2416 Guadalupe Street              A  00000,12/23/1991,Remodel For Beauty Salon,Final,,,,,,,,,,,,,,,,,,,,,,,,3900,,1,,LOT 4 OLT 49 DIVISION D,2416 GUADALUPE STREET,30.28822929,-97.74178668,,,,,
1991-002298 MP,C-1000 Commercial Remodel,Remodel,2416 Guadalupe Street              A  00000,12/23/1991,Remodel For Beauty Salon,Final,,,,,,,,,,,,,,,,,,,,,,,,3900,,1,,LOT 4 OLT 49 DIVISION D,2416 GUADALUPE STREET,30.28822929,-97.74178668,,,,,
1991-002298 PP,C-1000 Commercial Remodel,Remodel,2416 Guadalupe Street              A  00000,12/23/1991,Remodel For Beauty Salon,Final,,,,,,,,,,,,,,,,,,,,,,,,3900,,1,,LOT 4 OLT 49 DIVISION D,2416 GUADALUPE STREET,30.28822929,-97.74178668,,,,,
1991-002379 BP,R- 101 Single Family Houses,New,5802 Blanco River Pass             A  00000,12/23/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,65905,,1,,,5802 BLANCO RIVER PASS,30.21476774,-97.86885013,,,,,
1991-002379 DS,Res. Driveway & Sidewalk,New,5802 Blanco River Pass             A  00000,12/23/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,65905,,,,,5802 BLANCO RIVER PASS,30.21476774,-97.86885013,,,,,
1991-002379 EP,R- 101 Single Family Houses,New,5802 Blanco River Pass             A  00000,12/23/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,65905,,1,,,5802 BLANCO RIVER PASS,30.21476774,-97.86885013,,,,,
1991-002379 MP,R- 101 Single Family Houses,New,5802 Blanco River Pass             A  00000,12/23/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,65905,,1,,,5802 BLANCO RIVER PASS,30.21476774,-97.86885013,,,,,
1991-002379 PP,R- 101 Single Family Houses,New,5802 Blanco River Pass             A  00000,12/23/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,65905,,1,,,5802 BLANCO RIVER PASS,30.21476774,-97.86885013,,,,,
1991-002405 BP,R- 101 Single Family Houses,New,11403 Birchover Lane                A  00000,12/23/1991,2-Story Residence W/Attached Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,64260,,1,,,11403 BIRCHOVER LANE,30.35046635,-97.61388701,,,,,
1991-002405 DS,Res. Driveway & Sidewalk,New,11403 Birchover Lane                A  00000,12/23/1991,2-Story Residence W/Attached Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,64260,,,,,11403 BIRCHOVER LANE,30.35046635,-97.61388701,,,,,
1991-002405 EP,R- 101 Single Family Houses,New,11403 Birchover Lane                A  00000,12/23/1991,2-Story Residence W/Attached Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,64260,,1,,,11403 BIRCHOVER LANE,30.35046635,-97.61388701,,,,,
1991-002405 MP,R- 101 Single Family Houses,New,11403 Birchover Lane                A  00000,12/23/1991,2-Story Residence W/Attached Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,64260,,1,,,11403 BIRCHOVER LANE,30.35046635,-97.61388701,,,,,
1991-002405 PP,R- 101 Single Family Houses,New,11403 Birchover Lane                A  00000,12/23/1991,2-Story Residence W/Attached Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,64260,,1,,,11403 BIRCHOVER LANE,30.35046635,-97.61388701,,,,,
1991-002426 BP,R- 101 Single Family Houses,New,6701 Carisbrooke Lane              A  00000,12/23/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,94395,,1,,,6701 CARISBROOKE LANE,30.35211996,-97.61236338,,,,,
1991-002426 DS,Res. Driveway & Sidewalk,New,6701 Carisbrooke Lane              A  00000,12/23/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,94395,,,,,6701 CARISBROOKE LANE,30.35211996,-97.61236338,,,,,
1991-002426 EP,R- 101 Single Family Houses,New,6701 Carisbrooke Lane              A  00000,12/23/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,94395,,1,,,6701 CARISBROOKE LANE,30.35211996,-97.61236338,,,,,
1991-002426 MP,R- 101 Single Family Houses,New,6701 Carisbrooke Lane              A  00000,12/23/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,94395,,1,,,6701 CARISBROOKE LANE,30.35211996,-97.61236338,,,,,
1991-002426 PP,R- 101 Single Family Houses,New,6701 Carisbrooke Lane              A  00000,12/23/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,94395,,1,,,6701 CARISBROOKE LANE,30.35211996,-97.61236338,,,,,
