permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1991-000380 BP,"C- 324 Office, Bank & Professional Bldgs",New,12124 Park Thirty-Five Circle       A 200000,04/25/1991,Shell Building,Final,,,,,,,,,,,,,,,,,,,,,,,,578000,,1,,,12124 PARK THIRTY-FIVE CIRCLE,30.39404536,-97.67333356,,,,,
1991-000380 EP,"C- 324 Office, Bank & Professional Bldgs",New,12124 Park Thirty-Five Circle       A 200000,04/25/1991,Shell Building,Final,,,,,,,,,,,,,,,,,,,,,,,,578000,,1,,,12124 PARK THIRTY-FIVE CIRCLE,30.39404536,-97.67333356,,,,,
1991-000380 MP,"C- 324 Office, Bank & Professional Bldgs",New,12124 Park Thirty-Five Circle       A 200000,04/25/1991,Shell Building,Final,,,,,,,,,,,,,,,,,,,,,,,,578000,,1,,,12124 PARK THIRTY-FIVE CIRCLE,30.39404536,-97.67333356,,,,,
1991-000380 PP,"C- 324 Office, Bank & Professional Bldgs",New,12124 Park Thirty-Five Circle       A 200000,04/25/1991,Shell Building,Final,,,,,,,,,,,,,,,,,,,,,,,,578000,,1,,,12124 PARK THIRTY-FIVE CIRCLE,30.39404536,-97.67333356,,,,,
1991-000873 BP,,,8809 Tweed Berwick Drive           C  00000,04/25/1991,Accessory Out Building (Res),Final,,,,,,,,,,,,,,,,,,,,,,,,19600,,1,,,8809 TWEED BERWICK DRIVE,30.42800425,-97.79069633,,,,,
1991-000873 EP,,,8809 Tweed Berwick Drive           C  00000,04/25/1991,Accessory Out Building (Res),Expired,,,,,,,,,,,,,,,,,,,,,,,,19600,,1,,,8809 TWEED BERWICK DRIVE,30.42800425,-97.79069633,,,,,
1991-000873 MP,,,8809 Tweed Berwick Drive           C  00000,04/25/1991,Accessory Out Building (Res),Final,,,,,,,,,,,,,,,,,,,,,,,,19600,,1,,,8809 TWEED BERWICK DRIVE,30.42800425,-97.79069633,,,,,
1991-000873 PP,,,8809 Tweed Berwick Drive           C  00000,04/25/1991,Accessory Out Building (Res),Final,,,,,,,,,,,,,,,,,,,,,,,,19600,,1,,,8809 TWEED BERWICK DRIVE,30.42800425,-97.79069633,,,,,
1991-003186 BP,C-1000 Commercial Remodel,Remodel,4800 Interstate Highway 35 South   A  00000,04/25/1991,Remodel Existing Auto Dealership,VOID,,,,,,,,,,,RI/RMT ACQUISITION CORP,,,,,,AUSTIN,TX,78745 2440,,,,,10000,,1,,,4800 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1991-003186 EP,C-1000 Commercial Remodel,Remodel,4800 Interstate Highway 35 South   A  00000,04/25/1991,Remodel Existing Auto Dealership,VOID,,,,,,,,,,,RI/RMT ACQUISITION CORP,,,,,,AUSTIN,TX,78745 2440,,,,,10000,,1,,,4800 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1991-003186 MP,C-1000 Commercial Remodel,Remodel,4800 Interstate Highway 35 South   A  00000,04/25/1991,Remodel Existing Auto Dealership,Final,,,,,,,,,,,RI/RMT ACQUISITION CORP,,,,,,AUSTIN,TX,78745 2440,,,,,10000,,1,,,4800 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1991-003186 PP,C-1000 Commercial Remodel,Remodel,4800 Interstate Highway 35 South   A  00000,04/25/1991,Remodel Existing Auto Dealership,Final,,,,,,,,,,,RI/RMT ACQUISITION CORP,,,,,,AUSTIN,TX,78745 2440,,,,,10000,,1,,,4800 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1991-003189 BP,R- 101 Single Family Houses,New,4603 Colorado Crossing             A  00000,04/25/1991,Two Story Residence W/Att Garage & Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140175,,1,,,4603 COLORADO CROSSING,30.33966589,-97.77904749,,,,,
1991-003189 DS,Res. Driveway & Sidewalk,New,4603 Colorado Crossing             A  00000,04/25/1991,Two Story Residence W/Att Garage & Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140175,,,,,4603 COLORADO CROSSING,30.33966589,-97.77904749,,,,,
1991-003189 EP,R- 101 Single Family Houses,New,4603 Colorado Crossing             A  00000,04/25/1991,Two Story Residence W/Att Garage & Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140175,,1,,,4603 COLORADO CROSSING,30.33966589,-97.77904749,,,,,
1991-003189 MP,R- 101 Single Family Houses,New,4603 Colorado Crossing             A  00000,04/25/1991,Two Story Residence W/Att Garage & Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140175,,1,,,4603 COLORADO CROSSING,30.33966589,-97.77904749,,,,,
1991-003189 PP,R- 101 Single Family Houses,New,4603 Colorado Crossing             A  00000,04/25/1991,Two Story Residence W/Att Garage & Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140175,,1,,,4603 COLORADO CROSSING,30.33966589,-97.77904749,,,,,
1991-003381 BP,C-1000 Commercial Remodel,Remodel,915 Oltorf Street West            A  00000,04/25/1991,Remodel Convenience Store,Final,,,,,,,,,,,11800 METRIC INC DBA SUNRISE MINI MART,,,,,,AUSTIN,TX,78704 5325,,,,,7374,,1,,Lot: 1 Block:   Subdivision:  ,915 OLTORF STREET WEST,30.24339954,-97.76428912,,,,,
1991-003381 EP,C-1000 Commercial Remodel,Remodel,915 Oltorf Street West            A  00000,04/25/1991,Remodel Convenience Store,Final,,,,,,,,,,,11800 METRIC INC DBA SUNRISE MINI MART,,,,,,AUSTIN,TX,78704 5325,,,,,7374,,1,,Lot: 1 Block:   Subdivision:  ,915 OLTORF STREET WEST,30.24339954,-97.76428912,,,,,
