permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1991-001443 BP,C-1000 Commercial Remodel,Remodel,8701 Mo-Pac Expressway North       A  00200,08/13/1991,Remodel For Administrative Office,Final,,,,,,,,,,,,,,,,,,,,,,,,175000,,1,,LOT 3 ATRIUM THE,8701 MO-PAC EXPRESSWAY NORTH,30.37461865,-97.73869669,,,,,
1991-001443 EP,C-1000 Commercial Remodel,Remodel,8701 Mo-Pac Expressway North       A  00200,08/13/1991,Remodel For Administrative Office,Final,,,,,,,,,,,,,,,,,,,,,,,,175000,,1,,LOT 3 ATRIUM THE,8701 MO-PAC EXPRESSWAY NORTH,30.37461865,-97.73869669,,,,,
1991-001443 MP,C-1000 Commercial Remodel,Remodel,8701 Mo-Pac Expressway North       A  00200,08/13/1991,Remodel For Administrative Office,Final,,,,,,,,,,,,,,,,,,,,,,,,175000,,1,,LOT 3 ATRIUM THE,8701 MO-PAC EXPRESSWAY NORTH,30.37461865,-97.73869669,,,,,
1991-001443 PP,C-1000 Commercial Remodel,Remodel,8701 Mo-Pac Expressway North       A  00200,08/13/1991,Remodel For Administrative Office,Final,,,,,,,,,,,,,,,,,,,,,,,,175000,,1,,LOT 3 ATRIUM THE,8701 MO-PAC EXPRESSWAY NORTH,30.37461865,-97.73869669,,,,,
1991-001946 BP,R- 101 Single Family Houses,New,10901 Peale Court                   A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100800,,1,,,10901 PEALE COURT,30.43531292,-97.82274406,,,,,
1991-001946 DS,Res. Driveway & Sidewalk,New,10901 Peale Court                   A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100800,,,,,10901 PEALE COURT,30.43531292,-97.82274406,,,,,
1991-001946 EP,R- 101 Single Family Houses,New,10901 Peale Court                   A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100800,,1,,,10901 PEALE COURT,30.43531292,-97.82274406,,,,,
1991-001946 MP,R- 101 Single Family Houses,New,10901 Peale Court                   A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100800,,1,,,10901 PEALE COURT,30.43531292,-97.82274406,,,,,
1991-001946 PP,R- 101 Single Family Houses,New,10901 Peale Court                   A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100800,,1,,,10901 PEALE COURT,30.43531292,-97.82274406,,,,,
1991-001949 BP,R- 101 Single Family Houses,New,10807 Chestnut Ridge Road           A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,102270,,1,,,10807 CHESTNUT RIDGE ROAD,30.43639919,-97.82091213,,,,,
1991-001949 DS,Res. Driveway & Sidewalk,New,10807 Chestnut Ridge Road           A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,102270,,,,,10807 CHESTNUT RIDGE ROAD,30.43639919,-97.82091213,,,,,
1991-001949 EP,R- 101 Single Family Houses,New,10807 Chestnut Ridge Road           A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,102270,,1,,,10807 CHESTNUT RIDGE ROAD,30.43639919,-97.82091213,,,,,
1991-001949 MP,R- 101 Single Family Houses,New,10807 Chestnut Ridge Road           A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,102270,,1,,,10807 CHESTNUT RIDGE ROAD,30.43639919,-97.82091213,,,,,
1991-001949 PP,R- 101 Single Family Houses,New,10807 Chestnut Ridge Road           A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,102270,,1,,,10807 CHESTNUT RIDGE ROAD,30.43639919,-97.82091213,,,,,
1991-003600 BP,R- 101 Single Family Houses,New,10907 Yorktown Cove                 A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125860,,1,,LOT 6 BLK B CANYON CREEK SEC 18,10907 YORKTOWN COVE,30.43626739,-97.82331273,,,,,
1991-003600 DS,Res. Driveway & Sidewalk,New,10907 Yorktown Cove                 A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125860,,,,LOT 6 BLK B CANYON CREEK SEC 18,10907 YORKTOWN COVE,30.43626739,-97.82331273,,,,,
1991-003600 EP,R- 101 Single Family Houses,New,10907 Yorktown Cove                 A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125860,,1,,LOT 6 BLK B CANYON CREEK SEC 18,10907 YORKTOWN COVE,30.43626739,-97.82331273,,,,,
1991-003600 MP,R- 101 Single Family Houses,New,10907 Yorktown Cove                 A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125860,,1,,LOT 6 BLK B CANYON CREEK SEC 18,10907 YORKTOWN COVE,30.43626739,-97.82331273,,,,,
1991-003600 PP,R- 101 Single Family Houses,New,10907 Yorktown Cove                 A  00000,08/13/1991,New One Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,125860,,1,,LOT 6 BLK B CANYON CREEK SEC 18,10907 YORKTOWN COVE,30.43626739,-97.82331273,,,,,
1991-003622 BP,R- 101 Single Family Houses,New,7907 Goldenrod Cove                A  00000,08/13/1991,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,137060,,1,,,7907 GOLDENROD COVE,30.38855578,-97.79859622,,,,,
1991-003622 DS,Res. Driveway & Sidewalk,New,7907 Goldenrod Cove                A  00000,08/13/1991,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,137060,,,,,7907 GOLDENROD COVE,30.38855578,-97.79859622,,,,,
1991-003622 EP,R- 101 Single Family Houses,New,7907 Goldenrod Cove                A  00000,08/13/1991,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,137060,,1,,,7907 GOLDENROD COVE,30.38855578,-97.79859622,,,,,
1991-003622 MP,R- 101 Single Family Houses,New,7907 Goldenrod Cove                A  00000,08/13/1991,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,137060,,1,,,7907 GOLDENROD COVE,30.38855578,-97.79859622,,,,,
1991-003622 PP,R- 101 Single Family Houses,New,7907 Goldenrod Cove                A  00000,08/13/1991,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,137060,,1,,,7907 GOLDENROD COVE,30.38855578,-97.79859622,,,,,
1991-003627 BP,R- 101 Single Family Houses,New,11115 Crossland Drive               A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,88340,,1,,,11115 CROSSLAND DRIVE,30.44229218,-97.82381604,,,,,
1991-003627 DS,Res. Driveway & Sidewalk,New,11115 Crossland Drive               A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,88340,,,,,11115 CROSSLAND DRIVE,30.44229218,-97.82381604,,,,,
1991-003627 EP,R- 101 Single Family Houses,New,11115 Crossland Drive               A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,88340,,1,,,11115 CROSSLAND DRIVE,30.44229218,-97.82381604,,,,,
1991-003627 MP,R- 101 Single Family Houses,New,11115 Crossland Drive               A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,88340,,1,,,11115 CROSSLAND DRIVE,30.44229218,-97.82381604,,,,,
1991-003627 PP,R- 101 Single Family Houses,New,11115 Crossland Drive               A  00000,08/13/1991,New Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,88340,,1,,,11115 CROSSLAND DRIVE,30.44229218,-97.82381604,,,,,
1991-003647 BP,R- 101 Single Family Houses,New,8100 Richard King Court            A  00000,08/13/1991,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,64295,,1,,Lot: 21 Block: N Subdivision: LEGEND OAKS PH A SEC 4 & PH B,8100 RICHARD KING COURT,30.218295,-97.87321584,,,,,
1991-003647 DS,Res. Driveway & Sidewalk,New,8100 Richard King Court            A  00000,08/13/1991,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,64295,,,,Lot: 21 Block: N Subdivision: LEGEND OAKS PH A SEC 4 & PH B,8100 RICHARD KING COURT,30.218295,-97.87321584,,,,,
1991-003647 EP,R- 101 Single Family Houses,New,8100 Richard King Court            A  00000,08/13/1991,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,64295,,1,,Lot: 21 Block: N Subdivision: LEGEND OAKS PH A SEC 4 & PH B,8100 RICHARD KING COURT,30.218295,-97.87321584,,,,,
1991-003647 MP,R- 101 Single Family Houses,New,8100 Richard King Court            A  00000,08/13/1991,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,64295,,1,,Lot: 21 Block: N Subdivision: LEGEND OAKS PH A SEC 4 & PH B,8100 RICHARD KING COURT,30.218295,-97.87321584,,,,,
1991-003647 PP,R- 101 Single Family Houses,New,8100 Richard King Court            A  00000,08/13/1991,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,64295,,1,,Lot: 21 Block: N Subdivision: LEGEND OAKS PH A SEC 4 & PH B,8100 RICHARD KING COURT,30.218295,-97.87321584,,,,,
1991-003648 BP,R- 101 Single Family Houses,New,7800 Ginkgo Cove                   A  00000,08/13/1991,Two Stry Residence W/Att Garage & 2 Decks,Final,,,,,,,,,,,,,,,,,,,,,,,,152425,,1,,LOT 12 BLK C JESTER POINT 2 SEC 5-B,7800 GINKGO COVE,30.38786729,-97.80063912,,,,,
1991-003648 DS,Res. Driveway & Sidewalk,New,7800 Ginkgo Cove                   A  00000,08/13/1991,Two Stry Residence W/Att Garage & 2 Decks,Final,,,,,,,,,,,,,,,,,,,,,,,,152425,,,,LOT 12 BLK C JESTER POINT 2 SEC 5-B,7800 GINKGO COVE,30.38786729,-97.80063912,,,,,
1991-003648 EP,R- 101 Single Family Houses,New,7800 Ginkgo Cove                   A  00000,08/13/1991,Two Stry Residence W/Att Garage & 2 Decks,Final,,,,,,,,,,,,,,,,,,,,,,,,152425,,1,,LOT 12 BLK C JESTER POINT 2 SEC 5-B,7800 GINKGO COVE,30.38786729,-97.80063912,,,,,
1991-003648 MP,R- 101 Single Family Houses,New,7800 Ginkgo Cove                   A  00000,08/13/1991,Two Stry Residence W/Att Garage & 2 Decks,Final,,,,,,,,,,,,,,,,,,,,,,,,152425,,1,,LOT 12 BLK C JESTER POINT 2 SEC 5-B,7800 GINKGO COVE,30.38786729,-97.80063912,,,,,
1991-003648 PP,R- 101 Single Family Houses,New,7800 Ginkgo Cove                   A  00000,08/13/1991,Two Stry Residence W/Att Garage & 2 Decks,Final,,,,,,,,,,,,,,,,,,,,,,,,152425,,1,,LOT 12 BLK C JESTER POINT 2 SEC 5-B,7800 GINKGO COVE,30.38786729,-97.80063912,,,,,
