permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1984-003114 BP,"C- 437 Addn, Alter, Convn-NonRes",Addition,1100 Springdale Road               A .00000,11/20/1984,Addn To And Rem Exist Res To Create Church,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,,1100 SPRINGDALE ROAD,,,,,,,
1984-003114 DS,Com. Driveway & Sidewalk,Modification,1100 Springdale Road               A .00000,11/20/1984,Addn To And Rem Exist Res To Create Church,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,,,,1100 SPRINGDALE ROAD,,,,,,,
1984-003114 EP,"C- 437 Addn, Alter, Convn-NonRes",Addition,1100 Springdale Road               A .00000,11/20/1984,Addn To And Rem Exist Res To Create Church,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,,1100 SPRINGDALE ROAD,,,,,,,
1984-003114 MP,"C- 437 Addn, Alter, Convn-NonRes",Addition,1100 Springdale Road               A .00000,11/20/1984,Addn To And Rem Exist Res To Create Church,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,,1100 SPRINGDALE ROAD,,,,,,,
1984-003114 PP,"C- 437 Addn, Alter, Convn-NonRes",Addition,1100 Springdale Road               A .00000,11/20/1984,Addn To And Rem Exist Res To Create Church,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,,1100 SPRINGDALE ROAD,,,,,,,
1984-008380 BP,R- 645 Demolition One Family Homes,Demolition,29 Bierce Street                 A  00000,11/20/1984,Demolish Res To Min Stds 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,29 BIERCE STREET,30.25758575,-97.73969268,,,,,
1984-012404 BP,C-1000 Commercial Remodel,Remodel,510 15 Street West                A  00000,11/20/1984,Rem To Add New Facade To Exist Office,Final,,,,,,,,,,,,,,,,,,,,,,,,90000,,1,,,510 15 STREET WEST,30.27867424,-97.74485022,,,,,
1984-017597 BP,R- 434 Addition & Alterations,Addition,6713 Tampa Cove                    A  00000,11/20/1984,Addition To Ext Res To Bathrm,Final,,,,,,,,,,,"Frank Filtsch, ",,,,,,,,,(512) 797-1030,,,,1800,,1,,Lot: 22 Block: 4 Subdivision:  ,6713 TAMPA COVE,30.31307848,-97.6693082,,,,,
1984-017597 EP,R- 434 Addition & Alterations,Addition,6713 Tampa Cove                    A  00000,11/20/1984,Addition To Ext Res To Bathrm,Final,,,,,,,,,,,"Frank Filtsch, ",,,,,,,,,(512) 797-1030,,,,1800,,1,,Lot: 22 Block: 4 Subdivision:  ,6713 TAMPA COVE,30.31307848,-97.6693082,,,,,
1984-017597 MP,R- 434 Addition & Alterations,Addition,6713 Tampa Cove                    A  00000,11/20/1984,Addition To Ext Res To Bathrm,Final,,,,,,,,,,,"Frank Filtsch, ",,,,,,,,,(512) 797-1030,,,,1800,,1,,Lot: 22 Block: 4 Subdivision:  ,6713 TAMPA COVE,30.31307848,-97.6693082,,,,,
1984-017597 PP,R- 434 Addition & Alterations,Addition,6713 Tampa Cove                    A  00000,11/20/1984,Addition To Ext Res To Bathrm,Final,,,,,,,,,,,"Frank Filtsch, ",,,,,,,,,(512) 797-1030,,,,1800,,1,,Lot: 22 Block: 4 Subdivision:  ,6713 TAMPA COVE,30.31307848,-97.6693082,,,,,
1984-021523 BP,R- 434 Addition & Alterations,Addition,1304 Foxcroft Place                C  00000,11/20/1984,2 Stry Frm Res W/Mas Ven & Detach Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,124565,,1,,Lot: 27 Block: B Subdivision: TREEMONT PHASE A SEC I,1304 FOXCROFT PLACE,30.26499134,-97.79619105,,,,,
1984-021523 DS,Res. Driveway & Sidewalk,New,1304 Foxcroft Place                C  00000,11/20/1984,2 Stry Frm Res W/Mas Ven & Detach Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,124565,,,,Lot: 27 Block: B Subdivision: TREEMONT PHASE A SEC I,1304 FOXCROFT PLACE,30.26499134,-97.79619105,,,,,
1984-021523 EP,R- 434 Addition & Alterations,Addition,1304 Foxcroft Place                C  00000,11/20/1984,2 Stry Frm Res W/Mas Ven & Detach Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,124565,,1,,Lot: 27 Block: B Subdivision: TREEMONT PHASE A SEC I,1304 FOXCROFT PLACE,30.26499134,-97.79619105,,,,,
1984-021523 MP,R- 434 Addition & Alterations,Addition,1304 Foxcroft Place                C  00000,11/20/1984,2 Stry Frm Res W/Mas Ven & Detach Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,124565,,1,,Lot: 27 Block: B Subdivision: TREEMONT PHASE A SEC I,1304 FOXCROFT PLACE,30.26499134,-97.79619105,,,,,
1984-021523 PP,R- 434 Addition & Alterations,Addition,1304 Foxcroft Place                C  00000,11/20/1984,2 Stry Frm Res W/Mas Ven & Detach Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,124565,,1,,Lot: 27 Block: B Subdivision: TREEMONT PHASE A SEC I,1304 FOXCROFT PLACE,30.26499134,-97.79619105,,,,,
1984-021525 BP,C-1000 Commercial Remodel,Remodel,12633 Research Boulevard            A  00000,11/20/1984,Remodel Existing Restaurant Interior Only,Final,,,,,,,,,,,,,,,,,,,,,,,,110000,,1,,,12633 RESEARCH BOULEVARD,30.43224615,-97.76424412,,,,,
1984-021525 EP,C-1000 Commercial Remodel,Remodel,12633 Research Boulevard            A  00000,11/20/1984,Remodel Existing Restaurant Interior Only,Final,,,,,,,,,,,,,,,,,,,,,,,,110000,,1,,,12633 RESEARCH BOULEVARD,30.43224615,-97.76424412,,,,,
1984-021525 MP,C-1000 Commercial Remodel,Remodel,12633 Research Boulevard            A  00000,11/20/1984,Remodel Existing Restaurant Interior Only,Final,,,,,,,,,,,,,,,,,,,,,,,,110000,,1,,,12633 RESEARCH BOULEVARD,30.43224615,-97.76424412,,,,,
1984-021525 PP,C-1000 Commercial Remodel,Remodel,12633 Research Boulevard            A  00000,11/20/1984,Remodel Existing Restaurant Interior Only,Final,,,,,,,,,,,,,,,,,,,,,,,,110000,,1,,,12633 RESEARCH BOULEVARD,30.43224615,-97.76424412,,,,,
1984-021538 BP,C- 322 Service Station & Repair Garage,New,1701 Smith Road                    A .00000,11/20/1984,Truck Sales & Service Facility New Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,1000000,,1,,Lot: 20 Block:   Subdivision: CAPITOL BUSINESS PARK,1701 SMITH ROAD,30.25851329,-97.67726077,,,,,
1984-021538 DS,Com. Driveway & Sidewalk,New,1701 Smith Road                    A .00000,11/20/1984,Truck Sales & Service Facility New Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,1000000,,,,Lot: 20 Block:   Subdivision: CAPITOL BUSINESS PARK,1701 SMITH ROAD,30.25851329,-97.67726077,,,,,
1984-021538 EP,C- 322 Service Station & Repair Garage,New,1701 Smith Road                    A .00000,11/20/1984,Truck Sales & Service Facility New Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,1000000,,1,,Lot: 20 Block:   Subdivision: CAPITOL BUSINESS PARK,1701 SMITH ROAD,30.25851329,-97.67726077,,,,,
1984-021538 MP,C- 322 Service Station & Repair Garage,New,1701 Smith Road                    A .00000,11/20/1984,Truck Sales & Service Facility New Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,1000000,,1,,Lot: 20 Block:   Subdivision: CAPITOL BUSINESS PARK,1701 SMITH ROAD,30.25851329,-97.67726077,,,,,
1984-021538 PP,C- 322 Service Station & Repair Garage,New,1701 Smith Road                    A .00000,11/20/1984,Truck Sales & Service Facility New Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,1000000,,1,,Lot: 20 Block:   Subdivision: CAPITOL BUSINESS PARK,1701 SMITH ROAD,30.25851329,-97.67726077,,,,,
1984-021594 BP,R- 101 Single Family Houses,New,1716 Barton Hills Drive            A  00000,11/20/1984,Two Sty Frm Dup W/Stone Ven And Att Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,157710,,1,,Lot: 2 Block: 4 Subdivision:  ,1716 BARTON HILLS DRIVE,30.25846846,-97.78031243,,,,,
1984-021594 DS,Res. Driveway & Sidewalk,New,1716 Barton Hills Drive            A  00000,11/20/1984,Two Sty Frm Dup W/Stone Ven And Att Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,157710,,,,Lot: 2 Block: 4 Subdivision:  ,1716 BARTON HILLS DRIVE,30.25846846,-97.78031243,,,,,
1984-021594 EP,R- 101 Single Family Houses,New,1716 Barton Hills Drive            A  00000,11/20/1984,Two Sty Frm Dup W/Stone Ven And Att Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,157710,,1,,Lot: 2 Block: 4 Subdivision:  ,1716 BARTON HILLS DRIVE,30.25846846,-97.78031243,,,,,
1984-021594 MP,R- 101 Single Family Houses,New,1716 Barton Hills Drive            A  00000,11/20/1984,Two Sty Frm Dup W/Stone Ven And Att Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,157710,,1,,Lot: 2 Block: 4 Subdivision:  ,1716 BARTON HILLS DRIVE,30.25846846,-97.78031243,,,,,
1984-021594 PP,R- 101 Single Family Houses,New,1716 Barton Hills Drive            A  00000,11/20/1984,Two Sty Frm Dup W/Stone Ven And Att Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,157710,,1,,Lot: 2 Block: 4 Subdivision:  ,1716 BARTON HILLS DRIVE,30.25846846,-97.78031243,,,,,
1984-021625 BP,C- 327 Stores & Customer Services,New,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,GHI INVESTMENTS LLC,,,,,,AUSTIN,TX,78756 1622,,,,,231000,,1,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021625 BP,C- 327 Stores & Customer Services,New,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,PRESIDIUM PLEASANT VALLEY LP,,,,,,DALLAS,TX,75201,,,,,231000,,1,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021625 DS,,,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,PRESIDIUM PLEASANT VALLEY LP,,,,,,DALLAS,TX,75201,,,,,231000,,,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021625 DS,,,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,GHI INVESTMENTS LLC,,,,,,AUSTIN,TX,78756 1622,,,,,231000,,,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021625 EP,C- 327 Stores & Customer Services,New,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,GHI INVESTMENTS LLC,,,,,,AUSTIN,TX,78756 1622,,,,,231000,,1,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021625 EP,C- 327 Stores & Customer Services,New,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,PRESIDIUM PLEASANT VALLEY LP,,,,,,DALLAS,TX,75201,,,,,231000,,1,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021625 MP,C- 327 Stores & Customer Services,New,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,GHI INVESTMENTS LLC,,,,,,AUSTIN,TX,78756 1622,,,,,231000,,1,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021625 MP,C- 327 Stores & Customer Services,New,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,PRESIDIUM PLEASANT VALLEY LP,,,,,,DALLAS,TX,75201,,,,,231000,,1,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021625 PP,C- 327 Stores & Customer Services,New,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,GHI INVESTMENTS LLC,,,,,,AUSTIN,TX,78756 1622,,,,,231000,,1,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021625 PP,C- 327 Stores & Customer Services,New,1600 Pleasant Valley Road South    A  00000,11/20/1984,New Construction To Create Restaurant,VOID,,,,,,,,,,,PRESIDIUM PLEASANT VALLEY LP,,,,,,DALLAS,TX,75201,,,,,231000,,1,,LOT A LONGCRIER SUBD,1600 PLEASANT VALLEY ROAD SOUTH,30.23780109,-97.72144148,,,,,
1984-021626 BP,R- 645 Demolition One Family Homes,Demolition,1141 Berger Street                 A D00000,11/20/1984,Demolish Res To Min Stds 60 Days,Final,,,,,,,,,,,ORTEGA MARY LOU,,,,,,AUSTIN,TX,78721 2534,,,,,500,,1,,Lot: 32 Block: 7 Subdivision: BROOKSDALE,1141 BERGER STREET,30.27169799,-97.68653479,,,,,
1984-021631 BP,R- 645 Demolition One Family Homes,Demolition,27 Bierce Street                 A  00000,11/20/1984,Demolish Res To Min Stds 60 Days (Front),Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,27 BIERCE STREET,30.25746261,-97.7397449,,,,,
