permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1984-000328 BP,R- 101 Single Family Houses,New,3908 Stonecroft Drive              A  00000,02/27/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,52990,,1,,Lot: 35 Block: A Subdivision: WOODSTONE VILLAGE SEC 6,3908 STONECROFT DRIVE,30.2092369,-97.84127699,,,,,
1984-000328 DS,Res. Driveway & Sidewalk,New,3908 Stonecroft Drive              A  00000,02/27/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,52990,,,,Lot: 35 Block: A Subdivision: WOODSTONE VILLAGE SEC 6,3908 STONECROFT DRIVE,30.2092369,-97.84127699,,,,,
1984-000328 EP,R- 101 Single Family Houses,New,3908 Stonecroft Drive              A  00000,02/27/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,52990,,1,,Lot: 35 Block: A Subdivision: WOODSTONE VILLAGE SEC 6,3908 STONECROFT DRIVE,30.2092369,-97.84127699,,,,,
1984-000328 MP,R- 101 Single Family Houses,New,3908 Stonecroft Drive              A  00000,02/27/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,52990,,1,,Lot: 35 Block: A Subdivision: WOODSTONE VILLAGE SEC 6,3908 STONECROFT DRIVE,30.2092369,-97.84127699,,,,,
1984-000328 PP,R- 101 Single Family Houses,New,3908 Stonecroft Drive              A  00000,02/27/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,52990,,1,,Lot: 35 Block: A Subdivision: WOODSTONE VILLAGE SEC 6,3908 STONECROFT DRIVE,30.2092369,-97.84127699,,,,,
1984-000447 BP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  32027,02/27/1984,Remodeling Existing Offices,Final,,,,,,,,,,,,,,,,,,,,,,,,40944,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1984-000447 EP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  32027,02/27/1984,Remodeling Existing Offices,VOID,,,,,,,,,,,,,,,,,,,,,,,,40944,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1984-000447 MP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  32027,02/27/1984,Remodeling Existing Offices,VOID,,,,,,,,,,,,,,,,,,,,,,,,40944,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1984-000447 PP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  32027,02/27/1984,Remodeling Existing Offices,VOID,,,,,,,,,,,,,,,,,,,,,,,,40944,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1984-000450 BP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  32409,02/27/1984,Relocate Equipment In Test Room,Final,,,,,,,,,,,,,,,,,,,,,,,,25840,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
