permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1984-008509 BP,R- 101 Single Family Houses,New,5803 Kevin Kelly Place             C  00000,11/01/1984,1 Stry Frm Pud W/Stone Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,56910,,1,,,5803 KEVIN KELLY PLACE,30.43964439,-97.74054865,,,,,
1984-008509 EP,R- 101 Single Family Houses,New,5803 Kevin Kelly Place             C  00000,11/01/1984,1 Stry Frm Pud W/Stone Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,56910,,1,,,5803 KEVIN KELLY PLACE,30.43964439,-97.74054865,,,,,
1984-008509 MP,R- 101 Single Family Houses,New,5803 Kevin Kelly Place             C  00000,11/01/1984,1 Stry Frm Pud W/Stone Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,56910,,1,,,5803 KEVIN KELLY PLACE,30.43964439,-97.74054865,,,,,
1984-008509 PP,R- 101 Single Family Houses,New,5803 Kevin Kelly Place             C  00000,11/01/1984,1 Stry Frm Pud W/Stone Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,56910,,1,,,5803 KEVIN KELLY PLACE,30.43964439,-97.74054865,,,,,
1984-012262 BP,C-1000 Commercial Remodel,Remodel,901 Guadalupe Street              A  00000,11/01/1984,Remodel Republic Bank-Drive Thriu Facility,Final,,,,,,,,,,,,,,,,,,,,,,,,96772,,1,,,901 GUADALUPE STREET,,,,,,,
1984-012262 EP,C-1000 Commercial Remodel,Remodel,901 Guadalupe Street              A  00000,11/01/1984,Remodel Republic Bank-Drive Thriu Facility,Final,,,,,,,,,,,,,,,,,,,,,,,,96772,,1,,,901 GUADALUPE STREET,,,,,,,
1984-012262 MP,C-1000 Commercial Remodel,Remodel,901 Guadalupe Street              A  00000,11/01/1984,Remodel Republic Bank-Drive Thriu Facility,Final,,,,,,,,,,,,,,,,,,,,,,,,96772,,1,,,901 GUADALUPE STREET,,,,,,,
1984-012415 BP,C- 319 Churches and Othr Religious Bldgs,New,9648 Lamar Boulevard North         A  00000,11/01/1984,Provide Photofinsihing Service,Final,,,,,,,,,,,,,,,,,,,,,,,,35000,,1,,,9648 LAMAR BOULEVARD NORTH,,,,,,,
1984-012415 EP,C- 319 Churches and Othr Religious Bldgs,New,9648 Lamar Boulevard North         A  00000,11/01/1984,Provide Photofinsihing Service,Final,,,,,,,,,,,,,,,,,,,,,,,,35000,,1,,,9648 LAMAR BOULEVARD NORTH,,,,,,,
1984-012415 MP,C- 319 Churches and Othr Religious Bldgs,New,9648 Lamar Boulevard North         A  00000,11/01/1984,Provide Photofinsihing Service,Final,,,,,,,,,,,,,,,,,,,,,,,,35000,,1,,,9648 LAMAR BOULEVARD NORTH,,,,,,,
1984-012415 PP,C- 319 Churches and Othr Religious Bldgs,New,9648 Lamar Boulevard North         A  00000,11/01/1984,Provide Photofinsihing Service,Final,,,,,,,,,,,,,,,,,,,,,,,,35000,,1,,,9648 LAMAR BOULEVARD NORTH,,,,,,,
1984-012679 BP,C- 322 Service Station & Repair Garage,New,3700 Lake Austin Boulevard         A  00000,11/01/1984,New 1 Sty Equipment Repair & Maintenance Bldg   **refer to pmt # 2010-079947**,VOID,,,,,,,,,,,,,,,,,,,,,,,,283750,,1,,"LOT 1-5,10-12 BLK 2 BLK 3-5 PT VAC STS & ALLEY LAKE ADDN",3700 LAKE AUSTIN BOULEVARD,30.2942343,-97.78269042,,,,,
1984-012679 EP,C- 322 Service Station & Repair Garage,New,3700 Lake Austin Boulevard         A  00000,11/01/1984,New 1 Sty Equipment Repair & Maintenance Bldg,VOID,,,,,,,,,,,,,,,,,,,,,,,,283750,,1,,"LOT 1-5,10-12 BLK 2 BLK 3-5 PT VAC STS & ALLEY LAKE ADDN",3700 LAKE AUSTIN BOULEVARD,30.2942343,-97.78269042,,,,,
1984-012679 MP,C- 322 Service Station & Repair Garage,New,3700 Lake Austin Boulevard         A  00000,11/01/1984,New 1 Sty Equipment Repair & Maintenance Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,283750,,1,,"LOT 1-5,10-12 BLK 2 BLK 3-5 PT VAC STS & ALLEY LAKE ADDN",3700 LAKE AUSTIN BOULEVARD,30.2942343,-97.78269042,,,,,
1984-012679 PP,C- 322 Service Station & Repair Garage,New,3700 Lake Austin Boulevard         A  00000,11/01/1984,New 1 Sty Equipment Repair & Maintenance Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,283750,,1,,"LOT 1-5,10-12 BLK 2 BLK 3-5 PT VAC STS & ALLEY LAKE ADDN",3700 LAKE AUSTIN BOULEVARD,30.2942343,-97.78269042,,,,,
1984-012721 BP,C-1000 Commercial Remodel,Remodel,1611 Headway Circle                A  00100,11/01/1984,Remodel To Create Office/Service Space,Final,,,,,,,,,,,,,,,,,,,,,,,,129000,,1,,LOT 1 HEADWAY 7 & LOT 2-B HEADWAY 7-A,1611 HEADWAY CIRCLE,30.33380758,-97.68243217,,,,,
