permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1987-012594 BP,C-1000 Commercial Remodel,Remodel,223  1 Street East                A .01000,07/29/1987,Tenant Finish For Office,Final,,,,,,,,,,,,,,,,,,,,,,,,180900,,1,,Lot: 1 Block:   Subdivision: SAN JACINTO CENTER (VACATED 2-6-01),223 1 STREET EAST,,,,,,,
1987-012594 EP,C-1000 Commercial Remodel,Remodel,223  1 Street East                A .01000,07/29/1987,Tenant Finish For Office,Final,,,,,,,,,,,,,,,,,,,,,,,,180900,,1,,Lot: 1 Block:   Subdivision: SAN JACINTO CENTER (VACATED 2-6-01),223 1 STREET EAST,,,,,,,
1987-012594 MP,C-1000 Commercial Remodel,Remodel,223  1 Street East                A .01000,07/29/1987,Tenant Finish For Office,Final,,,,,,,,,,,,,,,,,,,,,,,,180900,,1,,Lot: 1 Block:   Subdivision: SAN JACINTO CENTER (VACATED 2-6-01),223 1 STREET EAST,,,,,,,
1987-012594 PP,C-1000 Commercial Remodel,Remodel,223  1 Street East                A .01000,07/29/1987,Tenant Finish For Office,Final,,,,,,,,,,,,,,,,,,,,,,,,180900,,1,,Lot: 1 Block:   Subdivision: SAN JACINTO CENTER (VACATED 2-6-01),223 1 STREET EAST,,,,,,,
1987-019189 BP,C-1000 Commercial Remodel,Remodel,8120 Research Boulevard            A  00103,07/29/1987,Finish Out To Create Milo\'S Beauty Supply,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,8120 RESEARCH BOULEVARD,30.35358767,-97.71546857,,,,,
1987-019189 EP,C-1000 Commercial Remodel,Remodel,8120 Research Boulevard            A  00103,07/29/1987,Finish Out To Create Milo\'S Beauty Supply,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,8120 RESEARCH BOULEVARD,30.35358767,-97.71546857,,,,,
1987-019189 MP,C-1000 Commercial Remodel,Remodel,8120 Research Boulevard            A  00103,07/29/1987,Finish Out To Create Milo\'S Beauty Supply,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,8120 RESEARCH BOULEVARD,30.35358767,-97.71546857,,,,,
1987-019189 PP,C-1000 Commercial Remodel,Remodel,8120 Research Boulevard            A  00103,07/29/1987,Finish Out To Create Milo\'S Beauty Supply,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,8120 RESEARCH BOULEVARD,30.35358767,-97.71546857,,,,,
1987-019221 BP,C-1000 Commercial Remodel,Remodel,1301 38 Street West                A  00000,07/29/1987,Remodel Common Areas In Exist Office,Final,,,,,,,,,,,DAUGHTERS OF CHARITY HEALTH SERVICES OF AUSTIN ATTN BOB MOROZ,,,,,,AUSTIN,TX,78705 1006,,,,,270000,,1,,Lot:   Block: 5 Subdivision:  ,1301 38 STREET WEST,30.30560445,-97.74652809,,,,,
1987-019221 EP,C-1000 Commercial Remodel,Remodel,1301 38 Street West                A  00000,07/29/1987,Remodel Common Areas In Exist Office,Final,,,,,,,,,,,DAUGHTERS OF CHARITY HEALTH SERVICES OF AUSTIN ATTN BOB MOROZ,,,,,,AUSTIN,TX,78705 1006,,,,,270000,,1,,Lot:   Block: 5 Subdivision:  ,1301 38 STREET WEST,30.30560445,-97.74652809,,,,,
