permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1987-012615 BP,C- 329 Com Structures Other Than Bldg ,New,2410 Parmer Lane West              A  00000,08/04/1987,"Install 1-1000 Gal Tank, 1 Pump",Final,,,,,,,,,,,,,,,,,,,,,,,,11600,,1,,,2410 PARMER LANE WEST,30.41953486,-97.70129786,,,,,
1987-012615 MP,C- 329 Com Structures Other Than Bldg ,New,2410 Parmer Lane West              A  00000,08/04/1987,"Install 1-1000 Gal Tank, 1 Pump",VOID,,,,,,,,,,,,,,,,,,,,,,,,11600,,1,,,2410 PARMER LANE WEST,30.41953486,-97.70129786,,,,,
1987-015341 BP,R- 435 Renovations/Remodel ,Remodel,6210 Walker Lane                   A  00000,08/04/1987,Repairs Throughout Interior Of Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 4 Block:   Subdivision: C. A. HAMILTON ET AL SUBDIVISION,6210 WALKER LANE,30.23894124,-97.69507682,,,,,
1987-015343 BP,R- 435 Renovations/Remodel ,Remodel,1300 Cometa Street                 A  00000,08/04/1987,Repairs Throughout Interior Of Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 8 Block: 3 Subdivision: CHERNOSKY SUBDN NO 9,1300 COMETA STREET,30.27966681,-97.69004693,,,,,
1987-015345 BP,R- 435 Renovations/Remodel ,Remodel,3702 Commerce Street               A  00000,08/04/1987,Repairs Throughout Interior Of Residence,VOID,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,3702 COMMERCE STREET,30.27982009,-97.69381942,,,,,
1987-015582 BP,C- 327 Stores & Customer Services,New,5526 Congress Avenue South         A  00000,08/04/1987,"New Convience Store, Canopy, 4 Dispensers",Final,,,,,,,,,,,PCG EXCHANGE 2007-300 LLC % PCG EXCHANGE INC,,,,,,NEW YORK,NY,10022 6098,,,,,168000,,1,,"Lot: 1A Block:   Subdivision: PLEASANT HILL SUBDIVISION, AMENDED PLATS OF LOTS 1-9 & 30",5526 CONGRESS AVENUE SOUTH,30.2055843,-97.77515627,,,,,
1987-015582 DS,Com. Driveway & Sidewalk,New,5526 Congress Avenue South         A  00000,08/04/1987,"New Convience Store, Canopy, 4 Dispensers",Final,,,,,,,,,,,PCG EXCHANGE 2007-300 LLC % PCG EXCHANGE INC,,,,,,NEW YORK,NY,10022 6098,,,,,168000,,,,"Lot: 1A Block:   Subdivision: PLEASANT HILL SUBDIVISION, AMENDED PLATS OF LOTS 1-9 & 30",5526 CONGRESS AVENUE SOUTH,30.2055843,-97.77515627,,,,,
1987-015582 EP,C- 327 Stores & Customer Services,New,5526 Congress Avenue South         A  00000,08/04/1987,"New Convience Store, Canopy, 4 Dispensers",Final,,,,,,,,,,,PCG EXCHANGE 2007-300 LLC % PCG EXCHANGE INC,,,,,,NEW YORK,NY,10022 6098,,,,,168000,,1,,"Lot: 1A Block:   Subdivision: PLEASANT HILL SUBDIVISION, AMENDED PLATS OF LOTS 1-9 & 30",5526 CONGRESS AVENUE SOUTH,30.2055843,-97.77515627,,,,,
1987-015582 MP,C- 327 Stores & Customer Services,New,5526 Congress Avenue South         A  00000,08/04/1987,"New Convience Store, Canopy, 4 Dispensers",Final,,,,,,,,,,,PCG EXCHANGE 2007-300 LLC % PCG EXCHANGE INC,,,,,,NEW YORK,NY,10022 6098,,,,,168000,,1,,"Lot: 1A Block:   Subdivision: PLEASANT HILL SUBDIVISION, AMENDED PLATS OF LOTS 1-9 & 30",5526 CONGRESS AVENUE SOUTH,30.2055843,-97.77515627,,,,,
1987-015582 PP,C- 327 Stores & Customer Services,New,5526 Congress Avenue South         A  00000,08/04/1987,"New Convience Store, Canopy, 4 Dispensers",Final,,,,,,,,,,,PCG EXCHANGE 2007-300 LLC % PCG EXCHANGE INC,,,,,,NEW YORK,NY,10022 6098,,,,,168000,,1,,"Lot: 1A Block:   Subdivision: PLEASANT HILL SUBDIVISION, AMENDED PLATS OF LOTS 1-9 & 30",5526 CONGRESS AVENUE SOUTH,30.2055843,-97.77515627,,,,,
