permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1987-002303 BP,C- 327 Stores & Customer Services,New,6603 Berkman Drive                 A .00000,09/29/1987,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,74000,,1,,Lot: 1 Block:   Subdivision:  ,6603 BERKMAN DRIVE,30.31914596,-97.68899078,,,,,
1987-002303 DS,Com. Driveway & Sidewalk,New,6603 Berkman Drive                 A .00000,09/29/1987,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,74000,,,,Lot: 1 Block:   Subdivision:  ,6603 BERKMAN DRIVE,30.31914596,-97.68899078,,,,,
1987-002303 EP,C- 327 Stores & Customer Services,New,6603 Berkman Drive                 A .00000,09/29/1987,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,74000,,1,,Lot: 1 Block:   Subdivision:  ,6603 BERKMAN DRIVE,30.31914596,-97.68899078,,,,,
1987-002303 MP,C- 327 Stores & Customer Services,New,6603 Berkman Drive                 A .00000,09/29/1987,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,74000,,1,,Lot: 1 Block:   Subdivision:  ,6603 BERKMAN DRIVE,30.31914596,-97.68899078,,,,,
1987-002303 PP,C- 327 Stores & Customer Services,New,6603 Berkman Drive                 A .00000,09/29/1987,New Short Stop Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,74000,,1,,Lot: 1 Block:   Subdivision:  ,6603 BERKMAN DRIVE,30.31914596,-97.68899078,,,,,
1987-006431 EP,Sign Permit,,720 Bastrop Highway               A  00000,09/29/1987,Pole Sign For Tenant Directory,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 2 * LESS .079A ROGERS SUBD THE,720 BASTROP HIGHWAY,30.23358721,-97.68592428,,,,,
1987-009986 BP,C- 649 Demolition All Other Bldgs Com,Demolition,6603 Berkman Drive                 A  00000,09/29/1987,Demolish Commecial Building,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 1 Block:   Subdivision:  ,6603 BERKMAN DRIVE,30.31914596,-97.68899078,,,,,
1987-010016 BP,C-1000 Commercial Remodel,Remodel,5736 Manchaca Road                 A  00000,09/29/1987,Interior Remodel For Gameroom And Teen Dancing,Final,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,5736 MANCHACA ROAD,,,,,,,
1987-010016 PP,C-1000 Commercial Remodel,Remodel,5736 Manchaca Road                 A  00000,09/29/1987,Interior Remodel For Gameroom And Teen Dancing,Final,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,5736 MANCHACA ROAD,,,,,,,
1987-010141 BP,"C- 324 Office, Bank & Professional Bldgs",New,1604  5 Street West                A  00000,09/29/1987,New Drive-Thru Bank,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,LOT 14-16 BLK 1 GRAHAM R NILES ADDN,1604 5 STREET WEST,30.27425037,-97.76358896,,,,,
1987-010141 DS,Com. Driveway & Sidewalk,New,1604  5 Street West                A  00000,09/29/1987,New Drive-Thru Bank,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,,,LOT 14-16 BLK 1 GRAHAM R NILES ADDN,1604 5 STREET WEST,30.27425037,-97.76358896,,,,,
1987-010141 EP,"C- 324 Office, Bank & Professional Bldgs",New,1604  5 Street West                A  00000,09/29/1987,New Drive-Thru Bank,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,LOT 14-16 BLK 1 GRAHAM R NILES ADDN,1604 5 STREET WEST,30.27425037,-97.76358896,,,,,
1987-010141 MP,"C- 324 Office, Bank & Professional Bldgs",New,1604  5 Street West                A  00000,09/29/1987,New Drive-Thru Bank,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,LOT 14-16 BLK 1 GRAHAM R NILES ADDN,1604 5 STREET WEST,30.27425037,-97.76358896,,,,,
1987-010141 PP,"C- 324 Office, Bank & Professional Bldgs",New,1604  5 Street West                A  00000,09/29/1987,New Drive-Thru Bank,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,LOT 14-16 BLK 1 GRAHAM R NILES ADDN,1604 5 STREET WEST,30.27425037,-97.76358896,,,,,
1987-010288 BP,C-1000 Commercial Remodel,Remodel,1900 Rio Grande Street             A  00000,09/29/1987,Enlarge Kitchen,Final,,,,,,,,,,,RIO GRANDE ATX INVESTMENTS LLC ATTN STUART MCMANUS,,,,,,AUSTIN,TX,78705 5511,,,,,9500,,1,,Lot:   Block:   Subdivision: PRESERVATION SQUARE,1900 RIO GRANDE STREET,30.28310096,-97.74551408,,,,,
