permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1987-000458 EP,Sign Permit,,3036  1 Street South               A  00000,03/13/1987,Low Profile Sign For Tenant Names,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3036 1 STREET SOUTH,30.23397643,-97.76494582,,,,,
1987-000978 BP,C-1000 Commercial Remodel,Remodel,1000  6 Street East                A .00000,03/13/1987,Remodeling Existing Warehouse To Create,Final,,,,,,,,,,,DAYWOOD RUBY TRUSTEE OF ANTHONY DAYWOOD FAMILY TRUST % CARL DAYWOOD,,,,,,AUSTIN,TX,78701 3339,,,,,18000,,1,,LOT 1-6 BLK 2 OLT 2 DIV A TAYLORS SUBD,1000 6 STREET EAST,30.27168863,-97.75395482,,,,,
1987-000978 EP,C-1000 Commercial Remodel,Remodel,1000  6 Street East                A .00000,03/13/1987,Remodeling Existing Warehouse To Create,Final,,,,,,,,,,,DAYWOOD RUBY TRUSTEE OF ANTHONY DAYWOOD FAMILY TRUST % CARL DAYWOOD,,,,,,AUSTIN,TX,78701 3339,,,,,18000,,1,,LOT 1-6 BLK 2 OLT 2 DIV A TAYLORS SUBD,1000 6 STREET EAST,30.27168863,-97.75395482,,,,,
1987-000978 MP,C-1000 Commercial Remodel,Remodel,1000  6 Street East                A .00000,03/13/1987,Remodeling Existing Warehouse To Create,Final,,,,,,,,,,,DAYWOOD RUBY TRUSTEE OF ANTHONY DAYWOOD FAMILY TRUST % CARL DAYWOOD,,,,,,AUSTIN,TX,78701 3339,,,,,18000,,1,,LOT 1-6 BLK 2 OLT 2 DIV A TAYLORS SUBD,1000 6 STREET EAST,30.27168863,-97.75395482,,,,,
1987-004348 BP,C-1000 Commercial Remodel,Remodel,111 Congress Avenue               A  02200,03/13/1987,Finish Out For Admin. Office--Vantage Co.,VOID,,,,,,,,,,,,,,,,,,,,,,,,200000,,1,,LOT 1-12 BLOCK 006 ORIGINAL CITY PLUS PT VAC ALLEY PLUS S PT OF VAC ALLEY (TOTAL SQ FT 94003),111 CONGRESS AVENUE,30.26374498,-97.74365422,,,,,
1987-004348 EP,C-1000 Commercial Remodel,Remodel,111 Congress Avenue               A  02200,03/13/1987,Finish Out For Admin. Office--Vantage Co.,VOID,,,,,,,,,,,,,,,,,,,,,,,,200000,,1,,LOT 1-12 BLOCK 006 ORIGINAL CITY PLUS PT VAC ALLEY PLUS S PT OF VAC ALLEY (TOTAL SQ FT 94003),111 CONGRESS AVENUE,30.26374498,-97.74365422,,,,,
1987-004348 MP,C-1000 Commercial Remodel,Remodel,111 Congress Avenue               A  02200,03/13/1987,Finish Out For Admin. Office--Vantage Co.,VOID,,,,,,,,,,,,,,,,,,,,,,,,200000,,1,,LOT 1-12 BLOCK 006 ORIGINAL CITY PLUS PT VAC ALLEY PLUS S PT OF VAC ALLEY (TOTAL SQ FT 94003),111 CONGRESS AVENUE,30.26374498,-97.74365422,,,,,
1987-004348 PP,C-1000 Commercial Remodel,Remodel,111 Congress Avenue               A  02200,03/13/1987,Finish Out For Admin. Office--Vantage Co.,VOID,,,,,,,,,,,,,,,,,,,,,,,,200000,,1,,LOT 1-12 BLOCK 006 ORIGINAL CITY PLUS PT VAC ALLEY PLUS S PT OF VAC ALLEY (TOTAL SQ FT 94003),111 CONGRESS AVENUE,30.26374498,-97.74365422,,,,,
1987-004441 BP,"C- 437 Addn, Alter, Convn-NonRes",Addition,3505 Wells Branch Parkway          C  00000,03/13/1987,"Add 2 Pump Islands, Added 2 Pumps, Enlarge**",VOID,,,,,,,,,,,CABOT-CHASE LTD,3536,BEE CAVE,RD,Suite,310,WEST LAKE HILLS,TX,78746-5474,,,,,50000,,1,,LOT 4 LESS .217A MARKET AT WELLS BRANCH SUBD SEC 2,3505 WELLS BRANCH PARKWAY,30.43975069,-97.69748716,,,,,
1987-004441 EP,"C- 437 Addn, Alter, Convn-NonRes",Addition,3505 Wells Branch Parkway          C  00000,03/13/1987,"Add 2 Pump Islands, Added 2 Pumps, Enlarge**",VOID,,,,,,,,,,,CABOT-CHASE LTD,3536,BEE CAVE,RD,Suite,310,WEST LAKE HILLS,TX,78746-5474,,,,,50000,,1,,LOT 4 LESS .217A MARKET AT WELLS BRANCH SUBD SEC 2,3505 WELLS BRANCH PARKWAY,30.43975069,-97.69748716,,,,,
