permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lng
2007-000096 MP,C- 104 Three & Four Family Bldgs,New,8110 FM 2222 RD BLDG 33,08/01/2012,New Multi-Family Apts (6367 Sq. Ft.) Garage(1629 Sq. Ft.),Final,"John Austin Williams, Stan's Heating and Air Conditioning",9200,WATERFORD CENTRE,BLVD,Suite,100,AUSTIN,TX,78758,(512) 929-9393,,,,,,,,,,,,7996,,444000,,4,,,30.38033007,-97.807373
2010-102288 MP,C- 104 Three & Four Family Bldgs,New,14001 AVERY RANCH BLVD BLDG 11,08/01/2012,New Multi-Family Fourplex Townhomes,Final,"George Christianson, Casa Mechanical Services",2401,Old Settlers,,,,Round Rock,TX,78665,(512) 334-7300,,,,,,,,,,,,9508,,,,4,0,,30.49373694,-97.7910672
2011-053566 MP,C- 105 Five or More Family Bldgs,New,2520 BLUEBONNET LN BLDG 6,08/01/2012,New construction Multi-Family Townhomes(REPLACE EXPIRED PERMIT BP-07-165273),Final,"George Christianson, Casa Mechanical Services",2401,Old Settlers,,,,Round Rock,TX,78665,(512) 334-7300,,,,,,,,,,,,18804,,,,6,0,,30.24559708,-97.7767267
2011-100729 EP,R- 434 Addition & Alterations,Addition and Remodel,1412 GASTON AVE,08/01/2012,"repermit expired permit 9304468 - partial demo of existing garage-office and den for residential 1st & 2nd sty guesthouse with garage and remodel existing garage to create den, sewing room, utiiltiy room and remodel kitchen. Waiver granted for an FAR increase to 43.8% (6141 sq ft) to complete expired permit. Add covered porch over existing impervious cover and add new inground swimming pool (coping allowed over existing impervious cover). completely rewired",Final,"Keith Coons, Dripping Springs Electric",,,,,,Dripping Springs,TX,78620-2391,(512) 791-5619,,,,,,,,,,,4964,2454,,,,1,0,Lot: 21 Block: 27 Subdivision: PEMBERTON HEIGHTS SEC 8,30.29600646,-97.75347118
2011-105106 MP,R- 330 Accessory Use to Primary,New,2801 W 45TH ST,08/01/2012,"reissued expired permit 2001-000961BP for a workshop-bath without inspection. A BOA variance was granted for a change of use from workshop-bath to guesthouse, reroof, foundation repair, upgrade electrical and plumbing, add central air and heat.",Final,"Niem Van Trinh, Air General Heating And Air",4800,Misty Brook,Cv,,,Austin,TX,78727,(512) 338-4663,NGUYEN TRUNG & LORIS TRAN,,,,,,AUSTIN,TX,78731 5510,,,480,,,,2,0,,30.32050021,-97.75383973
2011-106395 MP,R- 101 Single Family Houses,New,15905 DINK PEARSON LN,08/01/2012,"New 1-story single-family residence, attached garage, covered porch and patio. **VOL BUILD PROJECT** **THIS UNIT IS PERMITTED AND WILL BE USED, ORIGINALLY, AS A MODEL HOME.**",Final,"Steven Layne Key,",13718,Lookout,DR,,,San Antonio,TX,78237,(210) 650-3380,,,,,,,,,,,,2664,,,,1,0,,30.50075712,-97.75702827
2012-003734 BP,C-1000 Commercial Remodel,Remodel,1301 1/2 W 38TH ST,08/01/2012,Install WIFI Antennas to existing Telecommunications Tower,Final,Jeff Neill Construction,5751,FM 482,,,,New Braunfels,TX,78132,(830) 626-3744,,,,,,,,,,,,,8000,,100,0,0,Lot: Block: 5 Subdivision:,30.30549052,-97.74647076
2012-003841 BP,C-1000 Commercial Remodel,Remodel,811 1/2 BARTON SPRINGS RD,08/01/2012,Install WIFI Antennas to existing Telecommunications Tower,Final,Jeff Neill Construction,5751,FM 482,,,,New Braunfels,TX,78132,(830) 626-3744,,,,,,,,,,,,,8000,,100,0,0,1.6629 AC OF LOT 6 BLK B BOULDIN J E ESTATE & LOT A VERNONS ADDN,30.25905399,-97.7533346
2012-004463 DS,Com. Driveway & Sidewalk,New,1000 W RUNDBERG LN,08/01/2012,Demo existing sidewalk. Construct new sidewalk and 25' commercial driveway approach. Inspection fees paid to S&S. See attached.**nmt New Indoor Sports & Recreation,Final,F.T.WOODS Construction,,,,,,Georgetown,TX,78627,(512) 930-2607,,,,,,,,,,,,,,,,,0,,30.36475583,-97.69986113
2012-004859 BP,C-1000 Commercial Remodel,Remodel,1801 LAVACA ST,08/01/2012,"Remodel to existing Telecommunication Tower, to remove and replace with new Antenna.",VOID,Jeff Neill Construction,5751,FM 482,,,,New Braunfels,TX,78132,(830) 626-3744,LABRY ALEXANDER S & SUZANNE W,,,,,,AUSTIN,TX,78701 1341,,,,8000,,100,0,0,UNT 1D CAMBRIDGE CONDOMINIUMS AMENDED PLUS .65 % INT IN COM AREA,,
2012-010854 BP,C-1000 Commercial Remodel,Remodel,2707 WALSH TARLTON LN,08/01/2012,"Rotate azimuths on PCS to match LTE add one LTE BXA antennas to each sector add 2 runs of 1-1/4"" coas to each sector to existing Telecommunication Tower",VOID,Jeff Neill Construction,5751,FM 482,,,,New Braunfels,TX,78132,(830) 626-3744,,,,,,,,,,,,,8000,,150,0,0,Lot: 10 Block: A Subdivision: BARTON CREEK SQUARE (A RESUB OF BEE CAVES SEC 2 & 3),30.25812184,-97.8114148
2012-013181 MP,R- 101 Single Family Houses,New,701 W GIBSON ST,08/01/2012,"1. New 2 story SF res on existing substandard lot. 3 Bedrooms, 2.5 Bathrooms. Covered Front & Rear Porch.",Final,"Steven Layne Key,",13718,Lookout,DR,,,San Antonio,TX,78237,(210) 650-3380,,,,,,,,,,,,2681,,,,1,0,,30.25181291,-97.75539773
2012-013471 EP,R- 435 Renovations/Remodel,Repair,4508 CRAIGWOOD DR,08/01/2012,"General repairs on the existing single family residence. Repairs to include siding, window, door and sheetrock replacement. Roof repair as needed. Replace electric where needed.",Expired,"DAVID A THOMPSON, AMPTECH ELECTRIC LLC",2207,Parmer,LN,,,AUSTIN,TX,78727,(512) 535-1333,MILES MAUDE E,,,,,,AUSTIN,TX,78752 2716,,,,,,1152,1,0,Lot: 45 Block: C Subdivision: CRAIGWOOD SEC 2,30.27991034,-97.66107752
2012-020129 MP,R- 434 Addition & Alterations,Addition,11009 MINT JULEP DR,08/01/2012,"Partial demo of existing rear exterior wall of existing sf residence to add a new bathroom. Install new sink, toilet, and shower. Install backup generator to power bathroom and adjacent rooms should the power go out.",Final,"Larry Susen, Bunten A/C Service",8901,La Siesta,Ct,,,Austin,TX,78749,(512) 473-6645,,,,,,,,,,,3262,463,,,,1,0,LOT 49 BLK VV STABLEWOOD AT SLAUGHTER CREEKSEC 3,30.14791278,-97.80795393
2012-021056 PP,C- 101 Single Family Houses,New,2001 FARO DR BLDG 14,08/01/2012,New 2 Stry condo w/ att'ed garage.,Final,"George Christianson, Casa Mechanical Services",2401,Old Settlers,,,,Round Rock,TX,78665,(512) 334-7300,,,,,,,,,,,,2111,,,,1,0,,30.22903078,-97.71266371
2012-038557 PP,R- 101 Single Family Houses,New,2412 MC CALL RD,08/01/2012,"New Construction of a three story sf res (basement, 1st story, and 2nd story) with a att. covered patio and att. garage.",Final,"George Christianson, Casa Mechanical Services",2401,Old Settlers,,,,Round Rock,TX,78665,(512) 334-7300,,,,,,,,,,,,2054,,,,1,0,LOT 26 MIRA LOMA & ADJ 10 FT ALLEY,30.29463051,-97.76402447
2012-039529 EP,R- 101 Single Family Houses,New,3501 WESTLAKE DR,08/01/2012,"New 2-story single-family residence, attached garage, covered porch and patio.",Final,"Eligio Trevino, Illumitech Lighting LLC",10401,Burnet Raod,,,,Austin,TX,78758,(512) 491-6447,,,,,,,,,,,,10119,,,,1,0,ABS 21 SUR 1 SPARKS W ACR 1.8720,30.32205449,-97.77830583
2012-041780 MP,C- 101 Single Family Houses,New,1921 CARLSON DR,08/01/2012,New 2story Condo with Garage located at 1924 Tripshaw Dr,Final,"George Christianson, Casa Mechanical Services",2401,Old Settlers,,,,Round Rock,TX,78665,(512) 334-7300,,,,,,,,,,,,1392,,,,1,0,,30.22681795,-97.7387158
2012-042891 MP,R- 434 Addition & Alterations,Addition and Remodel,1901 MEADOWBROOK DR,08/01/2012,"2 sty addn on the north side of home with a 1 story screened porch addn at the NE corner. 1 sty covered front porch addn on the front west facade of the home. remode of the existingn 1sty screened porch and enclose approx a third of the space to become a new mud room next to the kitchen. Interior remodel to incle family room, breakfast, wetbar, foyer, dining room, master bedrm, laundry, media room, kids bedrooms, and closets.",Final,"Rodney Williams, Williams Air Conditioning",144,D.B. WOOD ROAD,,,,GEORGETOWN,TX,78628,(512) 591-7849,,,,,,,,,,,3842,1375,,,,1,0,Lot: 9 Block: Subdivision: HILLVIEW OAKS,,
2012-043026 MP,"C- 324 Office, Bank & Professional Bldgs",New,11800 DOMAIN DR,08/01/2012,New Financial Services w/Drive-Thru,Final,"Pete Lyons, Classic Aire Mechinacal Inc.",6800,westgate,BLVD,Suite,132,Austin,TX,78745,(512) 447-8300,,,,,,,,,,,,4467,,,,0,0,,30.4053057,-97.72308983
