permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1986-000979 BP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  60520,05/22/1986,Rearrange Lab Support Area-Existing Ibm,Final,,,,,,,,,,,,,,,,,,,,,,,,1545,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1986-000979 EP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  60520,05/22/1986,Rearrange Lab Support Area-Existing Ibm,Final,,,,,,,,,,,,,,,,,,,,,,,,1545,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1986-000979 MP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  60520,05/22/1986,Rearrange Lab Support Area-Existing Ibm,Final,,,,,,,,,,,,,,,,,,,,,,,,1545,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1986-000993 BP,C-1000 Commercial Remodel,Remodel,11906 Research Boulevard            A .00000,05/22/1986,Remodel Existing Restaurant To Japanese Rest,Final,,,,,,,,,,,,,,,,,,,,,,,,42000,,1,,,11906 RESEARCH BOULEVARD,30.42378529,-97.7497972,,,,,
1986-000993 EP,C-1000 Commercial Remodel,Remodel,11906 Research Boulevard            A .00000,05/22/1986,Remodel Existing Restaurant To Japanese Rest,Final,,,,,,,,,,,,,,,,,,,,,,,,42000,,1,,,11906 RESEARCH BOULEVARD,30.42378529,-97.7497972,,,,,
1986-000993 MP,C-1000 Commercial Remodel,Remodel,11906 Research Boulevard            A .00000,05/22/1986,Remodel Existing Restaurant To Japanese Rest,Final,,,,,,,,,,,,,,,,,,,,,,,,42000,,1,,,11906 RESEARCH BOULEVARD,30.42378529,-97.7497972,,,,,
1986-000993 PP,C-1000 Commercial Remodel,Remodel,11906 Research Boulevard            A .00000,05/22/1986,Remodel Existing Restaurant To Japanese Rest,Final,,,,,,,,,,,,,,,,,,,,,,,,42000,,1,,,11906 RESEARCH BOULEVARD,30.42378529,-97.7497972,,,,,
1986-001114 BP,C-1000 Commercial Remodel,Remodel,300 15 Street West                A .00255,05/22/1986,Tenant Finish-Out To Create Office,Final,,,,,,,,,,,,,,,,,,,,,,,,9230,,1,,,300 15 STREET WEST,30.27788553,-97.74207308,,,,,
1986-001114 EP,C-1000 Commercial Remodel,Remodel,300 15 Street West                A .00255,05/22/1986,Tenant Finish-Out To Create Office,Final,,,,,,,,,,,,,,,,,,,,,,,,9230,,1,,,300 15 STREET WEST,30.27788553,-97.74207308,,,,,
1986-001114 MP,C-1000 Commercial Remodel,Remodel,300 15 Street West                A .00255,05/22/1986,Tenant Finish-Out To Create Office,Final,,,,,,,,,,,,,,,,,,,,,,,,9230,,1,,,300 15 STREET WEST,30.27788553,-97.74207308,,,,,
1986-001114 PP,C-1000 Commercial Remodel,Remodel,300 15 Street West                A .00255,05/22/1986,Tenant Finish-Out To Create Office,Final,,,,,,,,,,,,,,,,,,,,,,,,9230,,1,,,300 15 STREET WEST,30.27788553,-97.74207308,,,,,
1986-001289 PP,Residential ,Remodel,8516 Putnam Drive                  A  00000,05/22/1986,Irrigation System Residential,Final,,,,,,,,,,,,,,,,,,,,,,,,2300,,1,,,8516 PUTNAM DRIVE,30.36328413,-97.72214817,,,,,
