permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1986-003911 BP,C-1000 Commercial Remodel,Remodel,2439 Riverside Drive East          A  00030,02/13/1986,Finish Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,22939,,1,,LOT 2 CROSSROADS SOUTH RESUB OF TRACTS 2 & 3,2439 RIVERSIDE DRIVE EAST,,,,,,,
1986-003911 EP,C-1000 Commercial Remodel,Remodel,2439 Riverside Drive East          A  00030,02/13/1986,Finish Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,22939,,1,,LOT 2 CROSSROADS SOUTH RESUB OF TRACTS 2 & 3,2439 RIVERSIDE DRIVE EAST,,,,,,,
1986-003911 MP,C-1000 Commercial Remodel,Remodel,2439 Riverside Drive East          A  00030,02/13/1986,Finish Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,22939,,1,,LOT 2 CROSSROADS SOUTH RESUB OF TRACTS 2 & 3,2439 RIVERSIDE DRIVE EAST,,,,,,,
1986-003911 PP,C-1000 Commercial Remodel,Remodel,2439 Riverside Drive East          A  00030,02/13/1986,Finish Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,22939,,1,,LOT 2 CROSSROADS SOUTH RESUB OF TRACTS 2 & 3,2439 RIVERSIDE DRIVE EAST,,,,,,,
1986-013000 BP,C-1000 Commercial Remodel,Remodel,1200 Montopolis Drive              A B00000,02/13/1986,Remodel Interior Of Health Center,Final,,,,,,,,,,,CITY OF AUSTIN - AVIATION,3600,Presidential,BLVD,,,AUSTIN,TX,78719,(512) 530-2242,,,,5000,,1,,Lot: 1 Block:   Subdivision: MONTOPOLIS PARK,1200 MONTOPOLIS DRIVE,30.2321395,-97.69934855,,,,,
1986-013000 PP,C-1000 Commercial Remodel,Remodel,1200 Montopolis Drive              A B00000,02/13/1986,Remodel Interior Of Health Center,Final,,,,,,,,,,,CITY OF AUSTIN - AVIATION,3600,Presidential,BLVD,,,AUSTIN,TX,78719,(512) 530-2242,,,,5000,,1,,Lot: 1 Block:   Subdivision: MONTOPOLIS PARK,1200 MONTOPOLIS DRIVE,30.2321395,-97.69934855,,,,,
1986-013223 BP,C-1000 Commercial Remodel,Remodel,1817 Oltorf Street East            A .01000,02/13/1986,Remodel Existing Laundry To Create Apt Unit,Final,,,,,,,,,,,,,,,,,,,,,,,,6052,,1,,LOT A WOODY SUBD,1817 OLTORF STREET EAST,30.23162208,-97.73646044,,,,,
1986-013223 EP,C-1000 Commercial Remodel,Remodel,1817 Oltorf Street East            A .01000,02/13/1986,Remodel Existing Laundry To Create Apt Unit,Final,,,,,,,,,,,,,,,,,,,,,,,,6052,,1,,LOT A WOODY SUBD,1817 OLTORF STREET EAST,30.23162208,-97.73646044,,,,,
1986-013223 MP,C-1000 Commercial Remodel,Remodel,1817 Oltorf Street East            A .01000,02/13/1986,Remodel Existing Laundry To Create Apt Unit,Final,,,,,,,,,,,,,,,,,,,,,,,,6052,,1,,LOT A WOODY SUBD,1817 OLTORF STREET EAST,30.23162208,-97.73646044,,,,,
1986-013223 PP,C-1000 Commercial Remodel,Remodel,1817 Oltorf Street East            A .01000,02/13/1986,Remodel Existing Laundry To Create Apt Unit,Final,,,,,,,,,,,,,,,,,,,,,,,,6052,,1,,LOT A WOODY SUBD,1817 OLTORF STREET EAST,30.23162208,-97.73646044,,,,,
1986-013308 BP,C-1000 Commercial Remodel,Remodel,1014 Lamar Boulevard North         A  00000,02/13/1986,Finish Out For Tip Top Cleaners,Final,,,,,,,,,,,WATERLOO II LTD,,,,,,AUSTIN,TX,78702 3368,,,,,34330,,1,,Lot: 5 Block:   Subdivision: SILLIMAN SUBD,1014 LAMAR BOULEVARD NORTH,30.27569271,-97.7522546,,,,,
1986-013308 EP,C-1000 Commercial Remodel,Remodel,1014 Lamar Boulevard North         A  00000,02/13/1986,Finish Out For Tip Top Cleaners,Final,,,,,,,,,,,WATERLOO II LTD,,,,,,AUSTIN,TX,78702 3368,,,,,34330,,1,,Lot: 5 Block:   Subdivision: SILLIMAN SUBD,1014 LAMAR BOULEVARD NORTH,30.27569271,-97.7522546,,,,,
1986-013308 MP,C-1000 Commercial Remodel,Remodel,1014 Lamar Boulevard North         A  00000,02/13/1986,Finish Out For Tip Top Cleaners,Final,,,,,,,,,,,WATERLOO II LTD,,,,,,AUSTIN,TX,78702 3368,,,,,34330,,1,,Lot: 5 Block:   Subdivision: SILLIMAN SUBD,1014 LAMAR BOULEVARD NORTH,30.27569271,-97.7522546,,,,,
1986-013308 PP,C-1000 Commercial Remodel,Remodel,1014 Lamar Boulevard North         A  00000,02/13/1986,Finish Out For Tip Top Cleaners,Final,,,,,,,,,,,WATERLOO II LTD,,,,,,AUSTIN,TX,78702 3368,,,,,34330,,1,,Lot: 5 Block:   Subdivision: SILLIMAN SUBD,1014 LAMAR BOULEVARD NORTH,30.27569271,-97.7522546,,,,,
1986-013359 BP,C-1000 Commercial Remodel,Remodel,1014 Lamar Boulevard North         A A00000,02/13/1986,Finish Out For Soundwarehouse,Final,,,,,,,,,,,WATERLOO II LTD,,,,,,AUSTIN,TX,78702 3368,,,,,65000,,1,,Lot: 5 Block:   Subdivision: SILLIMAN SUBD,1014 LAMAR BOULEVARD NORTH,30.27569271,-97.7522546,,,,,
1986-013359 EP,C-1000 Commercial Remodel,Remodel,1014 Lamar Boulevard North         A A00000,02/13/1986,Finish Out For Soundwarehouse,Final,,,,,,,,,,,WATERLOO II LTD,,,,,,AUSTIN,TX,78702 3368,,,,,65000,,1,,Lot: 5 Block:   Subdivision: SILLIMAN SUBD,1014 LAMAR BOULEVARD NORTH,30.27569271,-97.7522546,,,,,
