permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1986-001550 BP,C-1000 Commercial Remodel,Remodel,800 30 Street East                A  00312,06/23/1986,Finish Out For Sports Medicine Expansion,Final,,,,,,,,,,,,,,,,,,,,,,,,89600,,1,,,800 30 STREET EAST,30.29841939,-97.74519287,,,,,
1986-001550 EP,C-1000 Commercial Remodel,Remodel,800 30 Street East                A  00312,06/23/1986,Finish Out For Sports Medicine Expansion,Final,,,,,,,,,,,,,,,,,,,,,,,,89600,,1,,,800 30 STREET EAST,30.29841939,-97.74519287,,,,,
1986-001550 MP,C-1000 Commercial Remodel,Remodel,800 30 Street East                A  00312,06/23/1986,Finish Out For Sports Medicine Expansion,Final,,,,,,,,,,,,,,,,,,,,,,,,89600,,1,,,800 30 STREET EAST,30.29841939,-97.74519287,,,,,
1986-001550 PP,C-1000 Commercial Remodel,Remodel,800 30 Street East                A  00312,06/23/1986,Finish Out For Sports Medicine Expansion,Final,,,,,,,,,,,,,,,,,,,,,,,,89600,,1,,,800 30 STREET EAST,30.29841939,-97.74519287,,,,,
1986-001702 BP,R- 645 Demolition One Family Homes,Demolition,2012  7 Street East                A  00000,06/23/1986,Demolish Res,Final,,,,,,,,,,,DURAN SAUL & ANTONIETA,,,,,,AUSTIN,TX,78702 3422,,,,,500,,1,,Lot: 15 Block:   Subdivision: MORSES SUBDIVISION,2012 7 STREET EAST,30.26229069,-97.7194575,,,,,
1986-005501 BP,C-1000 Commercial Remodel,Remodel,800 Brazos Street                 A  04330,06/23/1986,Remodel Existing Office/Lamar Savings,Final,,,,,,,,,,,,,,,,,,,,,,,,9993,,1,,,800 BRAZOS STREET,30.26997261,-97.7408406,,,,,
1986-005501 EP,C-1000 Commercial Remodel,Remodel,800 Brazos Street                 A  04330,06/23/1986,Remodel Existing Office/Lamar Savings,Final,,,,,,,,,,,,,,,,,,,,,,,,9993,,1,,,800 BRAZOS STREET,30.26997261,-97.7408406,,,,,
1986-005501 MP,C-1000 Commercial Remodel,Remodel,800 Brazos Street                 A  04330,06/23/1986,Remodel Existing Office/Lamar Savings,Final,,,,,,,,,,,,,,,,,,,,,,,,9993,,1,,,800 BRAZOS STREET,30.26997261,-97.7408406,,,,,
1986-005501 PP,C-1000 Commercial Remodel,Remodel,800 Brazos Street                 A  04330,06/23/1986,Remodel Existing Office/Lamar Savings,Final,,,,,,,,,,,,,,,,,,,,,,,,9993,,1,,,800 BRAZOS STREET,30.26997261,-97.7408406,,,,,
1986-005535 BP,C-1000 Commercial Remodel,Remodel,8501 Mo-Pac Expressway North       A  00006,06/23/1986,Remodel Interior Of Existing Office,Final,,,,,,,,,,,,,,,,,,,,,,,,120000,,1,,LOT 1 BLK A REUNION PARK SUBD,8501 MO-PAC EXPRESSWAY NORTH,30.37212164,-97.74023965,,,,,
