permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lng
1998-003079 BP,R- 101 Single Family Houses,New,3701 HUNTERWOOD PT,05/15/2014,New Swimming Pool,Final,"Ocean Quest Pools, Inc.",10208,RANCH ROAD 620 North,,,N2#A,Austin,TX,78726-0,(512) 258-7379,,,,,,,,,,,,740,,33000,,1,,,30.3378694,-97.81195472
1998-003079 PP,R- 101 Single Family Houses,New,3701 HUNTERWOOD PT,05/15/2014,New Swimming Pool,Final,,,,,,,,,,,,,,,,,,,,,,740,,33000,,1,,,30.3378694,-97.81195472
2012-097449 EP,R- 438 Residential Garage/Carport Addn,New,2408 BRIDLE PATH,05/15/2014,Build a new detached single car garage with storage at rear side yard.,Final,,,,,,,,,,,"Kenneth M Pfluger,",2408,BRIDLE,PATH,,,AUSTIN,TX,78703-3210,(512) 473-2827,,617,,,,1,0,Lot: 6 Block: Subdivision: WESTFIELD A,,
2012-097449 EP,R- 438 Residential Garage/Carport Addn,New,2408 BRIDLE PATH,05/15/2014,Build a new detached single car garage with storage at rear side yard.,Final,,,,,,,,,,,"Kenneth Pfulger,",2408,BRIDLE,PATH,,,AUSTIN,TX,78703 3210,(512) 784-0251,,617,,,,1,0,Lot: 6 Block: Subdivision: WESTFIELD A,,
2013-025516 DS,"Res. Driveway, Sidewalk, Curb, Gutter",New,5607 GLOUCESTER LN,05/15/2014,01/08/15 Added D. B. Contractors as current ROW contractor.**nmt 09/08/14 Smitco requested the permit be re-opened for him to work on.**nmt *09/08/14 Smitco requested remove from hold and keep Smitco as ROW contractor.**nmt *07/22/14 On Hold- See COMMENT 07/01/14 Added Smitco Concrete as ROW contractor.**nmt 06/19/14 On Hold- See COMMENT.**nmt Demo existing driveway approach and close opening with sections of sidewalk and 20 LF new C&G. Construct new driveway approach on Rexford Dr.,Final,"David Buvens, D.B. Contractors",9403,SPRINGWOOD,DR,,,AUSTIN,TX,78750,(512) 784-1047,GUERRA BEATRICE,,,,,,AUSTIN,TX,78723 4837,,,,,,,,0,Lot: 1 Block: S Subdivision:,,
2013-025516 DS,"Res. Driveway, Sidewalk, Curb, Gutter",New,5607 GLOUCESTER LN,05/15/2014,01/08/15 Added D. B. Contractors as current ROW contractor.**nmt 09/08/14 Smitco requested the permit be re-opened for him to work on.**nmt *09/08/14 Smitco requested remove from hold and keep Smitco as ROW contractor.**nmt *07/22/14 On Hold- See COMMENT 07/01/14 Added Smitco Concrete as ROW contractor.**nmt 06/19/14 On Hold- See COMMENT.**nmt Demo existing driveway approach and close opening with sections of sidewalk and 20 LF new C&G. Construct new driveway approach on Rexford Dr.,Final,"David Buvens, D.B. Contractors",9403,SPRINGWOOD,DR,,,AUSTIN,TX,78750,(512) 784-1047,GONZALES LAURA & ROBERT,,,,,,AUSTIN,TX,78723 4837,,,,,,,,0,Lot: 1 Block: S Subdivision:,,
2013-068133 MP,R- 434 Addition & Alterations,Addition and Remodel,1814 W 36TH ST,05/15/2014,"Partial demo, expanded kitchen and 2-story living area including family room, utility room, and garage on first level and master suite on second lever. Includes new HVAC system, water heater and electrical main panel. Window replacement and new siding and underpinning installation on east and north sides of house.",Expired,"Kevin Walters, Quality Living Services",,,,,,Austin,TX,78714,(512) 928-4580,,,,,,,,,,,879,1320,,,,1,0,"Lot: 8A Block: Subdivision: OAKMONT HEIGHTS, LOTS 8 & 9, BLOCK 4, AMENDED PLAT OF",30.30953238,-97.75345827
2013-091141 EP,R- 101 Single Family Houses,New,4624 RUIZ ST,05/15/2014,"New 2-story single-family Row House, attached garage, covered front porch and rear patio. **VOL BUILD PROJECT** **RESOLUTION #20071129-100 WAIVES FEES FOR THIS SMART HOUSING PROJECT**.",Final,"John Lanehart, Austin Lanehart Electric Co., Inc.",2611,West Howard,Ln,,,Austin,TX,78728,(512) 288-5373,,,,,,,,,,,,2799,,,,1,0,,30.2993282,-97.70219779
2013-091158 EP,R- 101 Single Family Houses,New,4628 RUIZ ST,05/15/2014,"New 2-story single-family Row House, attached garage, covered front porch and rear patio. **VOL BUILD PROJECT** **RESOLUTION #20071129-100 WAIVES FEES FOR THIS SMART HOUSING PROJECT**.",Final,"John Lanehart, Austin Lanehart Electric Co., Inc.",2611,West Howard,Ln,,,Austin,TX,78728,(512) 288-5373,,,,,,,,,,,,2612,,,,1,0,,30.29941372,-97.70220303
2013-091178 EP,R- 101 Single Family Houses,New,4632 RUIZ ST,05/15/2014,"New 2-story single-family Row House, attached garage, covered front porch and rear patio. **VOL BUILD PROJECT** **RESOLUTION #20071129-100 WAIVES FEES FOR THIS SMART HOUSING PROJECT**.",Final,"John Lanehart, Austin Lanehart Electric Co., Inc.",2611,West Howard,Ln,,,Austin,TX,78728,(512) 288-5373,,,,,,,,,,,,2515,,,,1,0,LOT 28 BLK 18 MUELLER SEC VI SUBD,30.2994942,-97.70220273
2013-091209 EP,R- 101 Single Family Houses,New,4636 RUIZ ST,05/15/2014,"New 2-story single-family Row House, attached garage, covered front porch and rear patio. **VOL BUILD PROJECT** **RESOLUTION #20071129-100 WAIVES FEES FOR THIS SMART HOUSING PROJECT**.",Final,"John Lanehart, Austin Lanehart Electric Co., Inc.",2611,West Howard,Ln,,,Austin,TX,78728,(512) 288-5373,,,,,,,,,,,,2799,,,,1,0,LOT 27 BLK 18 MUELLER SEC VI SUBD,30.29957468,-97.70220243
2013-093535 PP,C- 104 Three & Four Family Bldgs,New,13400 BRIARWICK DR BLDG 23,05/15/2014,New Multi-Family Residential Townhomes,Final,"Brian Trent Christianson, CHRISTIANSON PLUMBING",1950,LOUIS HENNA BLVD,Road,,,ROUND ROCK,TX,78664,(512) 246-5200,,,,,,,,,,,,7106,,,,4,0,"JEFFERSON CENTER SUB, BLOCK A, LOT 2, ACRES 16.275",30.46592886,-97.76792206
2013-106609 MP,R- 101 Single Family Houses,New,14700 LAKE VICTOR DR,05/15/2014,"New 2-story single-family residence, attached garage, covered entry porch. **VOL BUILD PROJECT**",Final,"Kirt Lamontagne, Christianson Plumbing & Air Co",1950,Louis Henna,BLVD,,,Round Rock,TX,78664,(512) 246-5200,,,,,,,,,,,,3324,,,,1,0,,30.43269757,-97.66368639
2013-107244 MP,R- 330 Accessory Use to Primary,New,1007 E RIVERSIDE DR,05/15/2014,New guest house.,Active,"Tyler Miloy, Texas Comfort Specialists",1901,PEQUENO,ST,,,AUSTIN,TX,78757,(512) 524-2501,YIN RAYMOND & LAURA DAVID,,,,,,AUSTIN,TX,78704 1333,,,850,,,,1,0,LOT 4 *& E25.02 FT LOT 3 BLK 28 TRAVIS HEIGHTS,30.24933371,-97.73837886
2013-115020 MP,R- 434 Addition & Alterations,Addition,4315 AVENUE H,05/15/2014,"New two story addition at the rear of existing sf-res. Addition to include new one car garage, new family room, new study, new covered pation and new guest area at seocnd floor with bathrooms. Trade permit as required for new work above.",Final,"Joshua White, Comfort Solutions Service",12307,Roxy,Dr,Suite,219,Austin,TX,78729,(512) 219-1822,YOUNG EDWIN ARRELL III & TAMMY MICHELLE YOUNG,,,,,,AUSTIN,TX,78751 3819,,1300,1737,,,,1,0,Lot: 1 Block: 18 Subdivision:,,
2013-116469 DS,Res. Driveway & Sidewalk,New,5713 GLOWING STAR TRL,05/15/2014,"Residential driveway approach 16.25', sidewalk; new.",Final,"Rogelio Lopez Construction, Inc",8812,Slayton,DR,,,Austin,TX,78753,(512) 748-4569,,,,,,,,,,,,,,,,,0,,30.27862001,-97.62673013
2014-002244 PP,R- 330 Accessory Use to Primary,New,1301 VERDANT WAY,05/15/2014,Inground swimming pool and spa with 400 sf of decking (Re-permit swimming pool BP 2007-112667).,Final,"Dan Gode, Buffy's Plumbing",1042,Rain Tree,Ln,,,Elgin,TX,78621,(512) 784-3159,,,,,,,,,,,,440,,,,0,0,Lot: 1 Block: A Subdivision: TREETOPS WEST SECTION 1,30.2690483,-97.80149881
2014-003013 DS,Res. Driveway & Sidewalk,New,1321 CANOPY CREEK WAY,05/15/2014,"Residential driveway approach 16.25', sidewalk; new.",Final,"Rogelio Lopez Construction, Inc",8812,Slayton,DR,,,Austin,TX,78753,(512) 748-4569,,,,,,,,,,,,,,,,,0,LOT 57 BLK A HOLLOW AT SLAUGHTER CREEK SEC 1 THE,30.16684542,-97.8191545
2014-004627 EP,R- 434 Addition & Alterations,Addition and Remodel,506 BELLEVUE PL,05/15/2014,"Partial demo renovate front porch, expansion of level 1 kitchen addition of second story master suite, relocation of service and upgrade",Final,"Ronnie G Tiner, Cen-Tex Elect",901,Pace Bend S,Rd,,,Austin,TX,78669,(512) 836-4097,,,,,,,,,,,2235,744,,,,1,0,Lot: 22 Block: Subdivision:,30.29181565,-97.73336301
2014-008701 MP,Residential,Remodel,5735 ARCADIA CIR,05/15/2014,connect mobile home,Final,"Peter Dussault, Maintenance Specialists",21000,Coleman Branch Creek,Rd,,,Elgin,TX,78621,(512) 796-7260,,,,,,,,,,,,,,,0,1,0,88.636A OF LOT 1 BLK A DEERWOOD,30.1707344,-97.62426292
2014-010666 MP,Residential,Remodel,5701 JOHNNY MORRIS RD UNIT 31,05/15/2014,Connect mobile home only.,Final,"Peter Dussault, Maintenance Specialists",21000,Coleman Branch Creek,Rd,,,Elgin,TX,78621,(512) 796-7260,,,,,,,,,,,,,,,0,0,0,ABS 4 SUR 19 BURLESON J ACR 40.0000,30.29222729,-97.65192289
2014-016543 BP,R- 101 Single Family Houses,New,3215 STRATFORD HILLS LN,05/15/2014,"New single family residence with a basement level garage and fishing room, main level two car garage, court yard, bedrooms, bathrooms, living area and kitchen. New covered patios and exterior stairs.",Active,Seymore Construction Company,905,Challenger,,,,LAKEWAY,TX,78734,(512) 983-4715,,,,,,,,,,,,6113,,750000,,1,0,Lot: 13 Block: B Subdivision: STRATFORD HILLS SUBDIVISION SECTION II,30.28591074,-97.79052788
2014-016747 MP,R- 101 Single Family Houses,New,7109 PUZZLE PATH,05/15/2014,"New 2-story Condominium Residence with attached garage(s), covered porch and patio.",Final,"George Christianson, Casa Mechanical Services",2401,Old Settlers,,,,Round Rock,TX,78665,(512) 334-7300,,,,,,,,,,,,3408,,,,1,0,,30.39979652,-97.84472191
2014-018499 MP,Commercial,Remodel,3517 NORTH HILLS DR BLDG E,05/15/2014,repair fire damage to bldg E only,Final,"Christopher Woods, Woods Comfort Systems",,,,,,San Marcos,TX,78667,(512) 392-6907,,,,,,,,,,,,,,,0,0,0,,30.34922921,-97.75501676
2014-027285 PP,R- 435 Renovations/Remodel,Repair,8317 ELANDER DR,05/15/2014,"Kitchen remodel: Replace sheetrock as needed. Install outlets, switches, and relocate plugs. Run water lines, etc.",Final,"James R Blackstone, Blackstone Plumbing, LLC.",,,,,,AUSTIN,TX,78715,(512) 787-3412,,,,,,,,,,,,,,,0,1,0,,30.39259905,-97.80376672
2014-029199 BP,R- 101 Single Family Houses,New,2706 TOWNES LN,05/15/2014,"New 2-story single family residence with (4) bedrooms, (4) bathrooms, an exempt basement and attached via a covered walkway garage w/guest bedroom and bathroom above.",Active,Acero Construction,,,,,,Austin,TX,78704,(512) 298-0260,,,,,,,,,,,,4400,,400000,,1,0,LOT 60 TARRY TOWN,30.29919834,-97.7675542
2014-029199 EP,R- 101 Single Family Houses,New,2706 TOWNES LN,05/15/2014,"New 2-story single family residence with (4) bedrooms, (4) bathrooms, an exempt basement and attached via a covered walkway garage w/guest bedroom and bathroom above.",Active,"Daniel Hernandez, Dan Hernandez Electric LP",2303,RR 620,,Suite,135 #283,Lakeway,TX,78734,(512) 266-2338,,,,,,,,,,,,4400,,,,1,0,LOT 60 TARRY TOWN,30.29919834,-97.7675542
2014-029556 EP,R- 434 Addition & Alterations,Addition,4107 ROSEDALE AVE,05/15/2014,finish out existing attic above garage to create a bonus room ( NOT AN APARTMENT) repermitting expired permit PR 2012-034894,Final,"Jason Dupre, Conquest Electrical Contracting LLC",12307,ROXIE,DR,Suite,215,AUSTIN,TX,78729,(512) 845-3435,,,,,,,,,,,3204,400,,,,0,0,Lot: 4 Block: 2 Subdivision: ROSEDALE A,30.31157972,-97.74491677
