permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lng
2009-009576 BP,C- 329 Com Structures Other Than Bldg,New,208 W 4TH ST,12/01/2009,Canopy Addition over existing courtyard between2 buildings: 208 & 212 W 4th Street Resubmittal - Original Building Permit expired.,Withdrawn,"AAA Awning Co., Inc.",,,,,,Houston,TX,,(713) 694-3930,BLOUNT 4TH STREET PROPERTY LLC,,,,,,AUSTIN,TX,78731 2610,,,3456,,185000,,1,0,Lot: A Block: Subdivision: GASLIGHT SQUARE,,
2009-036462 PP,C- 328 Commercial Other Nonresident Bldg,New,3401 S IH 35 SVRD NB,12/01/2009,New Accessory Use Bldg (Exercise Room/Restrooms/Storage) for existing HotelNOTE: Replacing existing Accessory Use Bldg (Exercise),Final,"Grady A Daniel, Grady Daniel",9202,Amanda,DR,,,AUSTIN,TX,78729,(512) 801-0684,,,,,,,,,,,,1512,,,,1,0,,,
2009-049219 MP,"C- 437 Addn, Alter, Convn-NonRes",Addition,1522 S CONGRESS AVE Unit C,12/01/2009,ADD 2ND STORY TO EXISTING RETAL TO CREATE LIVING QUARTERS W/ROOF DECK,Final,"Robert C Henderson, Austin Air Conditioning, Inc.",13620,IMMANEUL,RD,,,PFLUGERVILLE,TX,78660,(512) 252-7711,,,,,,,,,,,,2074,,,,0,0,LOT 6 & S 24.66FT OF LOT 5 BLK 19 SWISHER ADDN,30.24819335,-97.75054247
2009-064827 BP,R- 435 Renovations/Remodel,Remodel,916 W MONROE ST,12/01/2009,"General remodel of the existing single family residence including kitchen, dining room, bedrooms, bath and exterior doors and window replacement.",Final,"Edward Diaz, Edward Diaz Construction Llc",1711,MOHLE,DR,,,AUSTIN,TX,78703,(512) 627-9767,,,,,,,,,,,,,27000,,1292,1,0,Lot: 8 Block: Subdivision: MONROE HEIGHTS ADDN,,
2009-065355 EP,R- 435 Renovations/Remodel,Remodel,7202 MEADOWOOD DR,12/01/2009,"extend garage over existing concrete; new roofing, siding, windows, doors, drywall, insulation and sheetrock throughout as needed; all MEP's as needed",Final,"Robert Mullen, DBA Mullen Electric",251,Britni,Loop,,,Kyle,TX,78640,(512) 563-9248,ROWE CHADWICK R,,,,,,NEW BRAUNFELS,TX,78132 2874,,,,,,0,1,0,Lot: 23 Block: H Subdivision:,30.32080327,-97.67072959
2009-065355 EP,R- 435 Renovations/Remodel,Remodel,7202 MEADOWOOD DR,12/01/2009,"extend garage over existing concrete; new roofing, siding, windows, doors, drywall, insulation and sheetrock throughout as needed; all MEP's as needed",Final,"Robert Mullen, DBA Mullen Electric",251,Britni,Loop,,,Kyle,TX,78640,(512) 563-9248,JENSEN SOREN,,,,,,AUSTIN,TX,78723 1618,,,,,,0,1,0,Lot: 23 Block: H Subdivision:,30.32080327,-97.67072959
2009-067748 EP,C-1000 Commercial Remodel,Remodel,3307 NORTHLAND DR,12/01/2009,Remodel to existing Telecommunications Tower to add WIFI antennas and associated Ground Equipment Box,Final,"Robert C Cunningham, Westower Communications Inc",1818,Kersten,,,,Houston,TX,77043,7(346) 136- 226,,,,,,,,,,,,,,,50,1,0,,30.33475687,-97.7576159
2009-083281 MP,C-1000 Commercial Remodel,Remodel,524 N LAMAR BLVD UNIT 104,12/01/2009,Interior remodel to existing Retail.,Final,"Justin Stevens, Texas Quality Services",12224,Roxie,DR,,,Austin,TX,78729,(512) 944-8111,,,,,,,,,,,,,,,1800,1,0,Lot: 7 Block: 2 Subdivision:,30.27132448,-97.75440565
2009-083281 PP,C-1000 Commercial Remodel,Remodel,524 N LAMAR BLVD UNIT 104,12/01/2009,Interior remodel to existing Retail.,Final,"Ray Lynn Beale, Ray Beale",1010,Quinlan Park,RD,,4,AUSTIN,TX,78732,(512) 574-6651,,,,,,,,,,,,,,,1800,1,0,Lot: 7 Block: 2 Subdivision:,30.27132448,-97.75440565
2009-085593 MP,R- 435 Renovations/Remodel,Remodel,10728 NORTH CANOA HILLS TRL,12/01/2009,convert existing attached garage from a model home office to a 2 car garage for the existing sf residence,Final,"Twin Burnham,",414,Thompson,Ln,,,Austin,TX,78742,(512) 385-4961,,,,,,,,,,,,,,,380,1,0,,30.49821127,-97.78220223
