permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lng
2008-090168 EP,Residential,Upgrade,2006 BOULDIN AVE,12/17/2009,Upgrade elec serv to exst res,Final,"Gary Garner, AA Electric",107,Alice,CIR,,,Waco,TX,776712,(254) 715-8833,,,,,,,,,,,,,,,0,1,0,Lot: 10-A Block: O Subdivision: BOULDIN ADDN 1900,30.24654586,-97.76188772
2009-033879 PP,R- 435 Renovations/Remodel,Remodel,5803 CHESTERFIELD AVE,12/17/2009,Replace existing non-complying of sf residence (due to side setback attachment to convert garage to bedroom & bath to existing residence (Refer to PR 2007-155311) ( BP 2007-155324),VOID,"Jose Ochoa, J & B Plumbing",10015,Rodriguez,Rd,,,Austin,TX,78747,(512) 689-3742,"Leonard Martinez,",5803,Chesterfield,AVE,,,AUSTIN,TX,78752,(512) 773-2456,,,,,0,1,0,Lot: 55 Block: Subdivision: SKY VIEW SEC 1,30.32521532,-97.72047961
2009-033879 PP,R- 435 Renovations/Remodel,Remodel,5803 CHESTERFIELD AVE,12/17/2009,Replace existing non-complying of sf residence (due to side setback attachment to convert garage to bedroom & bath to existing residence (Refer to PR 2007-155311) ( BP 2007-155324),VOID,"Jose Ochoa, J & B Plumbing",10015,Rodriguez,Rd,,,Austin,TX,78747,(512) 689-3742,MARTINEZ LEONARD,,,,,,AUSTIN,TX,78752 4515,,,,,,0,1,0,Lot: 55 Block: Subdivision: SKY VIEW SEC 1,30.32521532,-97.72047961
2009-034625 BP,C- 328 Commercial Other Nonresident Bldg,New,1434 W WELLS BRANCH PKWY,12/17/2009,New Fuel station ( modular ) Kiosk.,Final,Markgraf Construction Inc,,,,,,Marion,TX,78124,(830) 914-3626,,,,,,,,,,,,112,,20000,,0,0,,30.44268828,-97.66421233
2009-057288 EP,R- 329 Res Structures Other Than Bldg,New,3102 LOOKOUT LN,12/17/2009,new inground swimming pool and spa w required enclosure device for existing sf res,Final,"Jimmie Barnett, Barnett Electric",130,North Austin,,,,Paige,TX,78659,(512) 626-3170,,,,,,,,,,,,485,,,,0,0,"Lot: 46 Block: Subdivision: DAVENPORT RANCH, PHASE 1 SEC 3",30.32775257,-97.80602801
2009-084866 DS,Res. Driveway,New,8328 ALOPHIA DR,12/17/2009,"12/29/09 No sidewalk inspection required per BP.**nmt Construct new sidewalk and driveway approach.BWB** New 2-story single-family residence, attached garage, covered porch, bay window. **VOL BUILD PROJECT**",Final,"Harrell Enterprises, LP",1710,Sullivan,,,,Pflugerville,TX,78660,(512) 990-7573,,,,,,,,,,,,,,,,,0,"Lot: 33 Block: E Subdivision: MERIDIAN SECTION C, PHASE 3",30.18854023,-97.92594118
2009-116396 EP,R- 434 Addition & Alterations,Addition,1825 W 11TH ST BLDG B,12/17/2009,"*****Partial demo of rear wall. Addition to add 2 bedrooms (176 square feet, total addition). E permit required. side yard setback The applicant has requested a variance to decrease the minimum side yard setback requirement of Section 25-2-492 (D) from 5 feet (2.3 feet existing) to 2 feet in order to erect an addition to an existing duplex residential use in an ""SF-3-NP"", Family Residence - Neighborhood Plan zoning district. BOA MEETING NOV 9 ,2009 Motion to Grant by board member King, seconded by board member Heldenfels, Vote 7-0; GRANTED with conditions with like materials and single story only",Final,"Richard Bible, CYR Maintenance",7103,South Brook,DR,,,AUSTIN,TX,78736,(512) 964-1529,,,,,,,,,,,1634,176,,,,1,0,Lot: 1 Block: 13 Subdivision: MAAS ADDN,30.282351,-97.76487167
2009-117762 DS,Res. Driveway & Sidewalk,New,5921 NELSON OAKS DR,12/17/2009,"Construct new sidewalk and driveway approach.**nmt New 2-story single-family residence, attached garage, covered porch and patio. **VOL BUILD PROJECT** **RESOLUTION #20071129-100 WAIVES FEES FOR THIS SMART HOUSING PROJECT**.",Final,"Rogelio Lopez Construction, Inc",8812,Slayton,DR,,,Austin,TX,78753,(512) 748-4569,,,,,,,,,,,,,,,,,0,Lot: 46 Block: K Subdivision: WOODLANDS SECTION 3; THE (SMART HOUSING),30.28334058,-97.62860636
2009-120742 DS,Res. Driveway & Sidewalk,New,11113 BOUNDLESS VALLEY DR,12/17/2009,"Construct new sidewalk and driveway approach.**BWB** New 1-story single-family residence, attached garage, covered porch. **VOL BUILD PROJECT**",Final,"Rio Construction, Inc.",,,,,,Round Rock,TX,78680,(512) 259-6636,,,,,,,,,,,,,,,,,0,LOT 27 BLK SS PIONEER CROSSING EAST SEC 7,30.36126795,-97.64286056
2009-122555 DS,Res. Driveway & Sidewalk,New,2213 CHRISTOFF LOOP,12/17/2009,"Construct new sidewalk and driveway approach.BWB** New 1-story single-family residence, attached garage, covered porch and patio. **VOL BUILD PROJECT**",Final,"Rangel Concrete Co.LTD,",12000,Manchaca,Rd,,,Austin,TX,78748-3785,(512) 280-0995,,,,,,,,,,,,,,,,,0,"Lot: 12 Block: I Subdivision: RANCHO ALTO, PHASE 3",30.14490901,-97.84431295
