permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1994-001047 BP,C-1000 Commercial Remodel,Remodel,1634 Headway Circle                A D00000,06/07/1994,Finish Out Admin & Business Office & Expand,Final,,,,,,,,,,,,,,,,,,,,,,,,175000,,1,,Lot: 1 Block: 2 Subdivision: GROOMS ADDN  1890 PLAT,1634 HEADWAY CIRCLE,,,,,,,
1994-001047 EP,C-1000 Commercial Remodel,Remodel,1634 Headway Circle                A D00000,06/07/1994,Finish Out Admin & Business Office & Expand,Final,,,,,,,,,,,,,,,,,,,,,,,,175000,,1,,Lot: 1 Block: 2 Subdivision: GROOMS ADDN  1890 PLAT,1634 HEADWAY CIRCLE,,,,,,,
1994-001047 MP,C-1000 Commercial Remodel,Remodel,1634 Headway Circle                A D00000,06/07/1994,Finish Out Admin & Business Office & Expand,Final,,,,,,,,,,,,,,,,,,,,,,,,175000,,1,,Lot: 1 Block: 2 Subdivision: GROOMS ADDN  1890 PLAT,1634 HEADWAY CIRCLE,,,,,,,
1994-001047 PP,C-1000 Commercial Remodel,Remodel,1634 Headway Circle                A D00000,06/07/1994,Finish Out Admin & Business Office & Expand,Final,,,,,,,,,,,,,,,,,,,,,,,,175000,,1,,Lot: 1 Block: 2 Subdivision: GROOMS ADDN  1890 PLAT,1634 HEADWAY CIRCLE,,,,,,,
1994-001107 BP,R- 103 Two Family Bldgs,New,3311 Dalton Street                 A  00000,06/07/1994,Two Story Duplex W/Att Garage/Deck/Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,172480,,2,,LOT 10 BLK 3 KINCHEON SUBD SEC 1,3311 DALTON STREET,30.20171421,-97.8341862,,,,,
1994-001107 DS,Res. Driveway & Sidewalk,New,3311 Dalton Street                 A  00000,06/07/1994,Two Story Duplex W/Att Garage/Deck/Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,172480,,,,LOT 10 BLK 3 KINCHEON SUBD SEC 1,3311 DALTON STREET,30.20171421,-97.8341862,,,,,
1994-001107 EP,R- 103 Two Family Bldgs,New,3311 Dalton Street                 A  00000,06/07/1994,Two Story Duplex W/Att Garage/Deck/Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,172480,,2,,LOT 10 BLK 3 KINCHEON SUBD SEC 1,3311 DALTON STREET,30.20171421,-97.8341862,,,,,
1994-001107 MP,R- 103 Two Family Bldgs,New,3311 Dalton Street                 A  00000,06/07/1994,Two Story Duplex W/Att Garage/Deck/Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,172480,,2,,LOT 10 BLK 3 KINCHEON SUBD SEC 1,3311 DALTON STREET,30.20171421,-97.8341862,,,,,
1994-001107 PP,R- 103 Two Family Bldgs,New,3311 Dalton Street                 A  00000,06/07/1994,Two Story Duplex W/Att Garage/Deck/Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,172480,,2,,LOT 10 BLK 3 KINCHEON SUBD SEC 1,3311 DALTON STREET,30.20171421,-97.8341862,,,,,
1994-001322 EP,R- 435 Renovations/Remodel ,Remodel,3111 Hemphill Park                 A  00000,06/07/1994,Repair Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,,3111 HEMPHILL PARK,30.29662851,-97.73891543,,,,,
1994-001322 MP,R- 435 Renovations/Remodel ,Remodel,3111 Hemphill Park                 A  00000,06/07/1994,Repair Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,,3111 HEMPHILL PARK,30.29662851,-97.73891543,,,,,
1994-002725 EP,Residential ,Remodel,13166 Humphrey Drive                C .00000,06/07/1994,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13166 HUMPHREY DRIVE,30.45343055,-97.76318335,,,,,
1994-002725 MP,Residential ,Remodel,13166 Humphrey Drive                C .00000,06/07/1994,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13166 HUMPHREY DRIVE,30.45343055,-97.76318335,,,,,
1994-002725 PP,Residential ,Remodel,13166 Humphrey Drive                C .00000,06/07/1994,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13166 HUMPHREY DRIVE,30.45343055,-97.76318335,,,,,
1994-003407 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00202,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003407 PP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00202,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003413 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00210,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003413 EP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00210,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003413 MP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00210,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003416 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A .00000,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,4000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003416 EP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A .00000,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,4000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003416 MP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A .00000,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,4000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003416 PP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A .00000,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,4000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003419 BP,,,4339 Congress Avenue South         A  00204,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003419 EP,,,4339 Congress Avenue South         A  00204,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003419 MP,,,4339 Congress Avenue South         A  00204,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003506 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00211,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,1000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003507 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00209,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003507 MP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00209,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003507 PP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00209,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003509 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00110,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003509 EP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00110,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003509 MP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00110,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003510 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00108,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003510 MP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00108,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003512 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00107,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003512 EP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00107,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003512 MP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00107,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003516 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00105,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003516 MP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00105,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003516 PP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00105,06/07/1994,Repair To Min Stds 30 Days,Expired,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003517 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00212,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003517 EP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00212,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003517 MP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00212,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003519 BP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00207,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,600,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003519 EP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00207,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,600,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
1994-003519 MP,C-1000 Commercial Remodel,Remodel,4339 Congress Avenue South         A  00207,06/07/1994,Repair To Min Stds 30 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,600,,1,,,4339 CONGRESS AVENUE SOUTH,30.21850254,-97.76643665,,,,,
