permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1994-003935 BP,C- 329 Com Structures Other Than Bldg ,New,3517 North Hills Drive             A .00000,07/05/1994,Install New Spa/Hot Tub,Final,,,,,,,,,,,COTTONWOOD OAK RIDGE H LLC,,,,,,SALT LAKE CITY,UT,84121,,,,,,,1,,,3517 NORTH HILLS DRIVE,30.34922921,-97.75501677,,,,,
1994-003935 EP,C- 329 Com Structures Other Than Bldg ,New,3517 North Hills Drive             A .00000,07/05/1994,Install New Spa/Hot Tub,VOID,,,,,,,,,,,COTTONWOOD OAK RIDGE H LLC,,,,,,SALT LAKE CITY,UT,84121,,,,,,,1,,,3517 NORTH HILLS DRIVE,30.34922921,-97.75501677,,,,,
1994-003935 PP,C- 329 Com Structures Other Than Bldg ,New,3517 North Hills Drive             A .00000,07/05/1994,Install New Spa/Hot Tub,Final,,,,,,,,,,,COTTONWOOD OAK RIDGE H LLC,,,,,,SALT LAKE CITY,UT,84121,,,,,,,1,,,3517 NORTH HILLS DRIVE,30.34922921,-97.75501677,,,,,
1994-003954 BP,C-1000 Commercial Remodel,Remodel,12233 Ranch Road 620 North          A A00105,07/05/1994,Finish Out For Serrano\'S Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,159500,,1,,,12233 RANCH ROAD 620 NORTH,,,,,,,
1994-003954 EP,C-1000 Commercial Remodel,Remodel,12233 Ranch Road 620 North          A A00105,07/05/1994,Finish Out For Serrano\'S Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,159500,,1,,,12233 RANCH ROAD 620 NORTH,,,,,,,
1994-003954 MP,C-1000 Commercial Remodel,Remodel,12233 Ranch Road 620 North          A A00105,07/05/1994,Finish Out For Serrano\'S Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,159500,,1,,,12233 RANCH ROAD 620 NORTH,,,,,,,
1994-003954 PP,C-1000 Commercial Remodel,Remodel,12233 Ranch Road 620 North          A A00105,07/05/1994,Finish Out For Serrano\'S Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,159500,,1,,,12233 RANCH ROAD 620 NORTH,,,,,,,
1994-004410 BP,R- 101 Single Family Houses,New,7906 Goldenrod Cove                A  00000,07/05/1994,Two Stry Residence W/Garage/Decks/Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,138145,,1,,,7906 GOLDENROD COVE,30.38897688,-97.79916808,,,,,
1994-004410 DS,Res. Driveway & Sidewalk,New,7906 Goldenrod Cove                A  00000,07/05/1994,Two Stry Residence W/Garage/Decks/Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,138145,,,,,7906 GOLDENROD COVE,30.38897688,-97.79916808,,,,,
1994-004410 EP,R- 101 Single Family Houses,New,7906 Goldenrod Cove                A  00000,07/05/1994,Two Stry Residence W/Garage/Decks/Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,138145,,1,,,7906 GOLDENROD COVE,30.38897688,-97.79916808,,,,,
1994-004410 MP,R- 101 Single Family Houses,New,7906 Goldenrod Cove                A  00000,07/05/1994,Two Stry Residence W/Garage/Decks/Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,138145,,1,,,7906 GOLDENROD COVE,30.38897688,-97.79916808,,,,,
1994-004410 PP,R- 101 Single Family Houses,New,7906 Goldenrod Cove                A  00000,07/05/1994,Two Stry Residence W/Garage/Decks/Cov Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,138145,,1,,,7906 GOLDENROD COVE,30.38897688,-97.79916808,,,,,
1994-006662 BP,R- 101 Single Family Houses,New,4002 Love Bird Lane                C .00000,07/05/1994,Two Stry Residence W/Garage/Cov Patio/Balcony,Final,,,,,,,,,,,,,,,,,,,,,,,,172970,,1,,,4002 LOVE BIRD LANE,30.36638416,-97.86180971,,,,,
1994-006662 EP,R- 101 Single Family Houses,New,4002 Love Bird Lane                C .00000,07/05/1994,Two Stry Residence W/Garage/Cov Patio/Balcony,Final,,,,,,,,,,,,,,,,,,,,,,,,172970,,1,,,4002 LOVE BIRD LANE,30.36638416,-97.86180971,,,,,
1994-006662 MP,R- 101 Single Family Houses,New,4002 Love Bird Lane                C .00000,07/05/1994,Two Stry Residence W/Garage/Cov Patio/Balcony,Final,,,,,,,,,,,,,,,,,,,,,,,,172970,,1,,,4002 LOVE BIRD LANE,30.36638416,-97.86180971,,,,,
1994-006662 PP,R- 101 Single Family Houses,New,4002 Love Bird Lane                C .00000,07/05/1994,Two Stry Residence W/Garage/Cov Patio/Balcony,Final,,,,,,,,,,,,,,,,,,,,,,,,172970,,1,,,4002 LOVE BIRD LANE,30.36638416,-97.86180971,,,,,
1994-006672 BP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  40386,07/05/1994,Close Door Opening/Remodel Walls,Final,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1994-007182 BP,R- 101 Single Family Houses,New,4041 Dominion Cove                 A  00000,07/05/1994,New Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,109480,,1,,,4041 DOMINION COVE,30.38344752,-97.7475613,,,,,
1994-007182 DS,Res. Driveway & Sidewalk,New,4041 Dominion Cove                 A  00000,07/05/1994,New Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,109480,,,,,4041 DOMINION COVE,30.38344752,-97.7475613,,,,,
1994-007182 EP,R- 101 Single Family Houses,New,4041 Dominion Cove                 A  00000,07/05/1994,New Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,109480,,1,,,4041 DOMINION COVE,30.38344752,-97.7475613,,,,,
