permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1994-002694 BP,C-1000 Commercial Remodel,Remodel,9607 Research Boulevard            A B00400,10/31/1994,Remodel The Old Navy Store Retail,VOID,,,,,,,,,,,SHOPPING CENTER AT GATEWAY LP,,,,,,INDIANAPOLIS,IN,46206 6120,,,,,240500,,1,,,9607 RESEARCH BOULEVARD,30.38855222,-97.74320024,,,,,
1994-002694 EP,C-1000 Commercial Remodel,Remodel,9607 Research Boulevard            A B00400,10/31/1994,Remodel The Old Navy Store Retail,VOID,,,,,,,,,,,SHOPPING CENTER AT GATEWAY LP,,,,,,INDIANAPOLIS,IN,46206 6120,,,,,240500,,1,,,9607 RESEARCH BOULEVARD,30.38855222,-97.74320024,,,,,
1994-005165 BP,C-1000 Commercial Remodel,Remodel,2500 Parmer Lane                   A  00000,10/31/1994,Remodel Interior Firestone,Final,,,,,,,,,,,CA NEW PLAN ACQUISITION FUND TEXAS I LP % NEW PLAN EXCEEL REALTY TRUST,,,,,,SCOTTSDALE,AZ,85261 4900,,,,,75000,,1,,,2500 PARMER LANE,30.42197372,-97.70213918,,,,,
1994-005165 EP,C-1000 Commercial Remodel,Remodel,2500 Parmer Lane                   A  00000,10/31/1994,Remodel Interior Firestone,Final,,,,,,,,,,,CA NEW PLAN ACQUISITION FUND TEXAS I LP % NEW PLAN EXCEEL REALTY TRUST,,,,,,SCOTTSDALE,AZ,85261 4900,,,,,75000,,1,,,2500 PARMER LANE,30.42197372,-97.70213918,,,,,
1994-005165 MP,C-1000 Commercial Remodel,Remodel,2500 Parmer Lane                   A  00000,10/31/1994,Remodel Interior Firestone,Final,,,,,,,,,,,CA NEW PLAN ACQUISITION FUND TEXAS I LP % NEW PLAN EXCEEL REALTY TRUST,,,,,,SCOTTSDALE,AZ,85261 4900,,,,,75000,,1,,,2500 PARMER LANE,30.42197372,-97.70213918,,,,,
1994-005165 PP,C-1000 Commercial Remodel,Remodel,2500 Parmer Lane                   A  00000,10/31/1994,Remodel Interior Firestone,Final,,,,,,,,,,,CA NEW PLAN ACQUISITION FUND TEXAS I LP % NEW PLAN EXCEEL REALTY TRUST,,,,,,SCOTTSDALE,AZ,85261 4900,,,,,75000,,1,,,2500 PARMER LANE,30.42197372,-97.70213918,,,,,
1994-007433 BP,C-1000 Commercial Remodel,Remodel,6425 Interstate Highway 35 South   A  00105,10/31/1994,Tenant Finish-Out For Mail-Box,Final,,,,,,,,,,,35 SOUTH BROOK K/C LTD ATTN RANDALL E WOODRUFF,,,,,,DALLAS,TX,75201 1262,,,,,20000,,1,,Lot: 4 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6425 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1994-007433 BP,C-1000 Commercial Remodel,Remodel,6425 Interstate Highway 35 South   A  00105,10/31/1994,Tenant Finish-Out For Mail-Box,Final,,,,,,,,,,,SOUTHBROOK HOLDINGS LP,,,,,,AUSTIN,TX,78746 7994,,,,,20000,,1,,Lot: 4 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6425 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1994-007433 EP,C-1000 Commercial Remodel,Remodel,6425 Interstate Highway 35 South   A  00105,10/31/1994,Tenant Finish-Out For Mail-Box,Final,,,,,,,,,,,35 SOUTH BROOK K/C LTD ATTN RANDALL E WOODRUFF,,,,,,DALLAS,TX,75201 1262,,,,,20000,,1,,Lot: 4 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6425 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1994-007433 EP,C-1000 Commercial Remodel,Remodel,6425 Interstate Highway 35 South   A  00105,10/31/1994,Tenant Finish-Out For Mail-Box,Final,,,,,,,,,,,SOUTHBROOK HOLDINGS LP,,,,,,AUSTIN,TX,78746 7994,,,,,20000,,1,,Lot: 4 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6425 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1994-007433 MP,C-1000 Commercial Remodel,Remodel,6425 Interstate Highway 35 South   A  00105,10/31/1994,Tenant Finish-Out For Mail-Box,Final,,,,,,,,,,,SOUTHBROOK HOLDINGS LP,,,,,,AUSTIN,TX,78746 7994,,,,,20000,,1,,Lot: 4 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6425 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1994-007433 MP,C-1000 Commercial Remodel,Remodel,6425 Interstate Highway 35 South   A  00105,10/31/1994,Tenant Finish-Out For Mail-Box,Final,,,,,,,,,,,35 SOUTH BROOK K/C LTD ATTN RANDALL E WOODRUFF,,,,,,DALLAS,TX,75201 1262,,,,,20000,,1,,Lot: 4 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6425 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1994-007433 PP,C-1000 Commercial Remodel,Remodel,6425 Interstate Highway 35 South   A  00105,10/31/1994,Tenant Finish-Out For Mail-Box,Final,,,,,,,,,,,SOUTHBROOK HOLDINGS LP,,,,,,AUSTIN,TX,78746 7994,,,,,20000,,1,,Lot: 4 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6425 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1994-007433 PP,C-1000 Commercial Remodel,Remodel,6425 Interstate Highway 35 South   A  00105,10/31/1994,Tenant Finish-Out For Mail-Box,Final,,,,,,,,,,,35 SOUTH BROOK K/C LTD ATTN RANDALL E WOODRUFF,,,,,,DALLAS,TX,75201 1262,,,,,20000,,1,,Lot: 4 Block:   Subdivision: SOUTH BROOK CENTER SUBDIVISION,6425 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1994-007662 EP,Sign Permit,,4021 Capital Of Texas Highway Southa  00000,10/31/1994,Wall Sign For Le Nails,Final,,,,,,,,,,,BRODIE OAKS CENTER LTD ATTN C PATRICK OLES JR,,,,,,AUSTIN,TX,78701 2438,,,,,,,1,,LOT 1A BRODIE OAKS CENTER AMENDED,4021 CAPITAL OF TEXAS HIGHWAY SOUTHA 00000,30.23840284,-97.79793249,,,,,
1994-007735 BP,R- 101 Single Family Houses,New,6004 Lost Trail Cove               C  00000,10/31/1994,New Two Stry Res W/Att Garage/Porches/Cvd Dks,Final,,,,,,,,,,,,,,,,,,,,,,,,222565,,1,,,6004 LOST TRAIL COVE,30.37280025,-97.81849308,,,,,
1994-007735 DS,Res. Driveway & Sidewalk,New,6004 Lost Trail Cove               C  00000,10/31/1994,New Two Stry Res W/Att Garage/Porches/Cvd Dks,Final,,,,,,,,,,,,,,,,,,,,,,,,222565,,,,,6004 LOST TRAIL COVE,30.37280025,-97.81849308,,,,,
1994-007735 EP,R- 101 Single Family Houses,New,6004 Lost Trail Cove               C  00000,10/31/1994,New Two Stry Res W/Att Garage/Porches/Cvd Dks,Final,,,,,,,,,,,,,,,,,,,,,,,,222565,,1,,,6004 LOST TRAIL COVE,30.37280025,-97.81849308,,,,,
1994-007735 MP,R- 101 Single Family Houses,New,6004 Lost Trail Cove               C  00000,10/31/1994,New Two Stry Res W/Att Garage/Porches/Cvd Dks,Final,,,,,,,,,,,,,,,,,,,,,,,,222565,,1,,,6004 LOST TRAIL COVE,30.37280025,-97.81849308,,,,,
1994-007735 PP,R- 101 Single Family Houses,New,6004 Lost Trail Cove               C  00000,10/31/1994,New Two Stry Res W/Att Garage/Porches/Cvd Dks,Final,,,,,,,,,,,,,,,,,,,,,,,,222565,,1,,,6004 LOST TRAIL COVE,30.37280025,-97.81849308,,,,,
1994-007736 BP,R- 101 Single Family Houses,New,9405 Leaning Rock Circle           C  00000,10/31/1994,New One Story Residence W/Att Gar & Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,156590,,1,,,9405 LEANING ROCK CIRCLE,30.38233607,-97.82962557,,,,,
1994-007736 DS,Res. Driveway & Sidewalk,New,9405 Leaning Rock Circle           C  00000,10/31/1994,New One Story Residence W/Att Gar & Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,156590,,,,,9405 LEANING ROCK CIRCLE,30.38233607,-97.82962557,,,,,
1994-007736 EP,R- 101 Single Family Houses,New,9405 Leaning Rock Circle           C  00000,10/31/1994,New One Story Residence W/Att Gar & Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,156590,,1,,,9405 LEANING ROCK CIRCLE,30.38233607,-97.82962557,,,,,
1994-007736 MP,R- 101 Single Family Houses,New,9405 Leaning Rock Circle           C  00000,10/31/1994,New One Story Residence W/Att Gar & Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,156590,,1,,,9405 LEANING ROCK CIRCLE,30.38233607,-97.82962557,,,,,
