permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1983-009844 EP,,,909 Koenig Lane East              A  00000,06/29/1983,Mechanical Permit Only,Final,,,,,,,,,,,AMIN DEVELOPMENT CORPORATION,,,,,,AUSTIN,TX,78751 1504,,,,,,,1,,Lot: 1 Block:   Subdivision: METRO PARK IV,909 KOENIG LANE EAST,30.32062809,-97.70932083,,,,,
1983-009844 MP,,,909 Koenig Lane East              A  00000,06/29/1983,Mechanical Permit Only,Final,,,,,,,,,,,AMIN DEVELOPMENT CORPORATION,,,,,,AUSTIN,TX,78751 1504,,,,,,,1,,Lot: 1 Block:   Subdivision: METRO PARK IV,909 KOENIG LANE EAST,30.32062809,-97.70932083,,,,,
1983-009845 EP,,New,17008 South Ridge Lane              L  00000,06/29/1983,Loopo For Mh,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17008 SOUTH RIDGE LANE,,,,,,,
1983-009845 MP,,New,17008 South Ridge Lane              L  00000,06/29/1983,Loopo For Mh,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17008 SOUTH RIDGE LANE,,,,,,,
1983-009846 EP,,New,9008 Bubbling Springs Trail        C  00000,06/29/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9008 BUBBLING SPRINGS TRAIL,30.44937358,-97.78067892,,,,,
1983-009846 MP,,New,9008 Bubbling Springs Trail        C  00000,06/29/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9008 BUBBLING SPRINGS TRAIL,30.44937358,-97.78067892,,,,,
1983-009846 PP,,New,9008 Bubbling Springs Trail        C  00000,06/29/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9008 BUBBLING SPRINGS TRAIL,30.44937358,-97.78067892,,,,,
1983-009847 BP,,,9006 Bubbling Springs Trail        C  00000,06/29/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9006 BUBBLING SPRINGS TRAIL,30.44957694,-97.78039418,,,,,
1983-009847 EP,,,9006 Bubbling Springs Trail        C  00000,06/29/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9006 BUBBLING SPRINGS TRAIL,30.44957694,-97.78039418,,,,,
1983-009847 MP,,,9006 Bubbling Springs Trail        C  00000,06/29/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9006 BUBBLING SPRINGS TRAIL,30.44957694,-97.78039418,,,,,
