permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1983-001976 PP,,,3804 Manchaca Road                 A  00000,08/16/1983,Annual Gas Comm,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Lot: 5 Block:   Subdivision: HERITAGE WALK, A RESUB OF NORET & HURWITZ SUBDIVISION",3804 MANCHACA ROAD,30.23554717,-97.78499233,,,,,
1983-001977 PP,Residential ,Remodel,1108 Baylor Street                 A .00000,08/16/1983,Pulled Meter Residence,Final,,,,,,,,,,,JLK ASSOCIATES INC & JAN L KUB & JAN L KUBICEK,,,,,,AUSTIN,TX,78746 2347,,,,,0.01,,1,,Lot: 1 Block:   Subdivision: SILLIMAN SUBD,1108 BAYLOR STREET,30.2769945,-97.7527078,,,,,
1983-001978 EP,,,50 Sundown Parkway               C  00000,08/16/1983,Enclosing Garage Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 25 Block:   Subdivision: WESTLAKE OAKS,50 SUNDOWN PARKWAY,30.28470417,-97.81844479,,,,,
1983-001978 MP,,,50 Sundown Parkway               C  00000,08/16/1983,Enclosing Garage Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 25 Block:   Subdivision: WESTLAKE OAKS,50 SUNDOWN PARKWAY,30.28470417,-97.81844479,,,,,
1983-001980 EP,Residential ,Remodel,11609 Norwegian Wood                C  00000,08/16/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11609 NORWEGIAN WOOD,30.39203709,-97.69783179,,,,,
1983-001980 MP,Residential ,Remodel,11609 Norwegian Wood                C  00000,08/16/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11609 NORWEGIAN WOOD,30.39203709,-97.69783179,,,,,
1983-001980 PP,Residential ,Remodel,11609 Norwegian Wood                C  00000,08/16/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11609 NORWEGIAN WOOD,30.39203709,-97.69783179,,,,,
1983-001981 EP,Residential ,Remodel,11613 Norwegian Wood                C  00000,08/16/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11613 NORWEGIAN WOOD,30.3922305,-97.69774083,,,,,
1983-001981 MP,Residential ,Remodel,11613 Norwegian Wood                C  00000,08/16/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11613 NORWEGIAN WOOD,30.3922305,-97.69774083,,,,,
1983-001981 PP,Residential ,Remodel,11613 Norwegian Wood                C  00000,08/16/1983,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11613 NORWEGIAN WOOD,30.3922305,-97.69774083,,,,,
