permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1983-003254 BP,R- 101 Single Family Houses,New,6702 Tree Fern Ln **No Abcstr Rec**C  00000,11/29/1983,Two Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,162050,,1,,0.6237AC OF LOT 38 BLK H JESTER ESTATE SEC 1 PHS 1,6702 TREE FERN LN **NO ABCSTR REC**C 00000,,,,,,,
1983-003254 DS,Res. Driveway & Sidewalk,New,6702 Tree Fern Ln **No Abcstr Rec**C  00000,11/29/1983,Two Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,162050,,,,0.6237AC OF LOT 38 BLK H JESTER ESTATE SEC 1 PHS 1,6702 TREE FERN LN **NO ABCSTR REC**C 00000,,,,,,,
1983-003254 EP,R- 101 Single Family Houses,New,6702 Tree Fern Ln **No Abcstr Rec**C  00000,11/29/1983,Two Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,162050,,1,,0.6237AC OF LOT 38 BLK H JESTER ESTATE SEC 1 PHS 1,6702 TREE FERN LN **NO ABCSTR REC**C 00000,,,,,,,
1983-003254 MP,R- 101 Single Family Houses,New,6702 Tree Fern Ln **No Abcstr Rec**C  00000,11/29/1983,Two Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,162050,,1,,0.6237AC OF LOT 38 BLK H JESTER ESTATE SEC 1 PHS 1,6702 TREE FERN LN **NO ABCSTR REC**C 00000,,,,,,,
1983-003254 PP,R- 101 Single Family Houses,New,6702 Tree Fern Ln **No Abcstr Rec**C  00000,11/29/1983,Two Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,162050,,1,,0.6237AC OF LOT 38 BLK H JESTER ESTATE SEC 1 PHS 1,6702 TREE FERN LN **NO ABCSTR REC**C 00000,,,,,,,
1983-003307 BP,R- 101 Single Family Houses,New,6404 Ladera Norte                  A  00000,11/29/1983,Two Stry Frm Res W/Rock Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,141680,,1,,,6404 LADERA NORTE,30.35932186,-97.78108635,,,,,
1983-003307 DS,Res. Driveway & Sidewalk,New,6404 Ladera Norte                  A  00000,11/29/1983,Two Stry Frm Res W/Rock Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,141680,,,,,6404 LADERA NORTE,30.35932186,-97.78108635,,,,,
1983-003307 EP,R- 101 Single Family Houses,New,6404 Ladera Norte                  A  00000,11/29/1983,Two Stry Frm Res W/Rock Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,141680,,1,,,6404 LADERA NORTE,30.35932186,-97.78108635,,,,,
1983-003307 MP,R- 101 Single Family Houses,New,6404 Ladera Norte                  A  00000,11/29/1983,Two Stry Frm Res W/Rock Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,141680,,1,,,6404 LADERA NORTE,30.35932186,-97.78108635,,,,,
1983-003307 PP,R- 101 Single Family Houses,New,6404 Ladera Norte                  A  00000,11/29/1983,Two Stry Frm Res W/Rock Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,141680,,1,,,6404 LADERA NORTE,30.35932186,-97.78108635,,,,,
1983-003332 BP,R- 101 Single Family Houses,New,12430 Deer Track                    A  00000,11/29/1983,1 Stry Frm Res W/Brk Ven & Att Gargage,Final,,,,,,,,,,,,,,,,,,,,,,,,94780,,1,,,12430 DEER TRACK,30.42573295,-97.73252364,,,,,
1983-003332 DS,Res. Driveway & Sidewalk,New,12430 Deer Track                    A  00000,11/29/1983,1 Stry Frm Res W/Brk Ven & Att Gargage,Final,,,,,,,,,,,,,,,,,,,,,,,,94780,,,,,12430 DEER TRACK,30.42573295,-97.73252364,,,,,
1983-003332 EP,R- 101 Single Family Houses,New,12430 Deer Track                    A  00000,11/29/1983,1 Stry Frm Res W/Brk Ven & Att Gargage,Final,,,,,,,,,,,,,,,,,,,,,,,,94780,,1,,,12430 DEER TRACK,30.42573295,-97.73252364,,,,,
1983-003332 MP,R- 101 Single Family Houses,New,12430 Deer Track                    A  00000,11/29/1983,1 Stry Frm Res W/Brk Ven & Att Gargage,Final,,,,,,,,,,,,,,,,,,,,,,,,94780,,1,,,12430 DEER TRACK,30.42573295,-97.73252364,,,,,
1983-003332 PP,R- 101 Single Family Houses,New,12430 Deer Track                    A  00000,11/29/1983,1 Stry Frm Res W/Brk Ven & Att Gargage,Final,,,,,,,,,,,,,,,,,,,,,,,,94780,,1,,,12430 DEER TRACK,30.42573295,-97.73252364,,,,,
1983-003809 BP,C-1000 Commercial Remodel,Remodel,8701 Mo-Pac Expressway North       A  00230,11/29/1983,Remodel Exist Bldg To Create Office Space,Final,,,,,,,,,,,,,,,,,,,,,,,,29400,,1,,LOT 3 ATRIUM THE,8701 MO-PAC EXPRESSWAY NORTH,30.37461865,-97.73869669,,,,,
