permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
2003-002230 MP,C- 105 Five or More Family Bldgs,New,4700 N Capital Of Texas Hwy Bldg 9,08/17/2004,New Apartment Building,Final,"Jack Schaffer, Schaffer Mechanical",5420,Gulfton,Dr,,,Houston,TX,77081,(713) 669-0099,,,,,,,,,,,,,,765270,,12,,,4700 N CAPITAL OF TEXAS HWY BLDG 9,30.34523089,-97.80092197,,,,,
2003-010307 MP,C- 105 Five or More Family Bldgs,New,4700 N Capital Of Texas Hwy Bldg 4,08/17/2004,New Apartment Building,Final,"Jack Schaffer, Schaffer Mechanical",5420,Gulfton,Dr,,,Houston,TX,77081,(713) 669-0099,,,,,,,,,,,,,,2459100,,32,,,4700 N CAPITAL OF TEXAS HWY BLDG 4,30.34523089,-97.80092197,,,,,
2003-010308 MP,C- 105 Five or More Family Bldgs,New,4700 N Capital Of Texas Hwy Bldg 5,08/17/2004,New Apartment Building,Final,"Jack Schaffer, Schaffer Mechanical",5420,Gulfton,Dr,,,Houston,TX,77081,(713) 669-0099,,,,,,,,,,,,,,1344420,,18,,,4700 N CAPITAL OF TEXAS HWY BLDG 5,30.34523089,-97.80092197,,,,,
2003-010309 MP,C- 105 Five or More Family Bldgs,New,4700 N Capital Of Texas Hwy Bldg 6,08/17/2004,New Apartment Building,Final,"Jack Schaffer, Schaffer Mechanical",5420,Gulfton,Dr,,,Houston,TX,77081,(713) 669-0099,,,,,,,,,,,,,,1151190,,18,,,4700 N CAPITAL OF TEXAS HWY BLDG 6,30.34523089,-97.80092197,,,,,
2003-010310 MP,C- 105 Five or More Family Bldgs,New,4700 N Capital Of Texas Hwy Bldg 7,08/17/2004,New Apartment Builsing,Final,"Jack Schaffer, Schaffer Mechanical",5420,Gulfton,Dr,,,Houston,TX,77081,(713) 669-0099,,,,,,,,,,,,,,2730550,,34,,,4700 N CAPITAL OF TEXAS HWY BLDG 7,30.34523089,-97.80092197,,,,,
2003-010311 MP,C- 105 Five or More Family Bldgs,New,4700 N Capital Of Texas Hwy Bldg 8,08/17/2004,New Apartment Building,Final,"Jack Schaffer, Schaffer Mechanical",5420,Gulfton,Dr,,,Houston,TX,77081,(713) 669-0099,,,,,,,,,,,,,,776880,,16,,,4700 N CAPITAL OF TEXAS HWY BLDG 8,30.34523089,-97.80092197,,,,,
2003-013335 EP,C-1000 Commercial Remodel,Remodel,555 E 5th St Unit 9,08/17/2004,Tenant Finish-Out To Level 9 Residences,Final,"Ray Pace, Rays Electric Service",1104-G,Regal Row,,,,Austin,TX,78748,(512) 963-1055,,,,,,,,,,,,,,651216,,,,,555 E 5TH ST UNIT 9,30.26537686,-97.73781724,,,,,
2004-000879 EP,C- 320 Industrial Bldgs,New,407 Radam Ln Bldg A,08/17/2004,New Shell Building Light Manufacturing,Final,"Mike Kanetzky, Elk Electric, Inc.",4707,Weidemar,Ln,,,Austin,TX,78745,(512) 442-8085,,,,,,,,,,,,,,134000,,,,,407 RADAM LN BLDG A,30.22304465,-97.76978884,,,,,
2004-000881 EP,C- 320 Industrial Bldgs,New,407 Radam Ln Bldg B,08/17/2004,New Shell Light Manufacturing Building/Shell Only,Final,"Mike Kanetzky, Elk Electric, Inc.",4707,Weidemar,Ln,,,Austin,TX,78745,(512) 442-8085,,,,,,,,,,,,,,123200,,,,,407 RADAM LN BLDG B,30.22304465,-97.76978884,,,,,
2004-001028 PP,C- 329 Com Structures Other Than Bldg ,New,1501 S Mo-Pac Nb Expy,08/17/2004,New Generator,VOID,"Eugene Hester, ",3901,Lamar,,Suite,300,Austin,TX,78704,(512) 443-4848,BRANDYWINE ACQUISITION PARTNERS LP % LYNN MINNICI,,,,,,ARLINGTON,TX,76012 1604,,,,,188727,,,,LOT 2A WALLINGWOOD SEC II REPLAT OF LOT 2,1501 S MO-PAC NB EXPY,30.26096309,-97.78985821,,,,,
