permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1998-002201 BP,C-1000 Commercial Remodel,Remodel,5416 Manchaca Road                 A  00000,11/30/1998,Remodel Bathrooms For Handicap Access,Expired,,,,,,,,,,,LOGUE INC,,,,,,AUSTIN,TX,78702 4205,,,,,9500,,1,,Lot: 2 Block:   Subdivision: SAMON ADDITION,5416 MANCHACA ROAD,30.21698608,-97.79681385,,,,,
1998-002201 MP,C-1000 Commercial Remodel,Remodel,5416 Manchaca Road                 A  00000,11/30/1998,Remodel Bathrooms For Handicap Access,Expired,,,,,,,,,,,LOGUE INC,,,,,,AUSTIN,TX,78702 4205,,,,,9500,,1,,Lot: 2 Block:   Subdivision: SAMON ADDITION,5416 MANCHACA ROAD,30.21698608,-97.79681385,,,,,
1998-002201 PP,C-1000 Commercial Remodel,Remodel,5416 Manchaca Road                 A  00000,11/30/1998,Remodel Bathrooms For Handicap Access,Expired,,,,,,,,,,,LOGUE INC,,,,,,AUSTIN,TX,78702 4205,,,,,9500,,1,,Lot: 2 Block:   Subdivision: SAMON ADDITION,5416 MANCHACA ROAD,30.21698608,-97.79681385,,,,,
1998-002464 BP,C-1000 Commercial Remodel,Remodel,12545 Huntsville Drive              C 300000,11/30/1998,Interior Finish Out For Admin Office,Final,,,,,,,,,,,AUSTIN RIATA INVESTORS LLC,,,,,,SAN FRANCISCO,CA,94105,,,,,698484,,1,,,12545 HUNTSVILLE DRIVE,,,,,,,
1998-002464 BP,C-1000 Commercial Remodel,Remodel,12545 Huntsville Drive              C 300000,11/30/1998,Interior Finish Out For Admin Office,Final,,,,,,,,,,,RIATA HOLDINGS LP  SPEAR STREET CAPITAL,,,,,,SAN FRANCISCO,CA,94105 1101,,,,,698484,,1,,,12545 HUNTSVILLE DRIVE,,,,,,,
1998-002464 EP,C-1000 Commercial Remodel,Remodel,12545 Huntsville Drive              C 300000,11/30/1998,Interior Finish Out For Admin Office,Final,,,,,,,,,,,RIATA HOLDINGS LP  SPEAR STREET CAPITAL,,,,,,SAN FRANCISCO,CA,94105 1101,,,,,698484,,1,,,12545 HUNTSVILLE DRIVE,,,,,,,
1998-002464 EP,C-1000 Commercial Remodel,Remodel,12545 Huntsville Drive              C 300000,11/30/1998,Interior Finish Out For Admin Office,Final,,,,,,,,,,,AUSTIN RIATA INVESTORS LLC,,,,,,SAN FRANCISCO,CA,94105,,,,,698484,,1,,,12545 HUNTSVILLE DRIVE,,,,,,,
1998-002464 MP,C-1000 Commercial Remodel,Remodel,12545 Huntsville Drive              C 300000,11/30/1998,Interior Finish Out For Admin Office,Final,,,,,,,,,,,RIATA HOLDINGS LP  SPEAR STREET CAPITAL,,,,,,SAN FRANCISCO,CA,94105 1101,,,,,698484,,1,,,12545 HUNTSVILLE DRIVE,,,,,,,
1998-002464 MP,C-1000 Commercial Remodel,Remodel,12545 Huntsville Drive              C 300000,11/30/1998,Interior Finish Out For Admin Office,Final,,,,,,,,,,,AUSTIN RIATA INVESTORS LLC,,,,,,SAN FRANCISCO,CA,94105,,,,,698484,,1,,,12545 HUNTSVILLE DRIVE,,,,,,,
1998-002464 PP,C-1000 Commercial Remodel,Remodel,12545 Huntsville Drive              C 300000,11/30/1998,Interior Finish Out For Admin Office,Final,,,,,,,,,,,AUSTIN RIATA INVESTORS LLC,,,,,,SAN FRANCISCO,CA,94105,,,,,698484,,1,,,12545 HUNTSVILLE DRIVE,,,,,,,
