permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1998-003090 BP,R- 101 Single Family Houses,New,7308 Yaupon Drive                  C  00000,12/11/1998,"Sf Res W/Breezeway,Garage,Cov Patio &Balcony",Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,1,,,7308 YAUPON DRIVE,30.4116004,-97.77722475,,,,,
1998-003090 DS,Res. Driveway & Sidewalk,New,7308 Yaupon Drive                  C  00000,12/11/1998,"Sf Res W/Breezeway,Garage,Cov Patio &Balcony",Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,,,,7308 YAUPON DRIVE,30.4116004,-97.77722475,,,,,
1998-003090 EP,R- 101 Single Family Houses,New,7308 Yaupon Drive                  C  00000,12/11/1998,"Sf Res W/Breezeway,Garage,Cov Patio &Balcony",Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,1,,,7308 YAUPON DRIVE,30.4116004,-97.77722475,,,,,
1998-003090 MP,R- 101 Single Family Houses,New,7308 Yaupon Drive                  C  00000,12/11/1998,"Sf Res W/Breezeway,Garage,Cov Patio &Balcony",Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,1,,,7308 YAUPON DRIVE,30.4116004,-97.77722475,,,,,
1998-003090 PP,R- 101 Single Family Houses,New,7308 Yaupon Drive                  C  00000,12/11/1998,"Sf Res W/Breezeway,Garage,Cov Patio &Balcony",Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,1,,,7308 YAUPON DRIVE,30.4116004,-97.77722475,,,,,
1998-003131 BP,R- 101 Single Family Houses,New,11806 Allwood Path                  C  00000,12/11/1998,Two Story Residence W/Att Garage,Expired,,,,,,,,,,,,,,,,,,,,,,,,124000,,1,,Lot: 8 Block: G Subdivision: SOUTHLAND OAKS SEC 3-B,11806 ALLWOOD PATH,30.15697123,-97.85660042,,,,,
1998-003131 DS,,,11806 Allwood Path                  C  00000,12/11/1998,Two Story Residence W/Att Garage,VOID,,,,,,,,,,,,,,,,,,,,,,,,124000,,,,Lot: 8 Block: G Subdivision: SOUTHLAND OAKS SEC 3-B,11806 ALLWOOD PATH,30.15697123,-97.85660042,,,,,
1998-003131 EP,R- 101 Single Family Houses,New,11806 Allwood Path                  C  00000,12/11/1998,Two Story Residence W/Att Garage,VOID,,,,,,,,,,,,,,,,,,,,,,,,124000,,1,,Lot: 8 Block: G Subdivision: SOUTHLAND OAKS SEC 3-B,11806 ALLWOOD PATH,30.15697123,-97.85660042,,,,,
1998-003131 MP,R- 101 Single Family Houses,New,11806 Allwood Path                  C  00000,12/11/1998,Two Story Residence W/Att Garage,VOID,,,,,,,,,,,,,,,,,,,,,,,,124000,,1,,Lot: 8 Block: G Subdivision: SOUTHLAND OAKS SEC 3-B,11806 ALLWOOD PATH,30.15697123,-97.85660042,,,,,
1998-003131 PP,R- 101 Single Family Houses,New,11806 Allwood Path                  C  00000,12/11/1998,Two Story Residence W/Att Garage,VOID,,,,,,,,,,,,,,,,,,,,,,,,124000,,1,,Lot: 8 Block: G Subdivision: SOUTHLAND OAKS SEC 3-B,11806 ALLWOOD PATH,30.15697123,-97.85660042,,,,,
