permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1992-002329 EP,Sign Permit,,6406 Interstate Highway 35 North   A  02520,02/03/1992,Building Sign For Executone,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6406 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1992-002737 BP,R- 101 Single Family Houses,New,4807 Whispering Valley Drive       A .00000,02/03/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,111650,,1,,,4807 WHISPERING VALLEY DRIVE,30.41803115,-97.73357162,,,,,
1992-002737 DS,Res. Driveway & Sidewalk,New,4807 Whispering Valley Drive       A .00000,02/03/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,111650,,,,,4807 WHISPERING VALLEY DRIVE,30.41803115,-97.73357162,,,,,
1992-002737 EP,R- 101 Single Family Houses,New,4807 Whispering Valley Drive       A .00000,02/03/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,111650,,1,,,4807 WHISPERING VALLEY DRIVE,30.41803115,-97.73357162,,,,,
1992-002737 MP,R- 101 Single Family Houses,New,4807 Whispering Valley Drive       A .00000,02/03/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,111650,,1,,,4807 WHISPERING VALLEY DRIVE,30.41803115,-97.73357162,,,,,
1992-002737 PP,R- 101 Single Family Houses,New,4807 Whispering Valley Drive       A .00000,02/03/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,111650,,1,,,4807 WHISPERING VALLEY DRIVE,30.41803115,-97.73357162,,,,,
1992-002755 BP,R- 101 Single Family Houses,New,6331 Yaupon Drive                  C  00000,02/03/1992,New Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100625,,1,,,6331 YAUPON DRIVE,30.39501218,-97.77607422,,,,,
1992-002755 DS,Res. Driveway & Sidewalk,New,6331 Yaupon Drive                  C  00000,02/03/1992,New Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100625,,,,,6331 YAUPON DRIVE,30.39501218,-97.77607422,,,,,
1992-002755 EP,R- 101 Single Family Houses,New,6331 Yaupon Drive                  C  00000,02/03/1992,New Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100625,,1,,,6331 YAUPON DRIVE,30.39501218,-97.77607422,,,,,
1992-002755 MP,R- 101 Single Family Houses,New,6331 Yaupon Drive                  C  00000,02/03/1992,New Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100625,,1,,,6331 YAUPON DRIVE,30.39501218,-97.77607422,,,,,
1992-002755 PP,R- 101 Single Family Houses,New,6331 Yaupon Drive                  C  00000,02/03/1992,New Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,100625,,1,,,6331 YAUPON DRIVE,30.39501218,-97.77607422,,,,,
1992-002907 BP,R- 101 Single Family Houses,New,6413 Yaupon Drive                  C  00000,02/03/1992,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,116165,,1,,,6413 YAUPON DRIVE,30.3969673,-97.77550361,,,,,
1992-002907 DS,Res. Driveway & Sidewalk,New,6413 Yaupon Drive                  C  00000,02/03/1992,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,116165,,,,,6413 YAUPON DRIVE,30.3969673,-97.77550361,,,,,
1992-002907 EP,R- 101 Single Family Houses,New,6413 Yaupon Drive                  C  00000,02/03/1992,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,116165,,1,,,6413 YAUPON DRIVE,30.3969673,-97.77550361,,,,,
1992-002907 MP,R- 101 Single Family Houses,New,6413 Yaupon Drive                  C  00000,02/03/1992,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,116165,,1,,,6413 YAUPON DRIVE,30.3969673,-97.77550361,,,,,
1992-002907 PP,R- 101 Single Family Houses,New,6413 Yaupon Drive                  C  00000,02/03/1992,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,116165,,1,,,6413 YAUPON DRIVE,30.3969673,-97.77550361,,,,,
1992-003077 BP,R- 101 Single Family Houses,New,4401 Green Cliffs Road             C  00000,02/03/1992,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,177940,,1,,,4401 GREEN CLIFFS ROAD,30.33641461,-97.78760264,,,,,
1992-003077 DS,Res. Driveway & Sidewalk,New,4401 Green Cliffs Road             C  00000,02/03/1992,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,177940,,,,,4401 GREEN CLIFFS ROAD,30.33641461,-97.78760264,,,,,
1992-003077 EP,R- 101 Single Family Houses,New,4401 Green Cliffs Road             C  00000,02/03/1992,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,177940,,1,,,4401 GREEN CLIFFS ROAD,30.33641461,-97.78760264,,,,,
1992-003077 MP,R- 101 Single Family Houses,New,4401 Green Cliffs Road             C  00000,02/03/1992,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,177940,,1,,,4401 GREEN CLIFFS ROAD,30.33641461,-97.78760264,,,,,
1992-003077 PP,R- 101 Single Family Houses,New,4401 Green Cliffs Road             C  00000,02/03/1992,Two Story Residence W/Att Garage & Cov Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,177940,,1,,,4401 GREEN CLIFFS ROAD,30.33641461,-97.78760264,,,,,
1992-004975 EP,Sign Permit,,801 12 Street West                A  00000,02/03/1992,Canopy Sign For Bill\'S Acc Book Store,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,801 12 STREET WEST,30.27593065,-97.74877684,,,,,
1992-004976 EP,Sign Permit,,801 12 Street West                A  00000,02/03/1992,Canopy Sign For Bill\'S Acc Bookstore,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,801 12 STREET WEST,30.27593065,-97.74877684,,,,,
1992-005001 BP,R- 101 Single Family Houses,New,12002 Charm Circle                  A  00000,02/03/1992,Two Story Residence With Attached Garage,Expired,,,,,,,,,,,,,,,,,,,,,,,,95900,,1,,,12002 CHARM CIRCLE,30.41821088,-97.73470525,,,,,
1992-005001 DS,,,12002 Charm Circle                  A  00000,02/03/1992,Two Story Residence With Attached Garage,VOID,,,,,,,,,,,,,,,,,,,,,,,,95900,,,,,12002 CHARM CIRCLE,30.41821088,-97.73470525,,,,,
