permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1992-007122 BP,R- 101 Single Family Houses,New,6008 Sierra Arbor Court            A  00000,11/03/1992,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,120750,,1,,,6008 SIERRA ARBOR COURT,30.41079179,-97.76235515,,,,,
1992-007122 DS,Res. Driveway & Sidewalk,New,6008 Sierra Arbor Court            A  00000,11/03/1992,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,120750,,,,,6008 SIERRA ARBOR COURT,30.41079179,-97.76235515,,,,,
1992-007122 EP,R- 101 Single Family Houses,New,6008 Sierra Arbor Court            A  00000,11/03/1992,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,120750,,1,,,6008 SIERRA ARBOR COURT,30.41079179,-97.76235515,,,,,
1992-007122 MP,R- 101 Single Family Houses,New,6008 Sierra Arbor Court            A  00000,11/03/1992,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,120750,,1,,,6008 SIERRA ARBOR COURT,30.41079179,-97.76235515,,,,,
1992-007122 PP,R- 101 Single Family Houses,New,6008 Sierra Arbor Court            A  00000,11/03/1992,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,120750,,1,,,6008 SIERRA ARBOR COURT,30.41079179,-97.76235515,,,,,
1992-007392 BP,C-1000 Commercial Remodel,Remodel,1138 Airport Boulevard             A  00210,11/03/1992,Tenant Finish Out For Chirporactic Office,Final,,,,,,,,,,,WL RESOURCES LTD,,,,,,AUSTIN,TX,78755 0022,,,,,21100,,1,,LOT 15C OLT 55&56 DIV A LEE WOODROW R SUBD,1138 AIRPORT BOULEVARD,30.26992289,-97.6970209,,,,,
1992-007392 EP,C-1000 Commercial Remodel,Remodel,1138 Airport Boulevard             A  00210,11/03/1992,Tenant Finish Out For Chirporactic Office,Final,,,,,,,,,,,WL RESOURCES LTD,,,,,,AUSTIN,TX,78755 0022,,,,,21100,,1,,LOT 15C OLT 55&56 DIV A LEE WOODROW R SUBD,1138 AIRPORT BOULEVARD,30.26992289,-97.6970209,,,,,
1992-007392 MP,C-1000 Commercial Remodel,Remodel,1138 Airport Boulevard             A  00210,11/03/1992,Tenant Finish Out For Chirporactic Office,Final,,,,,,,,,,,WL RESOURCES LTD,,,,,,AUSTIN,TX,78755 0022,,,,,21100,,1,,LOT 15C OLT 55&56 DIV A LEE WOODROW R SUBD,1138 AIRPORT BOULEVARD,30.26992289,-97.6970209,,,,,
1992-007392 PP,C-1000 Commercial Remodel,Remodel,1138 Airport Boulevard             A  00210,11/03/1992,Tenant Finish Out For Chirporactic Office,Final,,,,,,,,,,,WL RESOURCES LTD,,,,,,AUSTIN,TX,78755 0022,,,,,21100,,1,,LOT 15C OLT 55&56 DIV A LEE WOODROW R SUBD,1138 AIRPORT BOULEVARD,30.26992289,-97.6970209,,,,,
1992-007459 BP,R- 101 Single Family Houses,New,6022 Tributary Ridge Drive         A  00000,11/03/1992,New Two Story Res W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,123970,,1,,,6022 TRIBUTARY RIDGE DRIVE,30.41154988,-97.76285455,,,,,
1992-007459 DS,Res. Driveway & Sidewalk,New,6022 Tributary Ridge Drive         A  00000,11/03/1992,New Two Story Res W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,123970,,,,,6022 TRIBUTARY RIDGE DRIVE,30.41154988,-97.76285455,,,,,
1992-007459 EP,R- 101 Single Family Houses,New,6022 Tributary Ridge Drive         A  00000,11/03/1992,New Two Story Res W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,123970,,1,,,6022 TRIBUTARY RIDGE DRIVE,30.41154988,-97.76285455,,,,,
1992-007459 MP,R- 101 Single Family Houses,New,6022 Tributary Ridge Drive         A  00000,11/03/1992,New Two Story Res W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,123970,,1,,,6022 TRIBUTARY RIDGE DRIVE,30.41154988,-97.76285455,,,,,
