permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1992-001854 EP,Sign Permit,,2501 Parmer Lane West              A  00400,10/26/1992,Building Sign For Joyce Willett Dance,Final,,,,,,,,,,,LPCCG PARMER LANE 1 LTD ETAL % LPCCG PARMER LANE LTD,,,,,,DALLAS,TX,75201 3302,,,,,,,1,,LOT 1 LESS .042A PARMER SQUARE SUBD PLUS .005A VACATED STREET,2501 PARMER LANE WEST,30.4182364,-97.70224205,,,,,
1992-004359 BP,C-1000 Commercial Remodel,Remodel,3909 Interstate Highway 35 North   A D00004,10/26/1992,Finish Out For Clampit Paper,Final,,,,,,,,,,,,,,,,,,,,,,,,41426,,1,,,3909 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1992-004359 EP,C-1000 Commercial Remodel,Remodel,3909 Interstate Highway 35 North   A D00004,10/26/1992,Finish Out For Clampit Paper,Final,,,,,,,,,,,,,,,,,,,,,,,,41426,,1,,,3909 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1992-004359 MP,C-1000 Commercial Remodel,Remodel,3909 Interstate Highway 35 North   A D00004,10/26/1992,Finish Out For Clampit Paper,Final,,,,,,,,,,,,,,,,,,,,,,,,41426,,1,,,3909 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1992-004359 PP,C-1000 Commercial Remodel,Remodel,3909 Interstate Highway 35 North   A D00004,10/26/1992,Finish Out For Clampit Paper,Final,,,,,,,,,,,,,,,,,,,,,,,,41426,,1,,,3909 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1992-004673 BP,C- 329 Com Structures Other Than Bldg ,New,10300 Jollyville Road               A  00000,10/26/1992,New Swimming Pools W/Decking,Final,,,,,,,,,,,"Janet Howard, RREEF HARDROCK CANYON L P",,,,,,CHICAGO,IL,60606 4221,(512) 502-4000,,,,74269,,1,,,10300 JOLLYVILLE ROAD,30.39704426,-97.7502417,,,,,
1992-004673 BP,C- 329 Com Structures Other Than Bldg ,New,10300 Jollyville Road               A  00000,10/26/1992,New Swimming Pools W/Decking,Final,,,,,,,,,,,RREEF HARDROCK CANYON L P % RREEF,,,,,,DALLAS,TX,75201,,,,,74269,,1,,,10300 JOLLYVILLE ROAD,30.39704426,-97.7502417,,,,,
1992-004673 EP,C- 329 Com Structures Other Than Bldg ,New,10300 Jollyville Road               A  00000,10/26/1992,New Swimming Pools W/Decking,Final,,,,,,,,,,,"Janet Howard, RREEF HARDROCK CANYON L P",,,,,,CHICAGO,IL,60606 4221,(512) 502-4000,,,,74269,,1,,,10300 JOLLYVILLE ROAD,30.39704426,-97.7502417,,,,,
1992-004673 EP,C- 329 Com Structures Other Than Bldg ,New,10300 Jollyville Road               A  00000,10/26/1992,New Swimming Pools W/Decking,Final,,,,,,,,,,,RREEF HARDROCK CANYON L P % RREEF,,,,,,DALLAS,TX,75201,,,,,74269,,1,,,10300 JOLLYVILLE ROAD,30.39704426,-97.7502417,,,,,
1992-004673 MP,C- 329 Com Structures Other Than Bldg ,New,10300 Jollyville Road               A  00000,10/26/1992,New Swimming Pools W/Decking,VOID,,,,,,,,,,,RREEF HARDROCK CANYON L P % RREEF,,,,,,DALLAS,TX,75201,,,,,74269,,1,,,10300 JOLLYVILLE ROAD,30.39704426,-97.7502417,,,,,
1992-004673 MP,C- 329 Com Structures Other Than Bldg ,New,10300 Jollyville Road               A  00000,10/26/1992,New Swimming Pools W/Decking,VOID,,,,,,,,,,,"Janet Howard, RREEF HARDROCK CANYON L P",,,,,,CHICAGO,IL,60606 4221,(512) 502-4000,,,,74269,,1,,,10300 JOLLYVILLE ROAD,30.39704426,-97.7502417,,,,,
1992-004778 EP,Sign Permit,Freestanding,5510 Interstate Highway 35 North   A  00000,10/26/1992,Roof Sign For Deike\'S Copier,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5510 INTERSTATE HIGHWAY 35 NORTH,,,,,,,
1992-006935 BP,R- 101 Single Family Houses,New,12234 Shropshire Boulevard          C  00000,10/26/1992,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,54320,,1,,,12234 SHROPSHIRE BOULEVARD,30.39005277,-97.65619195,,,,,
1992-006935 DS,Res. Driveway & Sidewalk,New,12234 Shropshire Boulevard          C  00000,10/26/1992,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,54320,,,,,12234 SHROPSHIRE BOULEVARD,30.39005277,-97.65619195,,,,,
1992-006935 EP,R- 101 Single Family Houses,New,12234 Shropshire Boulevard          C  00000,10/26/1992,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,54320,,1,,,12234 SHROPSHIRE BOULEVARD,30.39005277,-97.65619195,,,,,
1992-006935 MP,R- 101 Single Family Houses,New,12234 Shropshire Boulevard          C  00000,10/26/1992,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,54320,,1,,,12234 SHROPSHIRE BOULEVARD,30.39005277,-97.65619195,,,,,
1992-006935 PP,R- 101 Single Family Houses,New,12234 Shropshire Boulevard          C  00000,10/26/1992,One Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,54320,,1,,,12234 SHROPSHIRE BOULEVARD,30.39005277,-97.65619195,,,,,
1992-007002 BP,R- 435 Renovations/Remodel ,Remodel,6508 Harold Court                  A  00000,10/26/1992,Repair Mh To Min Stds 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,1000,,1,,,6508 HAROLD COURT,,,,,,,
1992-007033 BP,C-1000 Commercial Remodel,Remodel,12621 Research Boulevard            A B00000,10/26/1992,Remodel Exist J & J Auto Parts,Final,,,,,,,,,,,MCNUTT GORDON R JR TRUSTEE,,,,,,AUSTIN,TX,78763 5968,,,,,7000,,1,,,12621 RESEARCH BOULEVARD,30.4320216,-97.76358447,,,,,
1992-007033 BP,C-1000 Commercial Remodel,Remodel,12621 Research Boulevard            A B00000,10/26/1992,Remodel Exist J & J Auto Parts,Final,,,,,,,,,,,MCNUTT GORDON R JR TRUSTEE,,,,,,AUSTIN,TX,78763 5968,,,,,7000,,1,,,12621 RESEARCH BOULEVARD,30.4320216,-97.76358447,,,,,
