permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1992-003928 BP,C-1000 Commercial Remodel,Remodel,7711 Burnet Road                   A  00000,07/28/1992,Remodel To Create Subway Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,7711 BURNET ROAD,30.35356499,-97.73215975,,,,,
1992-003928 EP,C-1000 Commercial Remodel,Remodel,7711 Burnet Road                   A  00000,07/28/1992,Remodel To Create Subway Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,7711 BURNET ROAD,30.35356499,-97.73215975,,,,,
1992-003928 MP,C-1000 Commercial Remodel,Remodel,7711 Burnet Road                   A  00000,07/28/1992,Remodel To Create Subway Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,7711 BURNET ROAD,30.35356499,-97.73215975,,,,,
1992-003928 PP,C-1000 Commercial Remodel,Remodel,7711 Burnet Road                   A  00000,07/28/1992,Remodel To Create Subway Restaurant,Final,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,7711 BURNET ROAD,30.35356499,-97.73215975,,,,,
1992-006778 BP,R- 101 Single Family Houses,New,6102 Colina Lane                   A .00000,07/28/1992,New Two Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,81585,,1,,,6102 COLINA LANE,30.41629258,-97.75975303,,,,,
1992-006778 DS,Res. Driveway & Sidewalk,New,6102 Colina Lane                   A .00000,07/28/1992,New Two Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,81585,,,,,6102 COLINA LANE,30.41629258,-97.75975303,,,,,
1992-006778 EP,R- 101 Single Family Houses,New,6102 Colina Lane                   A .00000,07/28/1992,New Two Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,81585,,1,,,6102 COLINA LANE,30.41629258,-97.75975303,,,,,
1992-006778 MP,R- 101 Single Family Houses,New,6102 Colina Lane                   A .00000,07/28/1992,New Two Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,81585,,1,,,6102 COLINA LANE,30.41629258,-97.75975303,,,,,
1992-006778 PP,R- 101 Single Family Houses,New,6102 Colina Lane                   A .00000,07/28/1992,New Two Story Residence With Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,81585,,1,,,6102 COLINA LANE,30.41629258,-97.75975303,,,,,
1992-006800 EP,Sign Permit,,7112 Ed Bluestein Boulevard        A U00000,07/28/1992,Wall Sign For Magic Rent To Own,Final,,,,,,,,,,,VELOCIS SPRINGDALE LP,,,,,,DALLAS,TX,75201 1854,,,,,,,1,,Lot: 1 Block:   Subdivision: SPRINGDALE COMMERCIAL II,7112 ED BLUESTEIN BOULEVARD,30.3125648,-97.66380214,,,,,
