permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1992-000379 BP,R- 434 Addition & Alterations,Addition,1300 Alta Vista Avenue             A  00000,05/05/1992,"Add Carport, Storageroom & Greenhouse (Res)",Expired,,,,,,,,,,,,,,,,,,,,,,,,40700,,1,,Lot: 13 Block: 3 Subdivision:  ,1300 ALTA VISTA AVENUE,30.24842948,-97.74126297,,,,,
1992-000379 DS,Res. Driveway & Sidewalk,New,1300 Alta Vista Avenue             A  00000,05/05/1992,"Add Carport, Storageroom & Greenhouse (Res)",Final,,,,,,,,,,,,,,,,,,,,,,,,40700,,,,Lot: 13 Block: 3 Subdivision:  ,1300 ALTA VISTA AVENUE,30.24842948,-97.74126297,,,,,
1992-000379 EP,R- 434 Addition & Alterations,Addition,1300 Alta Vista Avenue             A  00000,05/05/1992,"Add Carport, Storageroom & Greenhouse (Res)",VOID,,,,,,,,,,,,,,,,,,,,,,,,40700,,1,,Lot: 13 Block: 3 Subdivision:  ,1300 ALTA VISTA AVENUE,30.24842948,-97.74126297,,,,,
1992-000379 MP,R- 434 Addition & Alterations,Addition,1300 Alta Vista Avenue             A  00000,05/05/1992,"Add Carport, Storageroom & Greenhouse (Res)",VOID,,,,,,,,,,,,,,,,,,,,,,,,40700,,1,,Lot: 13 Block: 3 Subdivision:  ,1300 ALTA VISTA AVENUE,30.24842948,-97.74126297,,,,,
1992-000379 PP,R- 434 Addition & Alterations,Addition,1300 Alta Vista Avenue             A  00000,05/05/1992,"Add Carport, Storageroom & Greenhouse (Res)",VOID,,,,,,,,,,,,,,,,,,,,,,,,40700,,1,,Lot: 13 Block: 3 Subdivision:  ,1300 ALTA VISTA AVENUE,30.24842948,-97.74126297,,,,,
1992-000393 BP,R- 101 Single Family Houses,New,3705 Leadville Drive               C  00000,05/05/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,116410,,1,,"Lot: 11 Block: C Subdivision: OAK CREEK PARKE, SECTION TWO",3705 LEADVILLE DRIVE,30.18068748,-97.85678394,,,,,
1992-000393 DS,Res. Driveway & Sidewalk,New,3705 Leadville Drive               C  00000,05/05/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,116410,,,,"Lot: 11 Block: C Subdivision: OAK CREEK PARKE, SECTION TWO",3705 LEADVILLE DRIVE,30.18068748,-97.85678394,,,,,
1992-000393 EP,R- 101 Single Family Houses,New,3705 Leadville Drive               C  00000,05/05/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,116410,,1,,"Lot: 11 Block: C Subdivision: OAK CREEK PARKE, SECTION TWO",3705 LEADVILLE DRIVE,30.18068748,-97.85678394,,,,,
1992-000393 MP,R- 101 Single Family Houses,New,3705 Leadville Drive               C  00000,05/05/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,116410,,1,,"Lot: 11 Block: C Subdivision: OAK CREEK PARKE, SECTION TWO",3705 LEADVILLE DRIVE,30.18068748,-97.85678394,,,,,
1992-000393 PP,R- 101 Single Family Houses,New,3705 Leadville Drive               C  00000,05/05/1992,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,116410,,1,,"Lot: 11 Block: C Subdivision: OAK CREEK PARKE, SECTION TWO",3705 LEADVILLE DRIVE,30.18068748,-97.85678394,,,,,
