permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1992-000025 EP,Sign Permit,,9828 Great Hills Trail             A  00000,03/12/1992,Babes Old Fashioned Hamburgers,Final,,,,,,,,,,,GREAT HILLS RETAIL INC,,,,,,AUSTIN,TX,78701 2932,,,,,,,1,,LOT 1 LESS .764A SCHMIDT TRACT NO 1,9828 GREAT HILLS TRAIL,30.39447983,-97.74827513,,,,,
1992-000026 EP,Sign Permit,,9828 Great Hills Trail             A  00000,03/12/1992,Building Sign For Babes Old Fashioned Hamburg,Final,,,,,,,,,,,GREAT HILLS RETAIL INC,,,,,,AUSTIN,TX,78701 2932,,,,,,,1,,LOT 1 LESS .764A SCHMIDT TRACT NO 1,9828 GREAT HILLS TRAIL,30.39447983,-97.74827513,,,,,
1992-002954 EP,Sign Permit,,7801 Lamar Boulevard North         A  00000,03/12/1992,Building Sign For Page Mart,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7801 LAMAR BOULEVARD NORTH,30.34539112,-97.71302334,,,,,
1992-002955 EP,Sign Permit,,1003  6 Street West                A  00000,03/12/1992,Building Sign For Austin Fitness Center,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 5 Block: 2 Subdivision:  ,1003 6 STREET WEST,30.27144052,-97.75470516,,,,,
1992-005631 EP,Sign Permit,Freestanding,8801 Research Boulevard            A B00000,03/12/1992,Pole Sign For Sporting Goods Store,VOID,,,,,,,,,,,GREATER AUSTIN MERCHANTS COOPERATIVE ASSOCIATION,,,,,,AUSTIN,TX,78751 1003,,,,,,,1,,,8801 RESEARCH BOULEVARD,30.36614413,-97.71780875,,,,,
1992-005720 EP,Sign Permit,,9828 Great Hills Trail             A  00000,03/12/1992,Building Sign For Westport Ltd (Right Front),Final,,,,,,,,,,,GREAT HILLS RETAIL INC,,,,,,AUSTIN,TX,78701 2932,,,,,,,1,,LOT 1 LESS .764A SCHMIDT TRACT NO 1,9828 GREAT HILLS TRAIL,30.39447983,-97.74827513,,,,,
1992-005724 EP,Sign Permit,,9828 Great Hills Trail             A  00000,03/12/1992,Building Sign For Westport Ltd (Left Front),Final,,,,,,,,,,,GREAT HILLS RETAIL INC,,,,,,AUSTIN,TX,78701 2932,,,,,,,1,,LOT 1 LESS .764A SCHMIDT TRACT NO 1,9828 GREAT HILLS TRAIL,30.39447983,-97.74827513,,,,,
1992-007833 EP,Sign Permit,,9828 Great Hills Trail             A  00000,03/12/1992,Building Sign For Joe Koen And Son Jewelers,Final,,,,,,,,,,,GREAT HILLS RETAIL INC,,,,,,AUSTIN,TX,78701 2932,,,,,,,1,,LOT 1 LESS .764A SCHMIDT TRACT NO 1,9828 GREAT HILLS TRAIL,30.39447983,-97.74827513,,,,,
1992-007837 EP,Sign Permit,,9828 Great Hills Trail             A  00000,03/12/1992,Building Sign For Joe Koen & Son Jewelers,Final,,,,,,,,,,,GREAT HILLS RETAIL INC,,,,,,AUSTIN,TX,78701 2932,,,,,,,1,,LOT 1 LESS .764A SCHMIDT TRACT NO 1,9828 GREAT HILLS TRAIL,30.39447983,-97.74827513,,,,,
1992-007839 EP,Sign Permit,Remodel,2901 Capital Of Texas Highway Southa  00000,03/12/1992,Building Sign For Dillards,VOID,,,,,,,,,,,SIMON PROPERTY GROUP TEXAS L P,,,,,,INDIANAPOLIS,IN,46206 6120,,,,,,,1,,LOT 1 BLK A BARTON CREEK SQUARE,2901 CAPITAL OF TEXAS HIGHWAY SOUTHA 00000,30.2578928,-97.80700989,,,,,
1992-007842 EP,Sign Permit,Remodel,2901 Capital Of Texas Highway Southa  00000,03/12/1992,Building Sign For Dillards,VOID,,,,,,,,,,,SIMON PROPERTY GROUP TEXAS L P,,,,,,INDIANAPOLIS,IN,46206 6120,,,,,,,1,,LOT 1 BLK A BARTON CREEK SQUARE,2901 CAPITAL OF TEXAS HIGHWAY SOUTHA 00000,30.2578928,-97.80700989,,,,,
