permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lon
2007-123463 PP,C- 104 Three & Four Family Bldgs,New,1310 W PARMER LN BLDG 1,04/19/2011,NEW TRI-PLEX,Final,"Brian Trent Christianson, CHRISTIANSON PLUMBING",1950,LOUIS HENNA BLVD,Road,,,ROUND ROCK,TX,78664,(512) 246-5200,,,,,,,,,,,,5039,,,,3,0,,30.40966527,-97.68223774
2010-024850 PP,C- 104 Three & Four Family Bldgs,New,3101 DAVIS LN BLDG 78,04/19/2011,New Multi-Family Residential Triplexes w/Garage,Final,"Brian Trent Christianson, CHRISTIANSON PLUMBING",1950,LOUIS HENNA BLVD,Road,,,ROUND ROCK,TX,78664,(512) 246-5200,,,,,,,,,,,,5636,,,,3,0,,30.1901382,-97.83530847
2010-037251 PP,C- 101 Single Family Houses,New,1704 REDWATER DR,04/19/2011,New 2 Stry Condo w/ att'ed garage & cov'rd porch / patio.,Final,"Brian Trent Christianson, CHRISTIANSON PLUMBING",1950,LOUIS HENNA BLVD,Road,,,ROUND ROCK,TX,78664,(512) 246-5200,,,,,,,,,,,,2707.2,,,,1,0,,30.16776263,-97.82540492
2010-068948 DS,Res. Driveway & Sidewalk,New,708 CULP ST,04/19/2011,"Construct new sidewalk and driveway approach**See new contractor under people tab**jc 04/15/11 CDK/KGL will not be the contractors per fax memo from Ken Peters. See attached memo.**nmt Construct new sidewalk, sidewalk to residence and driveway approach.**nmt New 1 story single family residence. w/ covered porch.",Final,"Ike Griggs, Texas Slab Company",,,,,,Georgetown,TX,78627,(512) 784-3197,,,,,,,,,,,,,,,,,0,,30.23792882,-97.69760131
2010-100833 EP,C-1000 Commercial Remodel,Remodel,2800 BARTONS BLUFF LN UNIT 602,04/19/2011,Interior Remodel to existing Multi-Family Res Apts,Final,"Russell B. Staedtler, Boyd's Electric",100,DEER,LN,,,Horseshoe Bay,TX,78657,(512) 755-6643,,,,,,,,,,,,,,,953,1,0,LOT 31-33 BLK A & 1.26AC OF PVT ST & COMMON AREA WALLINGWOOD SEC II-A,30.2559794,-97.79715988
2011-001040 EP,R- 103 Two Family Bldgs,New,4605 AVENUE B,04/19/2011,"New two story Duplex, unit A w/ attached carport & cov'd porch (2.5 bathrooms, 3 bedrooms) and unit B (2.5 bathrooms, 3 bedrooms), cov'd porch & cov'd patio",Final,"Mike Allen, Homegrown Electric LLC",1834,FERGUSON,LN,Suite,1101,AUSTIN,TX,78754,(512) 213-0863,KUTNER JONATHAN D JR,,,,,,AUSTIN,TX,78746,,,3411,,,,2,0,Lot: 4 Block: 8 Subdivision: HYDE PARK ANNEX 1898,,
2011-007344 EP,R- 329 Res Structures Other Than Bldg,New,4506 CRESTWAY DR,04/19/2011,New inground swimming pool w/ required enclosure device for Sf Res,Final,"Ty Davis, Tyco Electrical Services",5614,Shoalwood Avenue,,,,Austin,Tx,,(512) 563-5960,,,,,,,,,,,,375,,,,0,0,,,
2011-012580 MP,R- 435 Renovations/Remodel,Remodel,207 FRANKLIN BLVD,04/19/2011,"Repermit Expired BP#2009-032681 to: interior remodel to repair and replace drywall, replace and repair electrical, add new HVAC.",Final,"Donald F Koenig, Total Comfort",11803,North Oaks,,,,Austin,TX,78753,(512) 835-0267,North Loop Rentals,,,,,,AUSTIN,TX,78765 4784,(512) 453-1327,,,,,100,1,0,Lot: 136 Block: Subdivision: NORTHFIELD ADDITION,30.31924492,-97.72334627
2011-013021 PP,R- 435 Renovations/Remodel,Remodel,2505 PECOS ST,04/19/2011,"Build interior fireplace in living room. Gas line wall have to be run and stack/vent opening constructed. Electrical permit is requested, as a contingency.",Final,"George Christianson, Casa Mechanical Services",2401,Old Settlers,,,,Round Rock,TX,78665,(512) 334-7300,,,,,,,,,,,,,,,0,1,0,Lot: 6 Block: Subdivision: TANGLEWOOD PLACE SEC 1,,
2011-017583 EP,R- 101 Single Family Houses,New,2412 INDIAN TRL,04/19/2011,New 2 story sf res w att garage and covered porch and patio,Final,"Bryan Neal, Powerhouse Electrical Services, Inc.",503,Farley,DR,,,Austin,TX,78753,(512) 832-8900,WATT PEGGY POPE,,,,,,AUSTIN,TX,78703 2338,,,4993,,,,1,0,Lot: 6 Block: Subdivision: TARRYTOWN 5,30.29655099,-97.76607105
