permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lng
2010-072635 PP,C- 101 Single Family Houses,New,2517 AMUR DR,07/13/2011,New 1 story Condo w/ attached garage,Final,"Brian Trent Christianson, CHRISTIANSON PLUMBING",1950,LOUIS HENNA BLVD,Road,,,ROUND ROCK,TX,78664,(512) 246-5200,,,,,,,,,,,,2010,,,,1,0,,30.21454143,-97.81005699
2010-083315 EP,C-1000 Commercial Remodel,Remodel,2800 BARTONS BLUFF LN UNIT 1105,07/13/2011,Interior Remodel to existing Multi-Family Res Apts,Final,"Van Bruno, Bruno Electric",5214,Burleson,RD,Suite,311,Austin,TX,78744,(512) 441-0623,,,,,,,,,,,,,,,800,1,0,LOT 31-33 BLK A & 1.26AC OF PVT ST & COMMON AREA WALLINGWOOD SEC II-A,30.2559794,-97.79715988
2010-091238 EP,C-1000 Commercial Remodel,Remodel,2800 BARTONS BLUFF LN UNIT 2607,07/13/2011,Interior Remodel to existing Multi-Family Res Apts,Final,"Van Bruno, Bruno Electric",5214,Burleson,RD,Suite,311,Austin,TX,78744,(512) 441-0623,,,,,,,,,,,,,,,1036,0,0,LOT 31-33 BLK A & 1.26AC OF PVT ST & COMMON AREA WALLINGWOOD SEC II-A,30.2559794,-97.79715988
2010-108563 MP,C- 101 Single Family Houses,New,9550 SAVANNAH RIDGE DR BLDG 8,07/13/2011,New sf condo w/attached garage & cov'd porch.,Final,"John Austin Williams, Stan's Heating and Air Conditioning",9200,WATERFORD CENTRE,BLVD,Suite,100,AUSTIN,TX,78758,(512) 929-9393,,,,,,,,,,,,2311,,,,1,0,,30.4323114,-97.83371643
2011-014183 EP,C-1000 Commercial Remodel,Remodel,2800 BARTONS BLUFF LN UNIT 1210,07/13/2011,Interior Remodel to existing Multi-Family Res Apts,Final,"Van Bruno, Bruno Electric",5214,Burleson,RD,Suite,311,Austin,TX,78744,(512) 441-0623,,,,,,,,,,,,,,,1036,1,0,LOT 31-33 BLK A & 1.26AC OF PVT ST & COMMON AREA WALLINGWOOD SEC II-A,30.2559794,-97.79715988
2011-024974 EP,C-1000 Commercial Remodel,Remodel,3001 S 1ST ST,07/13/2011,Interior Remodel to existing Public Primary Educational Facility and new dumpster pad,Final,"Bruce Martin, Lake Electric",5601,Great Divide,,,,Austin,TX,78738,(512) 914-1586,,,,,,,,,,,,,,,1854,0,0,ABS 8 SUR 20 DECKER I ACR 9.6800,30.2351676,-97.76384915
2011-025339 PP,C-1000 Commercial Remodel,Remodel,3808 MAPLEWOOD AVE,07/13/2011,"Miscellaneous renovations and repairs to existing public school, including replacement of existing ceiling, installation of standoffs at existing exposed piping, installation of splash guard, alamr improvement and construction of new dumpster pad an enclosure at existing Public PRimary Educational Facility",Final,"ELIGIO T BLANCO, STELLAR PLUMBING INC",3257,CORRIGAN,LN,,,ROUND ROCK,TX,78664,(512) 244-4915,,,,,,,,,,,,,,,1300,0,0,,30.29260299,-97.71443601
2011-026186 EP,C-1000 Commercial Remodel,Remodel,2800 BARTONS BLUFF LN UNIT 1301,07/13/2011,Interior Remodel to existing Multi-Family Res Apts,Final,"Van Bruno, Bruno Electric",5214,Burleson,RD,Suite,311,Austin,TX,78744,(512) 441-0623,,,,,,,,,,,,,,,792,1,0,LOT 31-33 BLK A & 1.26AC OF PVT ST & COMMON AREA WALLINGWOOD SEC II-A,30.2559794,-97.79715988
2011-026187 EP,C-1000 Commercial Remodel,Remodel,2800 BARTONS BLUFF LN UNIT 1502,07/13/2011,Interior Remodel to existing Multi-Family Res Apts,Final,"Van Bruno, Bruno Electric",5214,Burleson,RD,Suite,311,Austin,TX,78744,(512) 441-0623,,,,,,,,,,,,,,,1048,1,0,LOT 31-33 BLK A & 1.26AC OF PVT ST & COMMON AREA WALLINGWOOD SEC II-A,30.2559794,-97.79715988
2011-026188 EP,C-1000 Commercial Remodel,Remodel,2800 BARTONS BLUFF LN UNIT 1503,07/13/2011,Interior Remodel to existing Multi-Family Res Apts,Final,"Van Bruno, Bruno Electric",5214,Burleson,RD,Suite,311,Austin,TX,78744,(512) 441-0623,,,,,,,,,,,,,,,1048,1,0,LOT 31-33 BLK A & 1.26AC OF PVT ST & COMMON AREA WALLINGWOOD SEC II-A,30.2559794,-97.79715988
