permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1995-009754 BP,C-1000 Commercial Remodel,Remodel,11200 Lakestop Boulevard            C G00012,08/14/1995,Finish Out Zales Jewelers,Final,,,,,,,,,,,,,,,,,,,,,,,,36000,,1,,,11200 LAKESTOP BOULEVARD,,,,,,,
1995-009754 EP,C-1000 Commercial Remodel,Remodel,11200 Lakestop Boulevard            C G00012,08/14/1995,Finish Out Zales Jewelers,Final,,,,,,,,,,,,,,,,,,,,,,,,36000,,1,,,11200 LAKESTOP BOULEVARD,,,,,,,
1995-009754 MP,C-1000 Commercial Remodel,Remodel,11200 Lakestop Boulevard            C G00012,08/14/1995,Finish Out Zales Jewelers,Final,,,,,,,,,,,,,,,,,,,,,,,,36000,,1,,,11200 LAKESTOP BOULEVARD,,,,,,,
1995-009754 PP,C-1000 Commercial Remodel,Remodel,11200 Lakestop Boulevard            C G00012,08/14/1995,Finish Out Zales Jewelers,Final,,,,,,,,,,,,,,,,,,,,,,,,36000,,1,,,11200 LAKESTOP BOULEVARD,,,,,,,
1995-010216 BP,C- 329 Com Structures Other Than Bldg ,New,2430 Cromwell Circle               A .00000,08/14/1995,"New Swimming Pool, Deck & Spa",Final,,,,,,,,,,,AAHC LEXINGTON HILLS LLC CNC AUSTIN KONDALU L P,,,,,,HOUSTON,TX,77068 3411,,,,,41000,,1,,LOT 1 BLK A CHEVY CHASE SOUTH PHS 4 SEC B,2430 CROMWELL CIRCLE,30.22664852,-97.72105887,,,,,
1995-010216 EP,C- 329 Com Structures Other Than Bldg ,New,2430 Cromwell Circle               A .00000,08/14/1995,"New Swimming Pool, Deck & Spa",Final,,,,,,,,,,,AAHC LEXINGTON HILLS LLC CNC AUSTIN KONDALU L P,,,,,,HOUSTON,TX,77068 3411,,,,,41000,,1,,LOT 1 BLK A CHEVY CHASE SOUTH PHS 4 SEC B,2430 CROMWELL CIRCLE,30.22664852,-97.72105887,,,,,
1995-010216 MP,C- 329 Com Structures Other Than Bldg ,New,2430 Cromwell Circle               A .00000,08/14/1995,"New Swimming Pool, Deck & Spa",Final,,,,,,,,,,,AAHC LEXINGTON HILLS LLC CNC AUSTIN KONDALU L P,,,,,,HOUSTON,TX,77068 3411,,,,,41000,,1,,LOT 1 BLK A CHEVY CHASE SOUTH PHS 4 SEC B,2430 CROMWELL CIRCLE,30.22664852,-97.72105887,,,,,
1995-012200 BP,C-1000 Commercial Remodel,Remodel,5114 Balcones Woods Drive          A  00310,08/14/1995,Change Use & Remodel From Ofc To Pet Services,Final,,,,,,,,,,,YALE UNIVERSITY % COMMERCE MANAGEMENT COMPANY,,,,,,AUSTIN,TX,78759 7406,,,,,36200,,1,,,5114 BALCONES WOODS DRIVE,30.40796535,-97.74665508,,,,,
1995-012200 EP,C-1000 Commercial Remodel,Remodel,5114 Balcones Woods Drive          A  00310,08/14/1995,Change Use & Remodel From Ofc To Pet Services,Final,,,,,,,,,,,YALE UNIVERSITY % COMMERCE MANAGEMENT COMPANY,,,,,,AUSTIN,TX,78759 7406,,,,,36200,,1,,,5114 BALCONES WOODS DRIVE,30.40796535,-97.74665508,,,,,
1995-012200 PP,C-1000 Commercial Remodel,Remodel,5114 Balcones Woods Drive          A  00310,08/14/1995,Change Use & Remodel From Ofc To Pet Services,Final,,,,,,,,,,,YALE UNIVERSITY % COMMERCE MANAGEMENT COMPANY,,,,,,AUSTIN,TX,78759 7406,,,,,36200,,1,,,5114 BALCONES WOODS DRIVE,30.40796535,-97.74665508,,,,,
