permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1995-000012 EP,Sign Permit,,2902 Medical Arts Street           A  00000,01/31/1995,Wall Sign For University Co-Op,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 1 Block:   Subdivision: WEISE RESUBDIVISION OUTLOT 5 DIVISION C,2902 MEDICAL ARTS STREET,30.2887639,-97.72910038,,,,,
1995-000083 EP,Sign Permit,,4107 Victory Drive                 A  00000,01/31/1995,Freestanding Sign For Kelly Moore Paints,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: C Block:   Subdivision: BARTON MARKET SQUARE SEC 2-A,4107 VICTORY DRIVE,30.23293212,-97.79014588,,,,,
1995-000328 EP,Sign Permit,,10614 Research Boulevard            A  00000,01/31/1995,Wall Sign For Ruby Tuesday,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10614 RESEARCH BOULEVARD,30.3976514,-97.74707445,,,,,
1995-000331 EP,Sign Permit,,10614 Research Boulevard            A  00000,01/31/1995,Wall Sign For Ruby Tuesday,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10614 RESEARCH BOULEVARD,30.3976514,-97.74707445,,,,,
1995-000492 BP,C-1000 Commercial Remodel,Remodel,3724 Executive Center Drive        A .00000,01/31/1995,Remove Wooden Retaining Wall & Replace W/Key-,Final,,,,,,,,,,,,,,,,,,,,,,,,4000,,1,,,3724 EXECUTIVE CENTER DRIVE,30.3629502,-97.74979814,,,,,
1995-000688 BP,R- 101 Single Family Houses,New,6315 Zadock Woods Drive            A  00000,01/31/1995,New 2 Stry Resid Att Garage & Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,123865,,1,,Lot: 20 Block: E Subdivision: LEGEND OAKS SECTION 8,6315 ZADOCK WOODS DRIVE,30.22472088,-97.87042037,,,,,
1995-000688 DS,Res. Driveway & Sidewalk,New,6315 Zadock Woods Drive            A  00000,01/31/1995,New 2 Stry Resid Att Garage & Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,123865,,,,Lot: 20 Block: E Subdivision: LEGEND OAKS SECTION 8,6315 ZADOCK WOODS DRIVE,30.22472088,-97.87042037,,,,,
1995-000688 EP,R- 101 Single Family Houses,New,6315 Zadock Woods Drive            A  00000,01/31/1995,New 2 Stry Resid Att Garage & Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,123865,,1,,Lot: 20 Block: E Subdivision: LEGEND OAKS SECTION 8,6315 ZADOCK WOODS DRIVE,30.22472088,-97.87042037,,,,,
1995-000688 MP,R- 101 Single Family Houses,New,6315 Zadock Woods Drive            A  00000,01/31/1995,New 2 Stry Resid Att Garage & Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,123865,,1,,Lot: 20 Block: E Subdivision: LEGEND OAKS SECTION 8,6315 ZADOCK WOODS DRIVE,30.22472088,-97.87042037,,,,,
1995-000688 PP,R- 101 Single Family Houses,New,6315 Zadock Woods Drive            A  00000,01/31/1995,New 2 Stry Resid Att Garage & Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,123865,,1,,Lot: 20 Block: E Subdivision: LEGEND OAKS SECTION 8,6315 ZADOCK WOODS DRIVE,30.22472088,-97.87042037,,,,,
1995-000732 BP,R- 101 Single Family Houses,New,6905 Auckland Drive                C .00000,01/31/1995,Two Story Residence W/Att Garage & Cover Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,87914,,1,,LOT 24 BLK I CIRCLE C RANCH PHS A SEC 4,6905 AUCKLAND DRIVE,30.21051375,-97.88940589,,,,,
1995-000732 EP,R- 101 Single Family Houses,New,6905 Auckland Drive                C .00000,01/31/1995,Two Story Residence W/Att Garage & Cover Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,87914,,1,,LOT 24 BLK I CIRCLE C RANCH PHS A SEC 4,6905 AUCKLAND DRIVE,30.21051375,-97.88940589,,,,,
1995-000732 MP,R- 101 Single Family Houses,New,6905 Auckland Drive                C .00000,01/31/1995,Two Story Residence W/Att Garage & Cover Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,87914,,1,,LOT 24 BLK I CIRCLE C RANCH PHS A SEC 4,6905 AUCKLAND DRIVE,30.21051375,-97.88940589,,,,,
1995-000732 PP,R- 101 Single Family Houses,New,6905 Auckland Drive                C .00000,01/31/1995,Two Story Residence W/Att Garage & Cover Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,87914,,1,,LOT 24 BLK I CIRCLE C RANCH PHS A SEC 4,6905 AUCKLAND DRIVE,30.21051375,-97.88940589,,,,,
1995-000733 BP,R- 101 Single Family Houses,New,6901 Auckland Drive                C .00000,01/31/1995,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,83236,,1,,Lot: 23 Block: I Subdivision: CIRCLE C RANCH PH A SEC 4,6901 AUCKLAND DRIVE,30.21048548,-97.88922215,,,,,
1995-000733 EP,R- 101 Single Family Houses,New,6901 Auckland Drive                C .00000,01/31/1995,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,83236,,1,,Lot: 23 Block: I Subdivision: CIRCLE C RANCH PH A SEC 4,6901 AUCKLAND DRIVE,30.21048548,-97.88922215,,,,,
1995-000733 MP,R- 101 Single Family Houses,New,6901 Auckland Drive                C .00000,01/31/1995,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,83236,,1,,Lot: 23 Block: I Subdivision: CIRCLE C RANCH PH A SEC 4,6901 AUCKLAND DRIVE,30.21048548,-97.88922215,,,,,
1995-000733 PP,R- 101 Single Family Houses,New,6901 Auckland Drive                C .00000,01/31/1995,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,83236,,1,,Lot: 23 Block: I Subdivision: CIRCLE C RANCH PH A SEC 4,6901 AUCKLAND DRIVE,30.21048548,-97.88922215,,,,,
1995-000746 BP,R- 101 Single Family Houses,New,1357 Braided Rope Drive            A  00000,01/31/1995,Two Story Residence W/Att Garage & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,148750,,1,,,1357 BRAIDED ROPE DRIVE,30.41248989,-97.68204182,,,,,
