permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1995-001848 EP,Residential ,Remodel,5207 Coppermead Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5207 COPPERMEAD LANE,30.33270688,-97.64646619,,,,,
1995-001848 MP,Residential ,Remodel,5207 Coppermead Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5207 COPPERMEAD LANE,30.33270688,-97.64646619,,,,,
1995-001849 EP,Residential ,Remodel,5100 Coppermead Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5100 COPPERMEAD LANE,30.33314006,-97.64758132,,,,,
1995-001849 MP,Residential ,Remodel,5100 Coppermead Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5100 COPPERMEAD LANE,30.33314006,-97.64758132,,,,,
1995-001851 EP,Residential ,Remodel,5215 Coppermead Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5215 COPPERMEAD LANE,30.33248571,-97.64601814,,,,,
1995-001851 MP,Residential ,Remodel,5215 Coppermead Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5215 COPPERMEAD LANE,30.33248571,-97.64601814,,,,,
1995-001853 EP,Residential ,Remodel,4903 Edenbourgh Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4903 EDENBOURGH LANE,30.33428685,-97.64836349,,,,,
1995-001853 MP,Residential ,Remodel,4903 Edenbourgh Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4903 EDENBOURGH LANE,30.33428685,-97.64836349,,,,,
1995-001854 EP,Residential ,Remodel,4902 Edenbourgh Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4902 EDENBOURGH LANE,30.33462331,-97.64814406,,,,,
1995-001854 MP,Residential ,Remodel,4902 Edenbourgh Lane               C  00000,08/30/1995,New Residence Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4902 EDENBOURGH LANE,30.33462331,-97.64814406,,,,,
