permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,lat,lng
2006-000253 PP,R- 101 Single Family Houses,New,1115 DESIRABLE DR,06/08/2007,"New Two Story Res W/Att Garage, Covered Porch & Uncovered Patio ( 2 1/2 Bathrooms 5/8"" Meter)",Final,"Todd Cox, Mustang Plumbing, Inc.",2001,Red Bud,LN,,,Round Rock,TX,78664,,,,,,,,,,,,,1870,,65000,,,,Lot: 12 Block: C Subdivision: PECAN GROVE,30.26359604,-97.6855022
2006-001636 DS,Com. Driveway,New,2000 WOODWARD ST,06/08/2007,New Multi-Famly Residential - Senior Housing (1 Level Of Parking - 22000sf; 4 Story Residence - 78000sf) **Smart Housing**,Final,"Austin Pacesetter Concrete, Inc.",300,Brushy Creek,RD,201,,CEDAR PARK,TX,78613,(512) 218-4447,SHFC PARKER HOLDINGS LLC,,,,,,AUSTIN,TX,78702 1344,,,,,5471470,,,,Lot: 2 Block: Subdivision: PARKER AT WOODWARD SUBDIVISION,30.21849076,-97.74342895
2006-002438 PP,R- 101 Single Family Houses,New,1411 GASTON AVE,06/08/2007,New One Story Sf Res W/Covd Patio & Covd Porch,Final,"Royce Vernon, Etc Plumbing, Inc.",12130,PECAN,ST,,,AUSTIN,TX,78727,(512) 258-3088,,,,,,,,,,,,3448,,380929,,1,,LOT 5 *& W 10 FT OF LOT 6 BLK 28 PEMBERTON HEIGHTS SEC 8,,
2006-002991 PP,C- 105 Five or More Family Bldgs,New,8515 S IH 35 SVRD NB BLDG 2,06/08/2007,New Multi-Family Residential Apts,Final,"Vernon Bridwell, Tri-State Mechanical",13840,Paekarel,ST,,,Houston,TX,77040,(713) 460-8649,,,,,,,,,,,,22428,,,,,,"Lot: 1 Block: A Subdivision: SOUTH BEND; AMENDED PLAT OF LOTS 1, 2, 5 & 6",,
2006-002992 PP,C- 105 Five or More Family Bldgs,New,8515 S IH 35 SVRD NB BLDG 3,06/08/2007,New Multi-Family Residential Apts,Final,"Vernon Bridwell, Tri-State Mechanical",13840,Paekarel,ST,,,Houston,TX,77040,(713) 460-8649,,,,,,,,,,,,13410,,,,,,"Lot: 1 Block: A Subdivision: SOUTH BEND; AMENDED PLAT OF LOTS 1, 2, 5 & 6",30.1706898,-97.78271385
2006-002993 PP,C- 105 Five or More Family Bldgs,New,8515 S IH 35 SVRD NB BLDG 4,06/08/2007,New Multi-Family Residential Apts,Final,"Vernon Bridwell, Tri-State Mechanical",13840,Paekarel,ST,,,Houston,TX,77040,(713) 460-8649,,,,,,,,,,,,22428,,,,,,"Lot: 1 Block: A Subdivision: SOUTH BEND; AMENDED PLAT OF LOTS 1, 2, 5 & 6",30.1706898,-97.78271385
2006-002994 PP,C- 105 Five or More Family Bldgs,New,8515 S IH 35 SVRD NB BLDG 5,06/08/2007,New Multi-Family Residential Apts,Final,"Vernon Bridwell, Tri-State Mechanical",13840,Paekarel,ST,,,Houston,TX,77040,(713) 460-8649,,,,,,,,,,,,22428,,,,,,"Lot: 1 Block: A Subdivision: SOUTH BEND; AMENDED PLAT OF LOTS 1, 2, 5 & 6",30.1706898,-97.78271385
2006-002995 PP,C- 105 Five or More Family Bldgs,New,8515 S IH 35 SVRD NB BLDG 6,06/08/2007,New Multi-Family Residential Apts,Final,"Vernon Bridwell, Tri-State Mechanical",13840,Paekarel,ST,,,Houston,TX,77040,(713) 460-8649,,,,,,,,,,,,22428,,,,,,"Lot: 1 Block: A Subdivision: SOUTH BEND; AMENDED PLAT OF LOTS 1, 2, 5 & 6",30.1706898,-97.78271385
2006-002996 PP,C- 105 Five or More Family Bldgs,New,8515 S IH 35 SVRD NB BLDG 7,06/08/2007,New Multi-Family Residential Apts,Final,"Vernon Bridwell, Tri-State Mechanical",13840,Paekarel,ST,,,Houston,TX,77040,(713) 460-8649,,,,,,,,,,,,22428,,,,,,"Lot: 1 Block: A Subdivision: SOUTH BEND; AMENDED PLAT OF LOTS 1, 2, 5 & 6",30.1706898,-97.78271385
2006-002997 PP,C- 105 Five or More Family Bldgs,New,8515 S IH 35 SVRD NB BLDG 17,06/08/2007,New Multi-Family Residential Apts,Final,"Vernon Bridwell, Tri-State Mechanical",13840,Paekarel,ST,,,Houston,TX,77040,(713) 460-8649,,,,,,,,,,,,22428,,,,,,"Lot: 1 Block: A Subdivision: SOUTH BEND; AMENDED PLAT OF LOTS 1, 2, 5 & 6",30.1706898,-97.78271385
